#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
348
%center_y
359
%area
284585.0
%aspect_ratio
1.138298
%long_half_axis
321.113861
%orientation
108.961744
%order_parameter
-0.435936
%new_orientation
31.118806
%new_order_parameter
0.478366
%area_interior
282337
%mean_brightness_interior
200.278373
%area_boundary
2248.0
%mean_brightness_boundary
215.071174
%excursion_ratio
0.044953
%number_filaments
1846
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,518.5,552.0,29.681644,32.619243,7.01251,0.0,0.0,false
2,520.5,550.5,38.078866,29.931512,5.996467,0.0,0.0,false
3,436.5,419.5,31.016125,1.84761,5.840539,0.0,0.0,false
4,888.5,636.0,33.301652,138.652223,5.991924,0.0,0.0,false
5,611.5,718.0,25.079872,175.426079,5.981916,0.0,0.0,false
6,807.5,361.5,23.021729,177.510447,5.773075,0.0,0.0,false
7,498.0,399.0,22.803509,15.255119,5.699884,0.0,0.0,false
8,462.0,739.0,22.803509,74.744881,5.090439,0.0,0.0,false
9,401.0,578.0,22.803509,15.255119,5.58039,0.0,0.0,false
10,691.5,455.5,21.023796,2.726311,5.732433,0.0,0.0,false
11,595.5,404.5,21.587033,13.392498,4.988173,0.0,0.0,false
12,477.5,634.5,21.587033,13.392498,5.875,0.0,0.0,false
13,790.0,656.5,27.586228,43.531199,5.128309,0.0,0.0,false
14,367.5,525.0,23.600847,36.384352,5.960182,0.0,0.0,false
15,713.0,739.5,22.203603,144.162347,5.112003,0.0,0.0,false
16,633.5,715.0,20.124612,63.434949,6.208263,0.0,0.0,false
17,469.5,565.5,20.248457,32.905243,5.270662,0.0,0.0,false
18,518.0,392.5,57.245087,19.384516,4.507018,0.0,0.0,false
19,576.5,630.0,55.470713,56.023456,4.262169,0.0,0.0,false
20,527.5,614.0,45.793013,31.607502,4.079368,0.0,0.0,false
21,477.5,561.0,41.340053,32.152295,4.149573,0.0,0.0,false
22,532.0,387.5,35.735137,17.92792,4.457576,0.0,0.0,false
23,795.0,651.5,43.185646,42.184443,4.045499,0.0,0.0,false
24,368.5,646.5,39.824616,51.115504,4.094453,0.0,0.0,false
25,804.0,360.0,30.265492,7.594643,4.629128,0.0,0.0,false
26,545.0,383.0,31.622777,18.434949,4.544828,0.0,0.0,false
27,624.0,715.0,30.463092,23.198591,4.514815,0.0,0.0,false
28,831.0,684.0,26.683328,167.005383,4.456768,0.0,0.0,false
29,440.0,386.5,26.476405,10.885527,4.575788,0.0,0.0,false
30,372.0,521.5,36.069378,43.876697,4.254337,0.0,0.0,false
31,849.5,450.0,34.655447,43.830861,3.566175,0.0,0.0,false
32,701.0,262.5,30.805844,54.246113,3.866727,0.0,0.0,false
33,399.5,579.0,26.248809,17.744672,4.502998,0.0,0.0,false
34,352.5,613.5,30.232433,55.784298,3.704902,0.0,0.0,false
35,762.0,689.0,30.0,36.869898,3.72294,0.0,0.0,false
36,644.0,523.5,28.301943,32.005383,4.029242,0.0,0.0,false
37,549.0,599.0,31.240999,39.805571,3.750625,0.0,0.0,false
38,831.5,714.0,26.925824,31.328693,3.928779,0.0,0.0,false
39,750.5,581.5,26.41969,60.524111,4.208427,0.0,0.0,false
40,748.5,700.5,31.144823,42.397438,3.75778,0.0,0.0,false
41,681.5,455.5,23.021729,177.510447,4.626625,0.0,0.0,false
42,616.5,237.5,32.526912,45.0,2.825335,0.0,0.0,false
43,376.5,517.5,31.144823,47.602562,4.14277,0.0,0.0,false
44,862.0,666.0,26.07681,32.471192,4.275627,0.0,0.0,false
45,823.0,557.5,30.413813,43.66778,4.061584,0.0,0.0,false
46,796.5,701.0,22.022716,92.602562,4.696073,0.0,0.0,false
47,715.0,796.5,22.561028,12.804266,4.60388,0.0,0.0,false
48,431.0,387.5,22.022716,2.602562,4.646592,0.0,0.0,false
49,714.5,757.5,22.135944,161.565051,4.338597,0.0,0.0,false
50,710.5,737.5,27.018512,141.009006,4.158157,0.0,0.0,false
51,608.5,463.5,22.135944,18.434949,4.188597,0.0,0.0,false
52,587.5,838.0,21.84033,15.945396,4.550365,0.0,0.0,false
53,445.5,385.0,21.377558,10.784298,4.523986,0.0,0.0,false
54,891.5,637.0,25.0,126.869898,4.242171,0.0,0.0,false
55,723.0,762.5,22.825424,151.189206,4.340022,0.0,0.0,false
56,705.5,677.0,22.825424,61.189206,4.314673,0.0,0.0,false
57,598.0,667.5,27.586228,43.531199,3.970127,0.0,0.0,false
58,587.0,498.5,21.18962,19.290046,3.910526,0.0,0.0,false
59,887.5,631.5,20.248457,110.224859,4.477778,0.0,0.0,false
60,817.5,651.5,23.021729,34.380345,4.03535,0.0,0.0,false
61,737.0,713.5,20.615528,67.166346,4.422222,0.0,0.0,false
62,573.5,560.0,22.472205,32.275644,3.730187,0.0,0.0,false
63,522.5,839.5,20.248457,20.224859,4.505556,0.0,0.0,false
64,492.5,625.0,26.172505,43.451842,3.934016,0.0,0.0,false
65,420.5,478.5,23.021729,124.380345,4.086961,0.0,0.0,false
66,669.0,497.5,23.430749,39.805571,3.523474,0.0,0.0,false
67,559.0,512.0,21.633308,33.690068,3.573444,0.0,0.0,false
68,424.5,744.0,22.203603,54.162347,4.284156,0.0,0.0,false
69,752.0,750.5,22.022716,50.52754,4.274822,0.0,0.0,false
70,721.5,270.5,20.248457,32.905243,4.015564,0.0,0.0,false
71,640.5,249.0,20.808652,35.217593,4.042457,0.0,0.0,false
72,553.5,693.5,21.400935,142.594643,3.764488,0.0,0.0,false
73,510.5,605.5,22.671568,48.576334,3.391663,0.0,0.0,false
74,374.5,705.5,24.041631,45.0,3.754917,0.0,0.0,false
75,549.5,543.0,21.931712,46.84761,3.597988,0.0,0.0,false
76,371.5,645.0,20.518285,43.025066,4.007282,0.0,0.0,false
77,340.5,556.0,20.518285,43.025066,3.77421,0.0,0.0,false
78,472.5,417.5,103.392456,4.993744,3.86705,0.0,0.0,false
79,778.0,363.5,82.152298,3.489325,4.179334,0.0,0.0,false
80,493.0,415.5,72.339477,5.552971,3.661029,0.0,0.0,false
81,499.0,562.5,81.884064,28.442929,3.902383,0.0,0.0,false
82,447.0,419.0,70.028566,1.636577,4.116156,0.0,0.0,false
83,614.5,399.5,67.720012,16.294047,3.907612,0.0,0.0,false
84,452.0,767.5,65.551506,68.523209,3.896488,0.0,0.0,false
85,364.5,596.5,71.40028,52.96961,3.334172,0.0,0.0,false
86,420.0,685.5,57.974132,14.995079,3.924776,0.0,0.0,false
87,675.5,455.0,55.036352,2.082565,3.877841,0.0,0.0,false
88,598.0,495.0,56.920998,18.434949,3.791059,0.0,0.0,false
89,567.0,643.5,65.215029,54.360191,4.079362,0.0,0.0,false
