#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
308
%center_y
336
%area
413704.0
%aspect_ratio
1.520844
%long_half_axis
447.519803
%orientation
54.207082
%order_parameter
0.108251
%new_orientation
46.834512
%new_order_parameter
0.111937
%area_interior
450050
%mean_brightness_interior
213.238473
%area_boundary
-36346.0
%mean_brightness_boundary
186.449211
%excursion_ratio
0.217447
%number_filaments
951
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,243.0,526.5,49.0,90.0,5.460417,0.0,0.0,false
2,339.5,958.0,39.0,0.0,5.226316,0.0,0.0,false
3,243.0,475.5,39.0,90.0,5.278947,0.0,0.0,false
4,243.0,890.5,37.0,90.0,5.227778,0.0,0.0,false
5,512.0,958.0,36.0,0.0,5.385714,0.0,0.0,false
6,243.0,579.5,35.0,90.0,5.214706,0.0,0.0,false
7,243.0,618.5,31.0,90.0,5.383333,0.0,0.0,false
8,243.0,823.0,26.0,90.0,5.4,0.0,0.0,false
9,243.0,852.5,23.0,90.0,5.540909,0.0,0.0,false
10,288.0,958.0,20.0,0.0,5.410526,0.0,0.0,false
11,243.0,441.0,20.0,90.0,5.173684,0.0,0.0,false
12,477.5,958.0,21.0,0.0,4.7,0.0,0.0,false
13,452.0,958.0,20.0,0.0,4.7,0.0,0.0,false
14,242.0,543.5,831.0,90.0,3.696988,0.0,0.0,false
15,612.0,129.0,740.0,0.0,4.040325,0.0,0.0,false
16,981.0,292.0,328.0,90.0,4.040979,0.0,0.0,false
17,393.0,959.0,302.0,0.0,3.691694,0.0,0.0,false
18,888.5,959.0,187.0,0.0,3.7,0.0,0.0,false
19,982.0,923.0,72.0,90.0,3.657746,0.0,0.0,false
20,392.5,589.5,49.497475,81.869898,3.889646,0.0,0.0,false
21,243.5,740.0,40.112342,94.289153,4.113017,0.0,0.0,false
22,393.5,579.0,36.674242,78.996459,3.896596,0.0,0.0,false
23,386.0,957.5,34.132096,174.957549,4.283169,0.0,0.0,false
24,385.5,957.5,33.136083,5.194429,4.065535,0.0,0.0,false
25,397.0,563.5,33.955854,76.373005,3.636617,0.0,0.0,false
26,257.5,957.5,31.144823,174.47246,4.390086,0.0,0.0,false
27,391.0,893.0,30.066593,3.814075,3.609757,0.0,0.0,false
28,980.5,913.5,29.154759,95.906141,3.994888,0.0,0.0,false
29,447.5,475.0,29.614186,11.689369,3.371936,0.0,0.0,false
30,243.5,698.5,29.154759,84.093859,4.160874,0.0,0.0,false
