#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
296
%center_y
311
%area
229198.0
%aspect_ratio
1.70473
%long_half_axis
352.661684
%orientation
62.158229
%order_parameter
0.079688
%new_orientation
85.967829
%new_order_parameter
0.118222
%area_interior
229190
%mean_brightness_interior
193.72946
%area_boundary
8.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.194037
%number_filaments
1029
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,256.0,179.0,46.0,0.0,4.944444,0.0,0.0,false
2,233.0,313.0,44.0,90.0,5.327907,0.0,0.0,false
3,233.0,798.0,36.0,90.0,5.414286,0.0,0.0,false
4,233.0,755.5,33.0,90.0,5.528125,0.0,0.0,false
5,233.0,495.5,27.0,90.0,5.45,0.0,0.0,false
6,233.0,212.0,24.0,90.0,5.308696,0.0,0.0,false
7,333.5,179.0,23.0,0.0,5.7,0.0,0.0,false
8,233.0,648.5,23.0,90.0,5.381818,0.0,0.0,false
9,865.0,179.5,20.024984,177.137595,5.239646,0.0,0.0,false
10,305.0,179.0,20.0,0.0,4.857895,0.0,0.0,false
11,689.5,740.5,25.96151,74.357754,4.498802,0.0,0.0,false
12,960.5,179.0,21.0,0.0,4.7,0.0,0.0,false
13,586.0,771.5,29.0,46.397181,4.08305,0.0,0.0,false
14,328.5,908.0,21.0,0.0,4.7,0.0,0.0,false
15,233.0,366.0,20.0,90.0,4.7,0.0,0.0,false
16,232.0,367.0,378.0,90.0,3.677454,0.0,0.0,false
17,232.0,734.5,349.0,90.0,3.620977,0.0,0.0,false
18,356.0,178.0,248.0,0.0,3.633198,0.0,0.0,false
19,993.0,284.5,213.0,90.0,3.501887,0.0,0.0,false
20,325.5,909.0,187.0,0.0,3.651613,0.0,0.0,false
21,939.0,178.0,108.0,0.0,3.396262,0.0,0.0,false
22,845.5,178.5,69.007246,179.169685,3.81579,0.0,0.0,false
23,634.5,795.0,40.012498,91.432096,3.55553,0.0,0.0,false
24,691.5,723.5,39.115214,85.601295,4.140013,0.0,0.0,false
25,503.0,860.0,36.055513,3.17983,3.449128,0.0,0.0,false
26,250.0,907.5,36.124784,175.236358,4.26119,0.0,0.0,false
27,635.0,807.5,35.22783,96.519802,3.837472,0.0,0.0,false
28,594.5,194.5,35.014283,1.636577,3.075515,0.0,0.0,false
29,257.0,907.5,34.132096,5.042451,4.131643,0.0,0.0,false
30,991.5,232.5,33.136083,95.194429,3.993093,0.0,0.0,false
31,309.5,419.0,32.140317,84.644175,3.411487,0.0,0.0,false
32,688.0,753.5,31.064449,86.308614,3.967386,0.0,0.0,false
33,838.5,283.0,30.016662,88.090848,3.882779,0.0,0.0,false
34,621.0,191.0,30.594117,11.309932,3.423792,0.0,0.0,false
35,710.5,728.5,30.364453,72.758541,3.922956,0.0,0.0,false
36,528.5,862.0,29.614186,168.310631,3.561216,0.0,0.0,false
37,420.5,848.0,31.38471,157.520566,3.187839,0.0,0.0,false
38,912.0,367.0,28.071338,94.085617,3.901808,0.0,0.0,false
39,676.0,809.0,28.071338,85.914383,4.043474,0.0,0.0,false
40,461.0,866.0,28.071338,4.085617,3.349353,0.0,0.0,false
41,358.0,907.5,28.160256,6.115504,4.195165,0.0,0.0,false
42,480.0,863.0,26.683328,12.994617,3.420095,0.0,0.0,false
43,924.5,179.5,25.179357,173.157227,3.940502,0.0,0.0,false
44,738.5,194.5,26.570661,160.201124,3.187834,0.0,0.0,false
45,507.5,217.0,26.248809,17.744672,3.520906,0.0,0.0,false
46,477.5,224.5,25.96151,15.642246,3.41502,0.0,0.0,false
47,460.5,179.5,25.179357,173.157227,4.149356,0.0,0.0,false
48,523.0,214.0,24.083189,4.763642,3.737897,0.0,0.0,false
49,233.5,836.0,24.186773,97.125016,4.052642,0.0,0.0,false
50,233.5,403.0,24.186773,97.125016,4.237308,0.0,0.0,false
51,872.5,179.0,23.086793,175.030259,4.270973,0.0,0.0,false
52,807.0,262.5,24.351591,109.179008,3.143065,0.0,0.0,false
53,234.0,369.5,23.345235,80.134193,4.016716,0.0,0.0,false
