#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
439
%center_y
239
%area
227169.0
%aspect_ratio
2.401743
%long_half_axis
416.73777
%orientation
19.58053
%order_parameter
0.367198
%new_orientation
12.809715
%new_order_parameter
0.377698
%area_interior
203293
%mean_brightness_interior
201.870871
%area_boundary
23876.0
%mean_brightness_boundary
252.394035
%excursion_ratio
0.044772
%number_filaments
715
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,799.0,531.5,39.051248,13.324531,3.827188,0.0,0.0,false
2,806.5,380.5,37.013511,178.451842,3.705672,0.0,0.0,false
3,804.5,530.0,32.015621,14.470294,3.810565,0.0,0.0,false
4,959.5,465.0,32.449961,33.690068,3.604206,0.0,0.0,false
5,861.0,513.0,26.305893,8.746162,3.897457,0.0,0.0,false
6,479.0,658.5,24.020824,177.614056,3.04038,0.0,0.0,false
7,273.0,699.5,24.515301,168.231711,3.687158,0.0,0.0,false
8,265.5,698.0,23.345235,170.134193,3.790157,0.0,0.0,false
9,904.0,364.0,22.803509,15.255119,3.514847,0.0,0.0,false
10,747.5,548.5,21.213203,171.869898,3.47724,0.0,0.0,false
11,366.5,713.5,21.023796,177.273689,3.543934,0.0,0.0,false
12,294.0,721.5,21.84033,105.945396,3.434389,0.0,0.0,false
13,647.0,609.5,20.615528,165.963757,3.23835,0.0,0.0,false
14,347.0,496.5,20.024984,177.137595,3.76722,0.0,0.0,false
15,215.0,544.0,20.396078,101.309932,3.372224,0.0,0.0,false
16,209.0,674.0,20.099751,174.289407,3.612954,0.0,0.0,false
17,874.5,368.5,20.248457,20.224859,3.703563,0.0,0.0,false
18,844.0,518.5,21.095023,31.429566,3.772823,0.0,0.0,false
19,302.5,534.0,20.518285,43.025066,3.525869,0.0,0.0,false
20,811.5,528.0,56.753854,14.281096,3.594381,0.0,0.0,false
21,962.5,463.5,48.020829,31.373005,3.619765,0.0,0.0,false
22,787.0,534.0,31.048349,14.931417,3.456269,0.0,0.0,false
23,230.0,546.5,37.64306,129.610688,3.035931,0.0,0.0,false
24,960.0,408.5,32.756679,31.263732,3.492108,0.0,0.0,false
25,940.0,476.0,30.463092,23.198591,3.337364,0.0,0.0,false
26,872.0,369.5,29.410882,17.818889,3.428801,0.0,0.0,false
27,449.0,457.5,28.017851,2.045408,2.769627,0.0,0.0,false
28,717.5,379.5,27.018512,2.121096,3.152215,0.0,0.0,false
29,529.5,644.5,31.906112,32.195734,2.48097,0.0,0.0,false
30,293.5,719.5,28.460499,108.434949,3.213452,0.0,0.0,false
31,902.0,364.5,26.925824,15.068488,3.517003,0.0,0.0,false
32,213.5,612.0,32.202484,126.158185,3.180243,0.0,0.0,false
33,936.5,372.0,26.925824,158.198591,3.335121,0.0,0.0,false
34,818.0,381.0,24.083189,4.763642,3.477814,0.0,0.0,false
35,718.0,555.0,26.832816,26.565051,2.46682,0.0,0.0,false
36,382.0,706.0,30.0,36.869898,2.903838,0.0,0.0,false
37,992.5,433.5,27.45906,33.111342,3.305125,0.0,0.0,false
38,977.5,388.0,25.942244,152.447188,3.593375,0.0,0.0,false
39,843.5,519.0,25.942244,27.552812,3.652059,0.0,0.0,false
40,797.5,380.0,23.086793,175.030259,3.898773,0.0,0.0,false
41,213.0,635.5,29.206164,51.952957,2.925535,0.0,0.0,false
42,1006.0,427.5,22.561028,12.804266,3.619893,0.0,0.0,false
43,924.0,484.5,26.627054,34.286877,3.193002,0.0,0.0,false
44,909.0,362.0,23.4094,19.983107,3.620233,0.0,0.0,false
45,893.0,504.0,22.090722,174.805571,3.957274,0.0,0.0,false
46,368.0,714.5,22.203603,172.234834,3.543521,0.0,0.0,false
47,223.0,567.0,22.803509,105.255119,2.977901,0.0,0.0,false
48,969.5,382.5,27.018512,141.009006,3.469152,0.0,0.0,false
49,869.5,512.0,21.377558,10.784298,3.927568,0.0,0.0,false
50,830.5,377.0,22.472205,20.854458,3.350812,0.0,0.0,false
51,770.5,480.0,21.84033,15.945396,3.326422,0.0,0.0,false
52,645.0,377.5,26.400758,52.696052,3.242582,0.0,0.0,false
53,567.5,621.5,21.213203,8.130102,3.331015,0.0,0.0,false
54,503.5,437.5,23.706539,27.645975,2.645887,0.0,0.0,false
55,414.5,687.5,28.319605,42.137595,2.563718,0.0,0.0,false
56,300.5,536.5,28.319605,42.137595,3.124165,0.0,0.0,false
57,234.5,684.5,22.135944,161.565051,2.920291,0.0,0.0,false
58,951.0,375.5,20.024984,2.862405,3.814911,0.0,0.0,false
59,655.0,369.0,20.880613,16.699244,3.809031,0.0,0.0,false
60,628.0,608.5,20.223748,8.530766,2.882281,0.0,0.0,false
61,375.0,476.0,20.099751,5.710593,3.35991,0.0,0.0,false
62,328.0,725.0,23.323808,30.963757,2.972052,0.0,0.0,false
