#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
332
%center_y
306
%area
350036.0
%aspect_ratio
1.495637
%long_half_axis
408.220227
%orientation
40.668624
%order_parameter
0.009898
%new_orientation
179.484734
%new_order_parameter
0.074525
%area_interior
369412
%mean_brightness_interior
181.244301
%area_boundary
-19376.0
%mean_brightness_boundary
100.602739
%excursion_ratio
0.370727
%number_filaments
1762
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,197.0,204.5,65.0,90.0,5.10625,0.0,0.0,false
2,1027.0,316.0,44.0,90.0,5.25814,0.0,0.0,false
3,1027.0,835.5,43.0,90.0,5.188095,0.0,0.0,false
4,197.0,484.5,41.0,90.0,5.275,0.0,0.0,false
5,1027.0,374.0,40.0,90.0,5.328205,0.0,0.0,false
6,242.5,172.0,39.0,0.0,5.397368,0.0,0.0,false
7,927.5,915.0,37.0,0.0,5.269444,0.0,0.0,false
8,423.5,172.0,37.0,0.0,5.338889,0.0,0.0,false
9,464.5,172.0,35.0,0.0,5.641176,0.0,0.0,false
10,1027.0,259.0,32.0,90.0,5.425806,0.0,0.0,false
11,1027.0,899.5,31.0,90.0,5.55,0.0,0.0,false
12,694.5,172.0,31.0,0.0,5.483333,0.0,0.0,false
13,197.0,393.0,30.0,90.0,5.7,0.0,0.0,false
14,1027.0,216.5,25.0,90.0,5.304167,0.0,0.0,false
15,956.5,821.5,32.649655,49.969741,5.954231,0.0,0.0,false
16,209.5,915.0,25.0,0.0,5.304167,0.0,0.0,false
17,197.0,523.5,25.0,90.0,5.616667,0.0,0.0,false
18,1004.0,792.5,31.827661,46.27303,4.954911,0.0,0.0,false
19,1027.0,189.0,20.0,90.0,4.936842,0.0,0.0,false
20,197.0,613.0,20.0,90.0,5.278947,0.0,0.0,false
21,374.0,448.0,20.0,143.130102,5.816018,0.0,0.0,false
22,1006.0,790.0,52.345009,46.548158,4.015109,0.0,0.0,false
23,364.5,439.5,46.754679,138.468229,4.222662,0.0,0.0,false
24,955.5,847.0,40.360872,48.012788,4.285573,0.0,0.0,false
25,940.0,352.5,36.124784,48.366461,3.486617,0.0,0.0,false
26,659.5,664.5,36.796739,132.797402,4.358652,0.0,0.0,false
27,429.5,496.5,33.015148,125.134193,4.256957,0.0,0.0,false
28,1012.5,396.5,22.135944,18.434949,4.538597,0.0,0.0,false
29,993.5,782.5,28.319605,42.137595,3.572594,0.0,0.0,false
30,928.5,884.5,24.698178,58.24052,3.971711,0.0,0.0,false
31,757.5,172.0,21.0,0.0,4.7,0.0,0.0,false
32,400.5,461.0,22.472205,159.145542,4.25,0.0,0.0,false
33,995.0,172.0,20.0,0.0,4.7,0.0,0.0,false
