#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
313
%center_y
307
%area
182351.0
%aspect_ratio
1.229696
%long_half_axis
267.16405
%orientation
162.709321
%order_parameter
-0.004814
%new_orientation
28.608981
%new_order_parameter
0.153314
%area_interior
182343
%mean_brightness_interior
178.41735
%area_boundary
8.0
%mean_brightness_boundary
31.875
%excursion_ratio
0.121688
%number_filaments
1459
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,703.5,497.5,21.023796,87.273689,6.963786,0.0,0.0,false
2,711.0,386.5,28.160256,173.884496,7.376222,0.0,0.0,false
3,700.5,778.5,28.319605,132.137595,6.756873,0.0,0.0,false
4,732.5,387.0,71.028163,178.386461,5.887132,0.0,0.0,false
5,639.0,736.0,57.306195,150.751174,5.306496,0.0,0.0,false
6,702.5,384.5,47.518417,171.528855,5.817744,0.0,0.0,false
7,702.5,491.5,43.011626,88.66778,5.410882,0.0,0.0,false
8,623.0,727.5,42.485292,153.434949,5.272131,0.0,0.0,false
9,651.5,374.5,33.734256,168.023868,4.851738,0.0,0.0,false
10,543.5,692.5,34.205263,164.744881,5.75615,0.0,0.0,false
11,697.5,732.5,37.44329,124.114473,5.624454,0.0,0.0,false
12,702.5,503.5,31.400637,80.837653,6.052813,0.0,0.0,false
13,736.0,633.5,29.0,90.0,5.7,0.0,0.0,false
14,442.5,652.0,29.0,0.0,5.2,0.0,0.0,false
15,558.0,642.0,26.0,0.0,5.14,0.0,0.0,false
16,703.5,778.0,28.017851,145.175511,5.73926,0.0,0.0,false
17,729.5,583.0,22.022716,87.397438,5.42701,0.0,0.0,false
18,580.0,355.5,23.086793,162.349876,5.770936,0.0,0.0,false
19,459.5,295.0,26.627054,124.286877,5.464372,0.0,0.0,false
20,739.0,683.5,21.095023,95.440332,6.146465,0.0,0.0,false
21,575.5,352.5,23.706539,152.354025,5.367419,0.0,0.0,false
22,469.5,461.0,29.0,43.602819,4.962478,0.0,0.0,false
23,697.0,735.5,26.172505,133.451842,5.893585,0.0,0.0,false
24,859.0,487.5,23.430749,39.805571,5.584683,0.0,0.0,false
25,724.0,708.0,21.633308,123.690068,5.651555,0.0,0.0,false
26,485.5,437.0,21.095023,58.570434,5.415854,0.0,0.0,false
27,435.5,496.0,24.758837,46.636577,4.473033,0.0,0.0,false
28,472.0,352.0,20.0,126.869898,5.852946,0.0,0.0,false
29,504.5,345.0,20.518285,136.974934,4.93227,0.0,0.0,false
30,437.5,494.0,122.347865,45.993469,3.928234,0.0,0.0,false
31,629.0,731.0,78.714675,152.783888,4.275465,0.0,0.0,false
32,552.0,338.0,77.665951,145.491477,3.883312,0.0,0.0,false
33,608.5,720.5,69.354164,155.282559,4.329032,0.0,0.0,false
34,483.0,322.0,80.721744,131.987212,4.027875,0.0,0.0,false
35,654.0,744.5,67.119297,146.546691,4.121153,0.0,0.0,false
36,700.0,384.5,52.773099,170.180699,4.679343,0.0,0.0,false
37,647.0,373.5,51.195703,167.592581,4.599598,0.0,0.0,false
38,393.0,489.5,68.593003,45.590657,3.415374,0.0,0.0,false
39,483.5,440.0,54.378304,57.771243,4.413802,0.0,0.0,false
40,704.0,741.5,56.400355,127.073073,4.050324,0.0,0.0,false
41,707.5,788.0,54.671748,129.805571,4.091413,0.0,0.0,false
42,540.0,691.5,43.416587,165.323607,4.538105,0.0,0.0,false
43,696.5,730.0,48.259714,124.01935,4.082765,0.0,0.0,false
44,588.5,358.0,40.804412,162.897271,4.384211,0.0,0.0,false
45,509.5,306.5,51.088159,139.763642,3.600781,0.0,0.0,false
46,530.0,542.0,42.941821,27.758541,4.03168,0.0,0.0,false
47,457.0,290.0,46.043458,124.380345,3.992337,0.0,0.0,false
