#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
354
%center_y
389
%area
205111.0
%aspect_ratio
1.342371
%long_half_axis
296.043697
%orientation
97.228079
%order_parameter
0.174457
%new_orientation
132.736325
%new_order_parameter
0.536303
%area_interior
205111
%mean_brightness_interior
200.682069
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.089931
%number_filaments
1276
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,660.0,779.5,21.470911,62.241459,9.417996,0.0,0.0,false
2,661.0,776.5,26.400758,52.696052,8.189335,0.0,0.0,false
3,445.5,689.5,25.806976,125.537678,7.09789,0.0,0.0,false
4,724.0,705.0,21.633308,33.690068,7.051292,0.0,0.0,false
5,502.5,301.5,44.294469,151.699244,5.837984,0.0,0.0,false
6,449.0,694.5,39.661064,123.690068,6.152105,0.0,0.0,false
7,447.0,692.5,40.804412,126.027373,5.930193,0.0,0.0,false
8,664.5,775.0,37.215588,59.300277,5.829085,0.0,0.0,false
9,457.0,707.0,35.777088,116.565051,5.53824,0.0,0.0,false
10,660.0,781.5,28.79236,69.676863,6.519627,0.0,0.0,false
11,736.0,342.5,25.317978,99.090277,5.49857,0.0,0.0,false
12,437.5,279.5,26.570661,109.798876,5.894726,0.0,0.0,false
13,716.5,358.5,25.495098,154.440035,5.373639,0.0,0.0,false
14,462.5,722.5,23.537205,102.264774,5.653003,0.0,0.0,false
15,667.5,768.0,30.413813,46.33222,6.268253,0.0,0.0,false
16,441.5,684.0,27.586228,133.531199,6.09926,0.0,0.0,false
17,705.0,352.5,21.095023,148.570434,5.085785,0.0,0.0,false
18,759.5,389.0,21.931712,133.15239,4.856681,0.0,0.0,false
19,685.5,414.5,66.52819,132.563352,3.589026,0.0,0.0,false
20,508.0,304.5,53.823787,144.833564,4.202014,0.0,0.0,false
21,608.5,607.5,52.40229,131.905942,3.845712,0.0,0.0,false
22,493.5,297.5,40.718546,155.323137,4.269444,0.0,0.0,false
23,703.0,434.0,49.517674,133.363423,3.612606,0.0,0.0,false
24,629.0,629.5,50.209561,135.806929,3.732609,0.0,0.0,false
25,734.0,534.5,40.804412,126.027373,3.630078,0.0,0.0,false
26,746.0,370.0,35.777088,116.565051,4.128803,0.0,0.0,false
27,698.5,651.0,41.773197,137.910838,3.511708,0.0,0.0,false
28,476.5,649.0,34.014703,155.695451,4.016667,0.0,0.0,false
