#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
314
%center_y
380
%area
129753.0
%aspect_ratio
2.203553
%long_half_axis
301.679304
%orientation
121.284835
%order_parameter
0.51891
%new_orientation
126.107945
%new_order_parameter
0.526352
%area_interior
129743
%mean_brightness_interior
179.812706
%area_boundary
10.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.125006
%number_filaments
1177
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,677.0,456.0,22.090722,95.194429,8.029673,0.0,0.0,false
2,725.0,589.0,20.59126,119.054604,7.864674,0.0,0.0,false
3,490.5,515.5,47.853944,116.029592,7.441731,0.0,0.0,false
4,724.5,587.0,25.553865,120.579227,7.610001,0.0,0.0,false
5,522.5,565.0,26.248809,130.364537,7.312755,0.0,0.0,false
6,737.0,608.0,73.783467,122.828542,5.594329,0.0,0.0,false
7,722.5,582.5,70.327804,119.845932,5.448619,0.0,0.0,false
8,680.0,467.5,49.648766,99.272602,6.136855,0.0,0.0,false
9,678.0,451.0,46.043458,92.489553,5.935764,0.0,0.0,false
10,485.5,503.0,33.837849,108.970408,6.048873,0.0,0.0,false
11,483.5,504.0,36.619667,124.99202,5.991037,0.0,0.0,false
12,832.5,728.5,25.495098,78.690068,6.19255,0.0,0.0,false
13,684.0,484.5,25.079872,113.498566,5.767248,0.0,0.0,false
14,469.5,478.0,31.827661,136.27303,5.880296,0.0,0.0,false
15,837.5,745.0,25.553865,120.579227,5.635527,0.0,0.0,false
16,503.0,613.0,22.803509,105.255119,5.936511,0.0,0.0,false
17,504.0,615.5,21.095023,84.559668,6.192985,0.0,0.0,false
18,497.5,531.5,21.587033,103.392498,6.097514,0.0,0.0,false
19,707.0,660.0,21.540659,111.801409,5.690564,0.0,0.0,false
20,517.5,560.5,21.023796,115.346176,6.008869,0.0,0.0,false
21,807.0,805.0,20.59126,29.054604,5.743307,0.0,0.0,false
22,597.5,748.0,24.758837,133.363423,5.956226,0.0,0.0,false
23,470.5,483.0,20.124612,116.565051,5.929779,0.0,0.0,false
24,627.0,777.0,20.0,143.130102,6.182926,0.0,0.0,false
25,722.0,581.5,103.077641,120.296448,4.512479,0.0,0.0,false
26,500.0,530.5,106.230881,123.0917,4.35641,0.0,0.0,false
27,511.0,548.0,82.097503,124.077195,4.398353,0.0,0.0,false
28,763.0,642.5,68.88396,129.699073,3.860119,0.0,0.0,false
29,677.5,447.5,47.010637,91.218875,4.699538,0.0,0.0,false
30,562.0,623.0,55.605755,127.69424,4.043665,0.0,0.0,false
31,683.0,481.0,43.081318,111.801409,4.610256,0.0,0.0,false
32,498.5,537.0,39.051248,103.324531,4.446068,0.0,0.0,false
33,791.0,668.0,38.832976,145.491477,3.996403,0.0,0.0,false
34,716.0,675.5,38.013156,125.362462,4.128962,0.0,0.0,false
35,504.0,559.5,31.575307,100.954063,4.565632,0.0,0.0,false
36,369.0,283.0,39.698866,130.914383,3.936124,0.0,0.0,false
37,599.5,750.5,39.623226,137.045408,4.030277,0.0,0.0,false
38,677.5,439.0,28.442925,79.875328,4.669664,0.0,0.0,false
39,572.5,638.0,33.837849,124.159695,3.9897,0.0,0.0,false
40,359.5,272.0,35.0,126.869898,4.122137,0.0,0.0,false
41,699.5,832.0,30.413813,152.592425,4.198603,0.0,0.0,false
42,443.5,334.5,35.468296,139.573921,3.62369,0.0,0.0,false
43,703.5,548.0,28.231188,112.9321,4.6,0.0,0.0,false
44,628.0,777.5,31.064449,146.821488,4.35665,0.0,0.0,false
45,551.0,608.0,31.622777,124.695154,3.922536,0.0,0.0,false
46,455.0,343.5,33.42155,141.072456,3.921209,0.0,0.0,false
47,434.0,326.5,33.42155,141.072456,3.438936,0.0,0.0,false
48,482.5,718.5,29.154759,59.036243,4.349113,0.0,0.0,false
49,839.5,747.5,29.832868,129.559668,4.189623,0.0,0.0,false
50,507.0,573.5,23.769729,104.620874,4.547212,0.0,0.0,false
51,421.5,316.0,30.479501,138.990913,3.767832,0.0,0.0,false
52,383.0,301.5,26.925824,121.328693,4.382002,0.0,0.0,false
53,348.0,257.0,31.112698,135.0,3.645492,0.0,0.0,false
54,668.5,786.0,27.658633,139.398705,3.980705,0.0,0.0,false
55,661.0,371.5,24.186773,60.255119,4.472597,0.0,0.0,false
56,518.5,363.5,22.135944,161.565051,4.488597,0.0,0.0,false
57,472.0,482.5,21.84033,105.945396,4.638113,0.0,0.0,false
58,367.5,284.0,26.400758,142.696052,3.996986,0.0,0.0,false
59,794.0,733.0,25.612497,128.659808,3.334053,0.0,0.0,false
60,784.0,806.5,20.024984,177.137595,4.326047,0.0,0.0,false
61,725.5,692.0,21.931712,65.772255,4.568421,0.0,0.0,false
62,728.0,829.0,24.413111,55.00798,4.098541,0.0,0.0,false
63,678.0,677.0,26.907248,131.987212,4.097873,0.0,0.0,false
64,671.0,825.0,20.880613,16.699244,4.502731,0.0,0.0,false
65,596.5,749.0,23.853721,123.023868,4.275543,0.0,0.0,false
66,495.5,650.0,27.586228,133.531199,4.180436,0.0,0.0,false
67,501.0,606.0,21.540659,111.801409,4.331579,0.0,0.0,false
68,814.5,798.5,24.207437,141.709837,4.151243,0.0,0.0,false
69,698.5,808.0,23.600847,143.615648,3.544239,0.0,0.0,false
70,462.5,350.5,25.495098,138.17983,3.669984,0.0,0.0,false
71,810.0,766.0,21.633308,146.309932,3.719831,0.0,0.0,false
72,717.0,725.0,20.59126,150.945396,4.209744,0.0,0.0,false
73,546.5,702.0,23.430749,129.805571,3.980141,0.0,0.0,false
74,548.5,702.0,21.095023,121.429566,4.653122,0.0,0.0,false
75,400.5,329.0,22.203603,125.837653,4.023398,0.0,0.0,false
76,776.0,707.5,20.808652,125.217593,3.498685,0.0,0.0,false
77,691.5,783.0,20.808652,144.782407,3.555167,0.0,0.0,false
78,692.0,717.5,20.808652,125.217593,4.162627,0.0,0.0,false
79,601.5,630.5,22.671568,138.576334,3.165788,0.0,0.0,false
80,547.5,700.5,22.671568,138.576334,4.419733,0.0,0.0,false
81,536.5,678.5,21.400935,127.405357,3.828591,0.0,0.0,false
82,809.0,731.0,20.0,126.869898,3.954839,0.0,0.0,false
83,767.5,749.0,21.931712,133.15239,3.042459,0.0,0.0,false
84,760.0,819.0,20.0,143.130102,4.057931,0.0,0.0,false
85,670.0,646.0,20.0,36.869898,4.515403,0.0,0.0,false
86,662.0,364.0,21.260292,138.814075,4.140437,0.0,0.0,false
