#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
0
%center_y
0
%area
0.0
%aspect_ratio
0.0
%long_half_axis
0.0
%orientation
0.0
%order_parameter
0.0
%new_orientation
0.0
%new_order_parameter
0.0
%area_interior
-1
%mean_brightness_interior
-1.0E-6
%area_boundary
0.0
%mean_brightness_boundary
-1.0E-6
%excursion_ratio
0.0
%number_filaments
59
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,734.2,845.8,97.928674,92.361375,4.304326,0.234043,0.234043,false
2,810.0,878.5,72.591314,66.279604,4.167541,0.18674,0.18674,false
3,808.8,834.6,85.3869,109.290046,3.44346,0.207637,0.207637,false
4,851.3,790.0,45.382409,173.659808,5.382203,0.17221,0.17221,false
5,836.0,774.5,34.539832,22.109448,5.554014,0.0,0.0,false
6,798.5,811.0,60.440053,141.044092,4.165445,0.0,0.0,false
7,743.0,816.0,54.589376,61.557071,3.032723,0.0,0.0,false
8,749.5,805.5,54.203321,29.875993,2.998041,0.0,0.0,false
9,779.5,795.5,43.011626,162.407575,3.478029,0.0,0.0,false
10,814.0,823.0,43.174066,103.392498,3.255626,0.0,0.0,false
11,785.8,910.7,35.908518,22.988717,4.090317,-0.195731,0.195731,false
12,774.9,776.8,37.19002,117.255328,4.15537,-0.206359,0.206359,false
13,778.0,793.0,40.792156,11.309932,3.216045,0.0,0.0,false
14,988.0,785.0,60.0,90.0,1.047458,0.0,0.0,false
15,918.0,1119.0,50.0,0.0,0.883673,0.0,0.0,false
16,900.5,572.5,39.012818,178.531199,1.255264,0.0,0.0,false
17,711.0,572.5,40.012498,1.432096,1.223214,0.0,0.0,false
18,987.5,1099.0,40.012498,88.567904,1.16068,0.0,0.0,false
19,988.0,1057.0,40.0,90.0,0.930769,0.0,0.0,false
20,988.0,1015.0,40.0,90.0,0.892308,0.0,0.0,false
21,988.0,973.0,40.0,90.0,0.94359,0.0,0.0,false
22,988.0,931.0,40.0,90.0,0.866667,0.0,0.0,false
23,988.0,889.0,40.0,90.0,0.917949,0.0,0.0,false
24,988.0,847.0,40.0,90.0,1.238462,0.0,0.0,false
25,988.0,733.0,40.0,90.0,0.94359,0.0,0.0,false
26,988.0,691.0,40.0,90.0,0.969231,0.0,0.0,false
27,988.0,649.0,40.0,90.0,1.071795,0.0,0.0,false
28,988.0,607.0,40.0,90.0,1.187179,0.0,0.0,false
29,968.0,572.5,40.012498,178.567904,0.971866,0.0,0.0,false
30,965.0,1119.0,40.0,0.0,1.046154,0.0,0.0,false
31,871.0,1119.0,40.0,0.0,0.892308,0.0,0.0,false
32,859.0,572.0,40.0,0.0,1.033333,0.0,0.0,false
33,829.0,1119.0,40.0,0.0,1.046154,0.0,0.0,false
34,817.0,572.0,40.0,0.0,1.174359,0.0,0.0,false
35,787.0,1119.0,40.0,0.0,1.046154,0.0,0.0,false
36,775.0,572.0,40.0,0.0,1.007692,0.0,0.0,false
37,745.0,1119.0,40.0,0.0,1.058974,0.0,0.0,false
38,703.0,1119.0,40.0,0.0,1.046154,0.0,0.0,false
39,670.0,572.0,40.0,0.0,0.969231,0.0,0.0,false
40,661.0,1119.0,40.0,0.0,0.994872,0.0,0.0,false
41,628.0,572.0,40.0,0.0,1.148718,0.0,0.0,false
42,619.0,1119.0,40.0,0.0,0.994872,0.0,0.0,false
43,586.0,572.0,40.0,0.0,1.084615,0.0,0.0,false
44,577.0,1119.0,40.0,0.0,1.135897,0.0,0.0,false
45,544.0,572.0,40.0,0.0,0.994872,0.0,0.0,false
46,535.0,1119.0,40.0,0.0,1.058974,0.0,0.0,false
47,510.5,1099.0,40.012498,91.432096,1.122263,0.0,0.0,false
48,510.0,1057.0,40.0,90.0,1.123077,0.0,0.0,false
49,510.0,1015.0,40.0,90.0,1.135897,0.0,0.0,false
50,510.0,973.0,40.0,90.0,0.95641,0.0,0.0,false
51,510.0,931.0,40.0,90.0,1.033333,0.0,0.0,false
52,510.0,889.0,40.0,90.0,1.135897,0.0,0.0,false
53,510.0,847.0,40.0,90.0,0.917949,0.0,0.0,false
54,510.0,805.0,40.0,90.0,0.930769,0.0,0.0,false
55,510.0,763.0,40.0,90.0,0.892308,0.0,0.0,false
56,510.0,721.0,40.0,90.0,1.007692,0.0,0.0,false
57,510.0,679.0,40.0,90.0,1.110256,0.0,0.0,false
58,510.0,637.0,40.0,90.0,0.994872,0.0,0.0,false
59,510.0,595.0,40.0,90.0,0.738462,0.0,0.0,false
