#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
437
%center_y
278
%area
47450.0
%aspect_ratio
1.956794
%long_half_axis
171.915773
%orientation
162.076044
%order_parameter
0.47181
%new_orientation
160.890961
%new_order_parameter
0.472214
%area_interior
47450
%mean_brightness_interior
223.077976
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.139515
%number_filaments
27
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,866.3,790.2,138.110617,167.876262,2.810291,-0.021871,0.021871,false
2,898.0,920.0,34.058773,176.633539,8.617718,0.0,0.0,false
3,468.8,734.7,84.943006,151.011177,3.383267,-0.089947,0.31274,false
4,899.5,918.3,32.872665,156.571307,10.338788,0.380359,0.380359,false
5,723.5,837.6,51.167412,0.0,4.436033,0.187333,0.187333,false
6,652.0,877.5,52.886671,105.350136,4.073832,0.0,0.0,false
7,790.5,941.6,53.085891,176.7603,3.844466,-0.015094,0.015094,false
8,734.0,786.8,43.131117,155.224859,4.409846,0.259628,0.259628,false
9,690.0,809.5,39.129957,88.531199,4.592323,-0.226717,0.226717,false
10,752.0,945.0,56.375323,21.99113,3.100955,0.208696,0.208696,false
11,756.0,758.1,84.271303,159.842389,2.038477,0.077152,0.077152,false
12,497.9,739.6,59.689843,166.429566,2.829467,0.057525,0.057525,false
13,617.1,845.6,44.333649,173.516926,3.340397,0.125555,0.125555,false
14,982.5,807.5,39.115214,4.398705,3.010029,0.0,0.0,false
15,965.5,854.0,33.54102,116.565051,3.673972,0.0,0.0,false
16,594.0,850.0,33.105891,115.016893,3.962001,0.0,0.0,false
17,597.4,862.6,37.274401,53.746162,3.623898,0.20647,0.20647,false
18,706.5,737.0,76.059187,151.750265,1.772554,0.0,0.0,false
19,692.0,889.0,30.066593,86.185925,2.998395,0.0,0.0,false
20,838.2,897.8,41.885742,47.910838,2.406927,0.214217,0.214217,false
21,666.2,863.1,41.65722,152.818889,2.066682,0.174116,0.174116,false
22,803.0,783.5,41.484937,164.623749,1.843868,0.0,0.0,false
23,695.0,796.0,34.0,61.927513,2.96008,0.0,0.0,false
24,885.0,797.0,31.048349,165.068583,3.309121,0.0,0.0,false
25,583.0,664.5,34.014703,114.304549,2.116929,0.0,0.0,false
26,740.5,763.0,33.24154,6.911227,1.812972,0.0,0.0,false
27,819.5,818.0,30.805844,76.865978,1.726206,0.0,0.0,false
%orientation_field_1_center_x
756
%orientation_field_1_center_y
776
%orientation_field_1_area
0.062929
%orientation_field_1_aspect_ratio
4.088066
%orientation_field_1_long_half_axis
37.187297
%orientation_field_1_alignment
168.294594
%orientation_field_1_orientation_mean
159.08
%orientation_field_1_orientation_sigma
6.162272
%orientation_field_1_number_of_filaments
6
%orientation_field_1_mass
1063.172228
%orientation_field_1_filaments
866.3,790.2,138.110617,167.876262,2.810291
734.0,786.8,43.131117,155.224859,4.409846
756.0,758.1,84.271303,159.842389,2.038477
706.5,737.0,76.059187,151.750265,1.772554
803.0,783.5,41.484937,164.623749,1.843868
885.0,797.0,31.048349,165.068583,3.309121
