#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
369
%center_y
539
%area
58559.0
%aspect_ratio
1.276506
%long_half_axis
154.252893
%orientation
118.901121
%order_parameter
0.192334
%new_orientation
95.605456
%new_order_parameter
0.279881
%area_interior
58559
%mean_brightness_interior
244.962687
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.095493
%number_filaments
43
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,341.5,846.0,1122.000446,89.948934,3.005836,0.0,0.0,false
2,1156.5,845.5,1121.000446,89.948889,2.982893,0.0,0.0,false
3,748.5,1405.0,809.0,0.0,2.995792,0.0,0.0,false
4,750.0,286.0,808.0,0.0,2.99368,0.0,0.0,false
5,579.1,732.5,285.280998,102.948792,2.751229,0.09216,0.130912,false
6,1051.5,774.6,127.470189,9.536636,4.301725,0.120986,0.120986,false
7,854.5,1187.5,158.579515,105.001318,3.427652,-0.009088,0.070875,false
8,994.3,1112.3,90.551185,103.421835,4.786807,0.058096,0.058096,false
9,607.7,1032.6,113.395748,75.101305,2.620211,0.141283,0.141283,false
10,749.8,389.9,83.407901,64.358994,4.339606,-0.020153,0.189207,false
11,966.6,1039.6,67.263924,120.379126,4.40863,-0.057222,0.057222,false
12,870.3,1248.3,108.445421,111.1135,2.836408,0.070538,0.070538,false
13,819.5,1068.0,56.222771,84.897835,4.453352,0.0,0.0,false
14,610.0,954.2,46.732032,99.865807,4.007316,0.103427,0.103427,false
15,708.9,567.3,85.670244,79.215702,1.971977,0.086289,0.086289,false
16,1000.5,1151.5,39.319207,82.69424,5.166059,0.0,0.0,false
17,461.4,1310.2,39.668801,69.274441,4.267312,-0.302337,0.302337,false
18,718.7,500.8,63.763978,98.130102,2.89485,-0.112848,0.112848,false
19,820.5,1070.0,43.965896,107.198541,3.959511,0.0,0.0,false
20,821.4,1070.1,48.199176,69.304549,3.531037,-0.153161,0.153161,false
21,911.9,938.6,60.188456,113.574706,2.554796,0.147973,0.147973,false
22,487.6,1270.5,45.822502,23.198591,2.906548,0.187234,0.187234,false
23,835.8,739.5,86.217039,146.86439,1.65511,0.102605,0.102605,false
24,899.0,915.0,34.0,151.927513,3.78913,0.0,0.0,false
25,831.5,1121.4,58.706321,103.799485,2.751713,0.03993,0.03993,false
26,553.6,1227.4,66.730839,54.162347,2.532312,-0.120346,0.120346,false
27,726.2,444.2,37.674639,73.009177,3.161678,0.124659,0.124659,false
28,574.5,1191.1,53.911222,74.931512,1.803828,0.148083,0.148083,false
29,397.7,395.1,59.1978,120.465545,1.950288,0.060553,0.060553,false
30,883.0,1303.0,40.199502,95.710593,2.367948,0.0,0.0,false
31,809.7,1058.0,49.510073,144.057888,2.54613,0.218952,0.218952,false
32,495.0,1265.0,40.0,53.130102,2.914041,0.0,0.0,false
33,1096.2,768.9,39.033406,22.619865,3.252541,-0.141611,0.141611,false
34,909.2,775.5,64.591293,161.003346,1.637699,0.094609,0.094609,false
35,832.1,342.8,34.078031,155.695451,3.291542,-0.206885,0.206885,false
36,463.0,1302.5,33.060551,93.468229,3.142497,0.0,0.0,false
37,644.0,945.5,31.064449,86.308614,2.853875,0.0,0.0,false
38,720.2,593.5,55.095647,86.87787,1.602097,0.066289,0.066289,false
39,429.0,468.0,34.985711,149.036243,1.885109,0.0,0.0,false
40,507.5,566.0,48.877398,120.76272,1.724413,0.0,0.0,false
41,522.4,1245.2,43.611652,23.025492,1.729491,0.29271,0.29271,false
42,968.0,790.0,40.049969,177.137595,1.61867,0.0,0.0,false
43,774.5,1019.0,32.695565,113.428693,1.664294,0.0,0.0,false
%orientation_field_1_center_x
596
%orientation_field_1_center_y
793
%orientation_field_1_area
0.008009
%orientation_field_1_aspect_ratio
21.005133
%orientation_field_1_long_half_axis
86.798991
%orientation_field_1_alignment
106.889021
%orientation_field_1_orientation_mean
90.992908
%orientation_field_1_orientation_sigma
13.464688
%orientation_field_1_number_of_filaments
5
%orientation_field_1_mass
1454.164787
%orientation_field_1_filaments
579.1,732.5,285.280998,102.948792,2.751229
607.7,1032.6,113.395748,75.101305,2.620211
610.0,954.2,46.732032,99.865807,4.007316
574.5,1191.1,53.911222,74.931512,1.803828
644.0,945.5,31.064449,86.308614,2.853875
