#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
330
%center_y
532
%area
32306.0
%aspect_ratio
1.728089
%long_half_axis
133.306004
%orientation
34.233796
%order_parameter
0.108356
%new_orientation
7.487796
%new_order_parameter
0.182132
%area_interior
32306
%mean_brightness_interior
189.675292
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.330155
%number_filaments
32
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,749.5,1270.0,1187.0,0.0,2.937352,0.0,0.0,false
2,750.0,421.0,1188.0,0.0,2.880708,0.0,0.0,false
3,1342.0,845.5,843.0,90.0,2.951781,0.0,0.0,false
4,157.0,845.5,843.0,90.0,2.866271,0.0,0.0,false
5,655.0,1101.3,383.578703,142.889618,4.911691,0.076006,0.093451,false
6,615.0,866.6,193.043973,23.198591,4.463006,0.165406,0.165406,false
7,772.7,795.6,277.248005,33.459502,2.413153,-0.060643,0.096874,false
8,424.9,1028.8,140.627249,39.434901,4.351444,0.168485,0.168485,false
9,355.0,1025.8,115.01857,37.568592,4.864779,0.051032,0.106324,false
10,302.0,1060.0,59.228372,11.689369,5.29689,0.0,0.0,false
11,425.4,919.6,78.551762,78.976544,4.189483,0.101085,0.101085,false
12,614.2,860.0,69.130354,10.00798,5.121429,0.087627,0.087627,false
13,400.3,984.8,82.77699,57.847705,4.043569,0.069289,0.069289,false
14,516.9,969.3,59.714557,103.570434,4.170158,-0.077627,0.077627,false
15,487.1,871.4,70.073191,23.629378,3.997956,0.128567,0.128567,false
16,1095.0,562.0,30.066593,86.185925,6.068378,0.0,0.0,false
17,888.2,700.5,62.247087,53.498559,2.477323,0.073853,0.073853,false
18,411.9,861.0,40.4094,113.385221,4.112421,0.200186,0.200186,false
19,444.0,888.4,36.125233,178.40886,4.282057,0.270402,0.270402,false
20,301.5,1212.5,35.355339,8.130102,4.250798,0.0,0.0,false
21,520.4,834.5,39.477754,81.253838,3.482829,0.103142,0.103142,false
22,511.0,771.5,48.507731,104.32272,2.458398,0.0,0.0,false
23,445.5,874.0,35.902646,167.124998,3.015984,0.0,0.0,false
24,1070.6,558.7,62.17217,52.206057,1.772327,0.134869,0.134869,false
25,547.5,858.5,31.144823,5.52754,3.049961,0.0,0.0,false
26,586.5,862.5,32.280025,163.810794,3.264651,0.0,0.0,false
27,557.6,857.7,40.267758,161.113913,3.407656,0.207964,0.207964,false
28,347.0,1059.0,40.199502,174.289407,1.907868,0.0,0.0,false
29,649.6,862.3,46.113086,12.528808,1.981083,0.087974,0.087974,false
30,847.5,733.5,54.203321,37.504142,1.50241,0.0,0.0,false
31,213.5,1081.4,34.002134,103.626995,1.973502,0.196066,0.196066,false
32,1089.3,474.7,32.066863,110.136303,1.359979,0.332735,0.332735,false
