#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
393
%center_y
437
%area
23919.0
%aspect_ratio
2.532437
%long_half_axis
138.856398
%orientation
23.958528
%order_parameter
0.257095
%new_orientation
16.989775
%new_order_parameter
0.264894
%area_interior
23919
%mean_brightness_interior
198.614072
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.147037
%number_filaments
32
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,726.5,1135.5,755.000662,179.924112,3.052498,0.0,0.0,false
2,726.5,446.5,755.000662,179.924112,3.049865,0.0,0.0,false
3,350.0,790.0,682.0,90.0,2.992217,0.0,0.0,false
4,1103.0,791.5,683.0,90.0,2.911144,0.0,0.0,false
5,739.0,924.1,279.464089,17.329492,4.820016,-0.040156,0.06483,false
6,458.2,1016.3,149.755649,21.230611,2.882067,-0.086013,0.086013,false
7,614.5,948.5,80.12574,25.924902,4.012455,0.065215,0.065215,false
8,549.0,966.6,90.180445,22.864508,2.778812,0.071209,0.071209,false
9,649.0,895.5,59.20304,74.320476,4.131173,0.0,0.0,false
10,688.0,864.0,46.173586,17.650124,3.031385,0.0,0.0,false
11,597.1,967.6,40.567316,159.775141,3.918892,0.251224,0.251224,false
12,654.0,881.0,34.058773,176.633539,4.362424,0.0,0.0,false
13,848.1,673.5,54.586104,45.744059,2.626279,0.151908,0.151908,false
14,693.5,860.4,49.732453,49.899092,3.178223,-0.127486,0.127486,false
15,765.0,805.0,34.985711,59.036243,3.643512,0.0,0.0,false
16,862.0,649.5,32.015621,104.470294,3.707146,0.0,0.0,false
17,762.6,857.0,33.132746,176.531771,2.985593,0.229219,0.229219,false
18,608.5,970.5,36.249138,24.443955,3.331695,0.0,0.0,false
19,529.0,869.0,32.249031,172.874984,3.283509,0.0,0.0,false
20,643.5,879.5,42.544095,150.422161,2.843987,0.0,0.0,false
21,602.5,861.5,37.336309,159.623565,2.651268,0.0,0.0,false
22,650.6,906.9,48.62363,57.619322,2.005212,0.155262,0.155262,false
23,669.9,881.8,40.510562,32.905243,2.560329,0.111636,0.111636,false
24,971.5,784.5,37.336309,7.696052,1.848183,0.0,0.0,false
25,603.0,807.0,40.199502,5.710593,2.129239,0.0,0.0,false
26,879.5,898.5,31.400637,9.162347,2.732015,0.0,0.0,false
27,854.3,582.9,47.231056,77.735226,1.861424,0.297183,0.297183,false
28,910.5,897.0,31.575307,169.045937,2.018938,0.0,0.0,false
29,966.1,861.2,40.145339,4.289153,1.783432,0.118048,0.118048,false
30,626.5,865.0,35.510562,9.727579,1.815455,0.0,0.0,false
31,491.5,994.6,35.437723,25.114835,1.889649,0.239699,0.239699,false
32,824.5,832.5,35.355339,118.739795,1.605012,0.0,0.0,false
%orientation_field_1_center_x
687
%orientation_field_1_center_y
914
%orientation_field_1_area
0.42531
%orientation_field_1_aspect_ratio
2.343419
%orientation_field_1_long_half_axis
54.232846
%orientation_field_1_alignment
16.862467
%orientation_field_1_orientation_mean
16.143564
%orientation_field_1_orientation_sigma
7.476311
%orientation_field_1_number_of_filaments
11
%orientation_field_1_mass
2640.398674
%orientation_field_1_filaments
739.0,924.1,279.464089,17.329492,4.820016
614.5,948.5,80.12574,25.924902,4.012455
549.0,966.6,90.180445,22.864508,2.778812
688.0,864.0,46.173586,17.650124,3.031385
608.5,970.5,36.249138,24.443955,3.331695
669.9,881.8,40.510562,32.905243,2.560329
971.5,784.5,37.336309,7.696052,1.848183
879.5,898.5,31.400637,9.162347,2.732015
966.1,861.2,40.145339,4.289153,1.783432
626.5,865.0,35.510562,9.727579,1.815455
491.5,994.6,35.437723,25.114835,1.889649
