#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
478
%center_y
549
%area
49060.0
%aspect_ratio
1.194958
%long_half_axis
136.604547
%orientation
151.035459
%order_parameter
-0.198773
%new_orientation
86.47347
%new_order_parameter
0.315013
%area_interior
49060
%mean_brightness_interior
212.773746
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.084406
%number_filaments
69
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,1155.5,790.5,1311.000381,89.956296,3.193955,0.0,0.0,false
2,298.0,791.0,1312.0,90.0,2.993288,0.0,0.0,false
3,727.0,137.0,852.0,0.0,3.147709,0.0,0.0,false
4,726.0,1445.0,850.0,0.0,3.045701,0.0,0.0,false
5,769.5,1087.7,188.803576,72.718502,3.095199,0.053895,0.081603,false
6,924.0,715.0,154.129796,58.270644,2.897472,0.028131,0.028131,false
7,584.2,364.5,83.340688,111.929588,3.893277,0.13248,0.13248,false
8,864.5,841.5,69.641941,74.167613,3.100765,0.0,0.0,false
9,804.8,947.8,80.118429,81.362869,2.70383,0.115406,0.115406,false
10,562.0,261.0,72.943791,102.699584,3.199946,0.106646,0.106646,false
11,647.5,642.5,41.10961,94.184916,4.557026,0.0,0.0,false
12,693.0,586.5,48.877398,149.23728,4.313829,0.0,0.0,false
13,663.4,708.9,46.696179,144.605204,4.092684,0.174106,0.174106,false
14,812.5,924.5,53.235327,61.990823,3.753988,0.0,0.0,false
15,875.5,781.5,49.335586,72.299572,3.841575,0.0,0.0,false
16,713.0,780.0,33.105891,154.983107,5.668797,0.0,0.0,false
17,656.0,614.0,36.055513,93.17983,4.077254,0.0,0.0,false
18,723.2,1244.6,61.720676,63.019769,2.885112,-0.021585,0.021585,false
19,846.0,799.5,76.609399,144.027613,1.9274,0.0,0.0,false
20,695.0,1343.1,40.25918,95.710593,3.139971,0.155153,0.155153,false
21,771.5,788.0,35.057096,176.729512,4.087715,0.0,0.0,false
22,871.0,794.0,36.769553,112.380135,3.934547,0.0,0.0,false
23,1054.5,568.5,47.010637,23.83874,2.972964,0.0,0.0,false
24,851.0,943.5,31.32092,16.699244,4.012872,0.0,0.0,false
25,856.5,821.0,36.400549,69.075498,3.156266,0.0,0.0,false
26,725.5,781.0,40.112342,94.289153,2.981471,0.0,0.0,false
27,865.5,765.4,43.172505,86.009087,2.927971,0.152457,0.152457,false
28,843.5,390.0,43.965896,72.801459,3.046649,0.0,0.0,false
29,677.8,740.9,32.495098,81.119341,3.141903,0.34805,0.34805,false
30,573.3,321.0,40.116469,88.567904,3.155089,0.237425,0.237425,false
31,762.0,785.0,34.058773,86.633539,3.02109,0.0,0.0,false
32,1139.5,1278.1,45.255452,65.136303,2.708168,-0.139261,0.139261,false
33,908.8,696.8,32.64391,100.619655,3.173532,0.273683,0.273683,false
34,733.9,869.4,56.286686,111.99113,1.866516,0.192919,0.192919,false
35,732.4,789.3,30.940084,103.134022,3.19632,-0.355865,0.355865,false
