,Y1_304,Y1_310,Y1_338,Y1_106,Y1_112,Y1_113,Y1_107,Y1_339,Y1_311,Y1_305,Y1_313,Y1_307,Y1_111,Y1_105,Y1_104,Y1_110,Y1_306,Y1_312,Y1_316,Y1_302,Y1_114,Y1_101,Y1_115,Y1_303,Y1_317,Y1_329,Y1_301,Y1_315,Y1_103,Y1_117,Y1_116,Y1_102,Y1_314,Y1_328,Y1_213,Y1_207,Y1_206,Y1_212,Y1_204,Y1_210,Y1_211,Y1_205,Y1_349,Y1_201,Y1_215,Y1_214,Y1_348,Y1_216,Y1_202,Y1_203,Y1_217,Y1_346,Y1_347,Y1_345,Y1_219,Y1_218,Y1_224,Y1_344,Y1_340,Y1_208,Y1_220,Y1_221,Y1_209,Y1_341,Y1_343,Y1_223,Y1_222,Y1_342,Y1_325,Y1_331,Y1_319,Y1_127,Y1_126,Y1_318,Y1_330,Y1_324,Y1_332,Y1_326,Y1_124,Y1_118,Y1_119,Y1_125,Y1_327,Y1_333,Y1_337,Y1_323,Y1_109,Y1_121,Y1_120,Y1_108,Y1_322,Y1_336,Y1_308,Y1_320,Y1_334,Y1_122,Y1_123,Y1_335,Y1_321,Y1_309
Y1_329,0.2790151025680939,0.2755458377748649,0.32476220203278616,0.32527483513330513,0.4619179672476102,0.5267416398232546,0.6900544272038585,0.28754978372467266,0.27814789130301315,0.5851164897943785,0.363220077086351,0.7517206695117655,0.4969432587639269,0.1930924338022033,0.6810502595894329,0.5371459464580896,0.6792207126108005,0.4808655996898021,0.29390681272148733,0.5259069865399236,1.257828768851672,0.542550029663999,0.7216087909270886,1.0821141224500397,0.47643785767687835,0.0,0.7249915208502361,0.3556757128824998,0.5854531572186688,0.509794261763736,0.4562100353993902,0.891149064879133,0.22105787836210486,0.19764986390168807,0.43614046661887906,0.6034446773154402,0.6232076916410715,0.6932918868433727,0.834851397770155,0.4734988239184227,0.6815784933017686,0.2816327661852899,0.34125715790418687,0.288872709913679,0.41628360637156364,0.44441681205584904,0.6575471749506369,0.2601936286260205,0.21236388706075535,0.35644707450894514,0.3556157649601589,0.45637960083242907,0.2795040980386682,1.525883583454221,0.3351332989966328,0.39354386912773026,1.5898390910051579,0.3738024735804885,0.5199912237531438,0.9805772827597435,0.461397329308149,0.5916563249466404,0.43668022007208057,0.4792816529820341,0.5276468447310153,0.20098251288512733,0.2220095376090797,0.3590322772565938,0.2852691326956431,0.4073154502807184,0.3963307524133711,0.7546725642233406,0.7069868429516264,0.4664626160690337,0.41149822281204795,0.6248199237526105,0.9813356519520172,0.5057601433286649,0.5188756621856835,1.3561901830890948,0.6578484351117371,0.48862810950516067,0.39276546447473093,0.251914333951049,0.4849087155296317,0.15880670533754168,0.581796185782413,0.24948422833332395,0.41915534071595534,1.003313933861923,0.429214158344685,0.4320474564928643,0.4746452954940451,0.2625159769513645,0.36578606114351286,0.46943175848853325,0.6963225286406173,0.184058250080413,1.3431415153926516,0.409031424086551
Y1_301,0.7695704877225217,0.7700571958087911,0.6808368018314308,0.7947886868085512,0.5524906429800458,0.4674476156471627,0.6558013200635003,0.7727193845626225,0.5380783276443484,0.8055389598684645,0.6179960436133949,0.5938049465283509,0.5805117057777992,0.693854729787908,0.7098871911169118,1.0321955246824326,0.6691415517096642,1.036777300172855,0.8787205082852237,0.8815984230134455,0.8985666441287359,0.7795286369714489,0.7304264549261771,1.267621360593342,0.7990562763117967,0.7249915208502361,0.0,0.8484605471072065,0.2990441507943827,0.8585161596021155,0.6381573088885732,0.6008442527443487,0.6161771250084997,0.7065093933990384,0.40018810324398346,0.36454404655036565,1.0664340715250151,1.121399623107749,1.284076252138271,0.8891569961209713,0.49918309845150016,0.5339162965407147,0.7369046639436546,0.5788941775343598,0.4959479311418932,0.603044086782819,0.5995458209588832,0.7108128926040589,0.7657104080021735,0.7969886430423797,0.945963577712943,0.7750758079463331,0.5897646671505908,1.196088151349087,0.848991872643449,0.8030958063643133,1.2315580607379177,0.6071241715377663,0.8338003965950763,1.2197960387107536,0.7647042867832796,0.966585177628178,0.7564502432737109,0.6811681048433084,0.7908946031108199,0.7582363643101929,0.766098176704243,0.8211270622585122,0.9314101206531747,0.8768919111441654,0.8078411826103914,0.957997185512719,0.4438284825326004,1.043026551817353,0.7967177187740629,1.083561391334917,0.8251256449427175,0.6646237751378137,0.8948597033126678,1.0436208460686207,0.6709175429405172,0.5060159604990712,0.5126260313545591,0.797715039998763,0.7034949030979953,0.7703291099104898,0.22725901194311443,0.7428866878138136,0.8720450267181673,0.687512520175818,0.6894161801184222,0.6691794235642664,0.9624992533308149,0.6833794548954769,0.8339604276058361,1.0256705298903155,0.5487127082792165,0.7983237561027405,1.0431105506809983,0.6762966437927032
Y1_315,0.4210070507775216,0.43799590983532044,0.38492656938466696,0.4974915558397194,0.6201212635362906,0.6707016046665923,0.6353007566557362,0.24710348453165623,0.4954554244276225,0.7896522339353472,0.6049151967188873,0.7411707576059983,0.5656062913918398,0.39983364596941173,0.7951965422200491,0.7109095785333347,0.7082090949353083,0.6236588152916848,0.22694032449092627,0.7186421079751106,1.3159331586443053,0.7242794772458738,0.7912568341580901,1.2178881910244577,0.6210282227590502,0.3556757128824998,0.8484605471072065,0.0,0.7071904295773073,0.4456180445113002,0.5978692197023137,0.9876322187062417,0.44255846299233426,0.3483504575541948,0.5792953802773264,0.7388564017127053,0.7837800154109684,0.8227310835825234,0.9950091780639051,0.6071563443952328,0.7957012656346901,0.4797459095231825,0.6126639877207952,0.39303565970859267,0.6237472526488084,0.5342948765905319,0.7260631204092635,0.3696414637675266,0.4414934401413073,0.2622452806849618,0.3088932993152504,0.6231898592412027,0.43008204949092704,1.6005074710109326,0.4220576453208368,0.31147592753697223,1.636923031230274,0.5951964611521418,0.6855876704520361,1.116968232276483,0.6257961246873659,0.7940558854114634,0.4975022752555674,0.4784691130285428,0.77187989832847,0.29761639481279767,0.4607881106207963,0.31292460558918656,0.4145593123523262,0.5826024022111679,0.44875212197528164,0.9890803085831857,0.8064535434574398,0.5906611242990218,0.6388014250775822,0.7793616118381569,1.0245215323546955,0.6433417425875076,0.7091612822788647,1.4090489007231266,0.6859089725002309,0.6515543646530139,0.625121313033343,0.4209263131344673,0.703519142750563,0.37547829333467336,0.7037782269958377,0.487840519169861,0.6308689768368589,0.9499654133322014,0.47325279578423946,0.4876011747301154,0.6484707570404166,0.358134566863153,0.3717231815532608,0.573815429855332,0.9295601932663823,0.2636399206401417,1.405128292668172,0.4172960225938293
Y1_103,0.6403650776095313,0.6250807812723348,0.5930892793889171,0.6547552592163624,0.3763393059986336,0.48843161143090563,0.5819167167254996,0.661262485341492,0.44621103148202396,0.7068314777231283,0.4820543130063965,0.5837943262841303,0.5528659168570202,0.530932387490377,0.6071351002207576,0.8948360632559046,0.7096100121538882,0.8808937486631216,0.7279605248203204,0.734112364069955,1.0079676755201614,0.642198253160829,0.6050155991824059,1.2719040397194108,0.6548983411563394,0.5854531572186688,0.2990441507943827,0.7071904295773073,0.0,0.7498868934899855,0.5518775343769379,0.7063603835150803,0.5008903639178393,0.5604707253799751,0.3605835109365881,0.41688331459050987,0.9217438729129473,0.9884988836600339,1.1304203586315684,0.7470016823604381,0.5752888106484882,0.4585638537217385,0.6350569470587676,0.48926746965464296,0.4513642136279897,0.5608468686846513,0.6325757747787221,0.6120572720866291,0.6347308575696992,0.6925312957515353,0.8018771248847212,0.5975487983517067,0.5353545903641412,1.3499650441891164,0.7094582746040646,0.7176466140582701,1.3871566000672366,0.5434704029303739,0.7127670088299637,1.1435141475729929,0.5927025727260553,0.822041185245264,0.6368872620518181,0.6322047848743109,0.677556449838848,0.6329241098325958,0.6101727987826028,0.6866662060259966,0.7719270571676478,0.7224176965903653,0.6877847485163338,0.9011490896131041,0.5170103715243414,0.882502911656117,0.6561444629339702,0.921284365086077,0.9138779396274496,0.6057130086680164,0.7438387552331402,1.1839151247118496,0.6772732417480244,0.5105593748894088,0.4314616599822735,0.6345155993642567,0.555893500663535,0.6144363201764877,0.26563108125275303,0.5969860890391304,0.727076579041343,0.7352246850276777,0.6208075439781461,0.6177020241075377,0.8043189713900624,0.5787699506006122,0.7255269931427482,0.8693807714498847,0.6073147972615944,0.6375418420876261,1.1922080821816496,0.5718709005712587
Y1_117,0.4304016968443475,0.4251305938685604,0.5879035739202091,0.5587415454793796,0.6005122591558133,0.7218069447797681,0.3687357916623771,0.3564470571530911,0.615515340587773,0.7225076504349576,0.6483798418359289,0.48735410075687924,0.7190361878868006,0.5625978760980404,0.5939168972652304,0.6782216943426206,0.8463838385345298,0.6716050126149743,0.5450672406519979,0.7291429998425836,1.3452823181430524,0.7176168265918115,0.4256504771104856,1.206309642061983,0.5244058799185936,0.509794261763736,0.8585161596021155,0.4456180445113002,0.7498868934899855,0.0,0.5462299354561699,1.0571841367729216,0.5623693541038333,0.4904310418557168,0.6958413818564102,0.8222879519131727,0.8025556823649922,0.7981150996159805,0.990611755984899,0.6044674556278161,0.8811893578003592,0.6141216165986642,0.6410653202759371,0.582585619038361,0.6868562585026087,0.6119175094067348,0.8570694867723624,0.5373609328261244,0.568834763943337,0.475393192271178,0.3401865461041577,0.6324957362000331,0.5204787777228557,1.638296064768041,0.3920028776925997,0.4132121025148867,1.6970799460382087,0.6389646370398946,0.5332794181570782,1.0727347568981733,0.6713159145588108,0.7961703560020623,0.23957578631379442,0.6277972180762148,0.7529310600696647,0.539011423730663,0.5715195358275892,0.5702345278244618,0.5405358460655537,0.6640707279094515,0.30167623314873376,0.8024071555861876,0.8905870162825499,0.6270806988362376,0.6445669665448066,0.8164113320906721,1.125810190130547,0.7419945064973131,0.7112206457371806,1.4721282585628876,0.7984582686181586,0.7360612194850803,0.651406920278038,0.515159902863955,0.682477501395131,0.5345570347684353,0.8007218051341236,0.581140847859605,0.6681623128962726,0.6856539884883354,0.6762566808649637,0.6797943235528973,0.6711982496023549,0.5797320458502269,0.18686436870848658,0.5482910723254062,0.8855689235415098,0.4523246407118991,1.4504358997232751,0.4547385009172208
Y1_116,0.4048584483914383,0.4428607328024985,0.5663243397014222,0.4497298184996645,0.33106338226713306,0.6714227973409096,0.6201915882502212,0.581886732369125,0.4574446580303472,0.5649879218591578,0.3859369523965278,0.6425099242175227,0.7011198775569768,0.3862943829441711,0.4922962236109797,0.5701649300796469,0.8330321924826993,0.55890481100033,0.6046063294995437,0.5093445274636142,1.321823826161082,0.5184574854070252,0.45998660780290657,1.1094497154710614,0.4786001056281664,0.4562100353993902,0.6381573088885732,0.5978692197023137,0.5518775343769379,0.5462299354561699,0.0,0.9887966354606694,0.43741175470300064,0.4644730273294757,0.550562685027889,0.6719805358449338,0.6108053183167689,0.6809461495671039,0.8450373336320042,0.5358972169913007,0.8067721413478066,0.5127263664711867,0.5126262899343097,0.5427528240726553,0.5747086138287484,0.6433159860699221,0.8372471239578226,0.5021943150025278,0.47655961108031936,0.6487463031176368,0.5672303405256137,0.3978179354956669,0.5034470790862264,1.6286392360350843,0.4419086710938866,0.6238848320638238,1.6888591202887608,0.5610857806197803,0.37444509621742994,1.0036678607281286,0.42017564959011144,0.5274079154206892,0.38546046485943125,0.7304351903699684,0.517973434337331,0.5369573021225488,0.439443693710759,0.5646010247039576,0.5122444000616065,0.44224713617363326,0.4824206253700277,0.7355954858215953,0.8122006451721038,0.5839878283784391,0.4806945811320028,0.6503136208477369,1.1447212335320625,0.6522629855825585,0.4981680377729609,1.463496414620075,0.8365785761761875,0.6743121570266357,0.4018736560058744,0.4300940345177639,0.4599762754421264,0.4712580363432131,0.566307900861353,0.4205055535621851,0.48982736124455206,0.9096893658879035,0.68284638744006,0.6984916517382354,0.5391344896466381,0.5685477664511164,0.49435835011141144,0.5273882230730447,0.7562611185553663,0.5185487645062868,1.4665730653382658,0.5349573786330317
Y1_102,1.0019917649313776,1.0422046315894185,0.6950297466827161,1.0455495714066025,0.9423574808088785,0.47927952339488344,0.9505570460010611,0.8839503746783581,0.7045746852117737,1.1201257093589174,0.961115517210528,0.8433495500041907,0.5493792722369621,0.9510462504253228,1.203497443683255,1.308898081740548,0.48945161511036356,1.3005703469426009,0.975035595765905,1.2608250491260962,0.7033593470148458,1.1972931982204373,1.2126757591853843,1.3971099218785932,1.141605333056368,0.891149064879133,0.6008442527443487,0.9876322187062417,0.7063603835150803,1.0571841367729216,0.9887966354606694,0.0,0.76904631773083,0.896667305754318,0.5915708949766944,0.39003896702863244,1.3743580754733415,1.4266643784839688,1.6028123049413994,1.1998038642472606,0.39755755478872773,0.6692383234996692,0.9367921475058952,0.678431576531461,0.5823563322272717,0.6062028371296175,0.4275428136919173,0.7954227955742753,0.8950206848845479,0.8533098778235916,1.115476009160526,1.1815639067751114,0.7092943885407186,0.7453726280938076,1.068316261442696,0.855753619753797,0.8388807470545188,0.6712289593985206,1.20334967167032,1.493517178838907,1.153488627156567,1.3180682129939931,1.0334122875967353,0.5724842455120455,1.1540664734830417,0.8425352278236551,0.9752384565547838,0.9286276162571839,1.128400075826322,1.1962645561612084,0.967903482520669,1.2071826645436248,0.3293415712602205,1.2981469948497741,1.1039398359982782,1.4138736683947142,0.4096769105315359,0.7222481301946868,1.2613952563698843,0.5345889608590955,0.5020394802366603,0.5027740737032206,0.7805417223387492,1.0393844803344858,1.1252463386037612,0.9291419654526578,0.5681000867377384,0.9929072644161511,1.1547425570168661,0.9386229067642285,0.6556081775957965,0.5998225279464217,1.2649827545997316,0.7299085132491533,0.984507063647438,1.2560486656819314,0.6585497552571637,0.9582199018864632,0.6200179451200204,0.8377788756815314
Y1_314,0.35677601511131274,0.3486371105675137,0.31202204537004347,0.3753829208808948,0.4301812489034906,0.42549004454843725,0.6742638561479458,0.35823048482016173,0.23921300419031422,0.5377905033325764,0.33953274937685163,0.7052787624683193,0.44450515864435686,0.3031867825233568,0.6862560467281964,0.6028787513416347,0.6216439433793232,0.5657046184302781,0.4180790607387527,0.5571461321811264,1.1805672399756015,0.5572424203156254,0.7088068343068045,1.132080465505352,0.4914191422939084,0.22105787836210486,0.6161771250084997,0.44255846299233426,0.5008903639178393,0.5623693541038333,0.43741175470300064,0.76904631773083,0.0,0.2424739477977326,0.3400716081838667,0.49268583394317533,0.6772147309196651,0.7553625719816188,0.9012657161995434,0.5132703853895048,0.5853768482462633,0.24488406953340677,0.3084678514972415,0.2590787475434436,0.30198533151558615,0.39895190096305544,0.5978017295121347,0.29828320809061987,0.2288715163166106,0.42294194530115753,0.4780177246100313,0.5015754740688023,0.25812226815232175,1.4186844182404628,0.4301259806859052,0.4434782599235939,1.4904491869468308,0.2757689480749447,0.5481137272630846,0.9688147321824698,0.4828141057471208,0.6294456772861204,0.4644986948997132,0.45062680436564895,0.518292487961637,0.28675569032765996,0.28435660154578035,0.4403620075109471,0.41138034722003985,0.4634765189795122,0.4163456973354288,0.7153284291623672,0.6117305263772885,0.5809315158733848,0.41859179359709875,0.6850473171100303,0.9033440695097826,0.44009050221794754,0.5485355853139685,1.2496271214668135,0.6067063898255114,0.3794849368863891,0.2955990936457542,0.33010570794778304,0.4808127906152906,0.25380475186082135,0.48044073656205083,0.30571857238004874,0.4495481356847992,0.9574765556212329,0.42722371244089075,0.41707066327396103,0.5393427575500248,0.2687192968953385,0.4202382180755738,0.5642472757562155,0.5782469802530065,0.31543131124273727,1.24303372550482,0.43758966731761667
Y1_328,0.31816200006331774,0.30331821141523735,0.3669574188534622,0.3306633334643528,0.45220491642520705,0.5565264987597897,0.6540295332009185,0.29571746200144,0.34151150394711755,0.5600275544493483,0.3680142704108353,0.7403812133921311,0.538523750890435,0.2665957950973948,0.6775431727946966,0.5396494499586585,0.7070430144982167,0.49489524815523994,0.34027068528780036,0.5135794691395209,1.267270214499777,0.5230851272377228,0.7213018233494699,1.0727826779255867,0.45489144585112756,0.19764986390168807,0.7065093933990384,0.3483504575541948,0.5604707253799751,0.4904310418557168,0.4644730273294757,0.896667305754318,0.2424739477977326,0.0,0.44664017561968583,0.6308800028051496,0.6267330194580464,0.7056526888023741,0.8294576156508342,0.4393206312218896,0.7017092499886377,0.33823535111924885,0.3512225922502537,0.3199329555888966,0.42410569613470633,0.4571617502964242,0.6919529428678949,0.3155153551346398,0.20028340813634743,0.38549494791633665,0.37378662233371124,0.4582534981608262,0.30733011862786896,1.5363248343443021,0.36649430430550234,0.4270634053681448,1.6007752785179288,0.3843399650544913,0.5166193238708658,0.9465961167010576,0.4462681607150987,0.5899635998883239,0.44520538684518407,0.505565636357809,0.5193016525929449,0.27079849930501615,0.2461826671790251,0.38440454036402033,0.3191352640380058,0.3987939004107917,0.38853872907086334,0.7315893382718647,0.726505380706858,0.4867286212696521,0.4147122450145776,0.6155983337885775,0.9996301188782717,0.512417193384685,0.5042213838682784,1.3712423112774232,0.6789058734653686,0.5124074563205439,0.391863995693014,0.2504477529970624,0.47180449046389433,0.19212057339207483,0.5784504613127563,0.28378220192690884,0.42369134969844346,0.9880400839927092,0.4728999876923579,0.4780143180276044,0.4655494049043428,0.31527665223409673,0.3534603493176742,0.4797839856771188,0.7003318005264272,0.2338927004517933,1.3536936591752207,0.4608382084026248
Y1_213,0.5775432537618861,0.5856467185687985,0.3659973877155232,0.6415451369639873,0.46145292601171617,0.2501052714557305,0.6854357049467229,0.5023479957585133,0.26045627170609204,0.7027718340687991,0.4736115152325905,0.6295466758182363,0.2794661412541458,0.4716099435339498,0.7462396187802501,0.8636922390703247,0.4557331106042801,0.8436711528253291,0.5754777245872839,0.7732435378145855,0.9206950490755845,0.7264596049079219,0.778412018389264,1.2841392709519182,0.6923052326250532,0.43614046661887906,0.40018810324398346,0.5792953802773264,0.3605835109365881,0.6958413818564102,0.550562685027889,0.5915708949766944,0.3400716081838667,0.44664017561968583,0.0,0.2948781355344051,0.9145871300589038,0.9935684294460403,1.1526265730556036,0.7403541470853428,0.3426637799635832,0.2351216398770078,0.5368208108432376,0.2486909772711455,0.36963957388873053,0.30958840151301237,0.37859722813140534,0.41083694433092766,0.4995831178038295,0.5040910134639591,0.6911312230538399,0.6822073272322173,0.2985799827764016,1.1773092820520954,0.6447901737999727,0.5145117319173731,1.2259882264909618,0.37645421592077394,0.7287131933853166,1.151863082769377,0.6651277372302236,0.8453069974795555,0.6241588602102911,0.37481700417875313,0.7090559487235263,0.43495017927043117,0.5335791181454168,0.5579579465653619,0.6799826204691082,0.7144434127107431,0.6038411609282237,0.8664796220505481,0.3562557519455363,0.8385284939364809,0.6561886398760199,0.94172068022717,0.6754942788341326,0.4572478070431409,0.7756635661787064,1.032475704971515,0.42523821302136083,0.26783622715513017,0.37753123641647846,0.5722912018591785,0.6383920553602119,0.498517126647429,0.2510952981749913,0.5501202429484545,0.7097758208339139,0.8389455080326874,0.36608855828776704,0.33796673468502864,0.7962180880733439,0.34960253502649047,0.6064550491768305,0.8263530077551622,0.4795037792934359,0.5106060235089217,1.0007130156557444,0.445835612055108
Y1_207,0.7136230263544322,0.7209116844062323,0.48403016764333523,0.7388949559544438,0.6558833744777567,0.2121051839213878,0.7786421257133853,0.6408280508331275,0.4204589497643324,0.8464232847003603,0.6280347039571184,0.7153059127140753,0.3349477724761397,0.6705367366493182,0.9016284973787831,1.0095540805580459,0.4303499041540471,0.9920525431055014,0.7216215985394684,0.9282887589325404,0.8454782441911691,0.893491750790636,0.9461031337419438,1.3051234646317873,0.8386254426237815,0.6034446773154402,0.36454404655036565,0.7388564017127053,0.41688331459050987,0.8222879519131727,0.6719805358449338,0.39003896702863244,0.49268583394317533,0.6308800028051496,0.2948781355344051,0.0,1.0714077948193323,1.1272880372483873,1.310119048893563,0.9005057827341935,0.2536008767635456,0.42017759002206706,0.6495026562583649,0.4408548423085453,0.32243001413682754,0.4178107727419062,0.39312558965088457,0.538985707498463,0.6363844440960208,0.6294504176680116,0.8463172131032868,0.8557356125715833,0.46566292935065867,1.033209773594997,0.7934818225515106,0.6323485140370193,1.1138814610961518,0.42819508041985355,0.8825064837761445,1.2513269464889742,0.8412915478082273,1.000215431805204,0.7524345112355382,0.442796933358479,0.8703415117892553,0.5806282928116365,0.6796314167040111,0.6855066403621525,0.8388659559550952,0.8829229902688024,0.7482805727146121,0.9697818416586427,0.2031420919050327,1.0023677618204905,0.7825675711767303,1.1027139586160695,0.5817659411083584,0.5143237036235974,0.935158337474046,0.8654687483927039,0.4328853426566109,0.24135103208623748,0.4688071384469989,0.7634686482386521,0.8018009323235415,0.6657206044116076,0.2609103627207143,0.6758567633585165,0.8386733233218698,0.876721218622807,0.47555325213425576,0.41386188170158755,0.9692530852410738,0.4707362227241768,0.7471661430695006,0.9699240661535901,0.4968537969212882,0.684980109424379,0.8725983994377097,0.6099867374893421
Y1_206,0.5621883861908441,0.5197104666215066,0.8772237734984679,0.46219158109053854,0.6335943325204729,1.0327224466539895,0.9886319098302883,0.7769507628744304,0.7635901070887242,0.5224995815920092,0.5181877363973406,1.08480043147577,1.0559182581302458,0.5737298269494535,0.6712518004261787,0.3397092103864747,1.2141201408247049,0.31099730596702324,0.7712729118378779,0.3267010602508291,1.7467356775608014,0.44652520864929524,0.7032721824486152,0.7544271403018946,0.49858795016494306,0.6232076916410715,1.0664340715250151,0.7837800154109684,0.9217438729129473,0.8025556823649922,0.6108053183167689,1.3743580754733415,0.6772147309196651,0.6267330194580464,0.9145871300589038,1.0714077948193323,0.0,0.30866044737459525,0.3683579534349011,0.40971134023525624,1.1940635777172812,0.803119661856673,0.5524198212150424,0.8522915442353971,0.8379101800987537,0.9783497562223264,1.2090488711005583,0.7828507701343707,0.590363985377913,0.8819489571118181,0.6496901612247494,0.42892359519803447,0.7927968467681137,2.012057323816512,0.587160683554794,0.8906416794500505,2.0910354170121326,0.7884195633017871,0.45072906163163323,0.6101680379663648,0.435274288170545,0.28642065778530873,0.6524603847405696,1.0477002831990352,0.415909424644184,0.7561178237870363,0.5052606273202151,0.7946436188123936,0.47085279838309496,0.35128519124670027,0.6593002730125668,0.6793006768072926,1.216697844940396,0.3756514420997297,0.42136758452248546,0.30578840913518424,1.5236440282012127,0.9187351422530837,0.32784737505705386,1.8675110084925244,1.2139240824555022,0.987123159444539,0.7040151310513142,0.4771132587167151,0.4755142037010216,0.5839503187190808,0.9998306206778632,0.47917996668425417,0.37345306304589543,1.3412810742141166,0.9914195262439436,1.0093080702459876,0.3042525226495549,0.8337595399829417,0.6977404604948119,0.43604009838473506,1.003657208655614,0.638026611213524,1.8433687449212686,0.8519862138508443
Y1_212,0.5845720923180033,0.5839513063996731,0.9195795871635506,0.5237300968052789,0.7178213767685746,1.0770828622947484,0.9894660864491179,0.8196191515392106,0.8335452035622046,0.6236647781054622,0.6458246239991373,1.0967545893228556,1.103824256237339,0.6421487153347418,0.672778622503945,0.3633318513105565,1.2435529288689002,0.38705739905649006,0.8078514398687532,0.4540160813302057,1.7850782670496101,0.5378909323648453,0.7418620213664423,0.8086764796947921,0.5976192543609146,0.6932918868433727,1.121399623107749,0.8227310835825234,0.9884988836600339,0.7981150996159805,0.6809461495671039,1.4266643784839688,0.7553625719816188,0.7056526888023741,0.9935684294460403,1.1272880372483873,0.30866044737459525,0.0,0.5036974665307522,0.5162849699400187,1.2466188564552219,0.865809410431017,0.6439559512220445,0.9115520563303773,0.9088259360971245,1.016323892666538,1.2558007062381813,0.8041589746136852,0.6663899358767065,0.9199998835102315,0.671073980491669,0.5057772911650654,0.8409406317096448,2.056735411292484,0.5732781699116454,0.9093286901231865,2.1373343908979168,0.8569266966299103,0.48177198794856185,0.6867154032070686,0.5323207423003541,0.45417779572461814,0.6522867328465587,1.0893248375568632,0.5359342460176961,0.7994574153434075,0.5972719658427632,0.8012380140358395,0.5396978839270671,0.46824954001187374,0.6778396971158729,0.7487388459360631,1.2671930376181475,0.3991028862599165,0.5399746596964946,0.4025033209336193,1.5646961508319346,0.9732967169485043,0.4597711325645326,1.9088897194881802,1.2530600169183428,1.0434054202919407,0.7916716371175718,0.5593993111851078,0.5788657182791105,0.6575847507083219,1.0589992181529182,0.5551824819381106,0.48369789477661007,1.341334841152777,1.0363260267736756,1.0563175969686853,0.4097789557512689,0.8860374927150766,0.719667308532812,0.43061233735615617,1.09100951622672,0.7005084215208808,1.8889615961542887,0.8737484884027077
Y1_204,0.793863232936869,0.7142214419463152,1.1140812662777142,0.650979360265259,0.8509702311307528,1.2685210766176347,1.208907323596679,0.985438995282199,0.9947493439571264,0.6851135887029639,0.7283179191319537,1.3226771263683,1.3031217891213576,0.7944605191572309,0.8350377956120993,0.4396371818820825,1.4705049336010265,0.4526033301515137,0.9801887843123279,0.44995660089470857,1.9894617308636509,0.5543246072206243,0.87564669981753,0.5837558554853871,0.6426247879321813,0.834851397770155,1.284076252138271,0.9950091780639051,1.1304203586315684,0.990611755984899,0.8450373336320042,1.6028123049413994,0.9012657161995434,0.8294576156508342,1.1526265730556036,1.310119048893563,0.3683579534349011,0.5036974665307522,0.0,0.5471373396265385,1.4318999928839147,1.031841011550323,0.7131526379528936,1.0856345559496905,1.041618704918408,1.2120076870287555,1.4491111861867645,1.0210373848014713,0.771547589566929,1.106034196454597,0.8355034310156412,0.5965573214890516,1.0242607802843593,2.108261787580951,0.8094560793622848,1.1286085245130002,2.2612850934141884,0.985918997155849,0.6385973668767827,0.3495062563774941,0.6003657453451902,0.3801842059932642,0.8694998189731107,1.2820725292073152,0.5388922608819698,0.979107404056387,0.6992561046209699,1.0433769333132084,0.6521559107808551,0.5051194586746962,0.8630748932757906,0.5949076281063386,1.4610584546784204,0.5154813704291966,0.564780327494468,0.32630248069678275,1.7638707228215273,1.1291509950966678,0.4514280082676063,2.0882491181003497,1.4629755074396025,1.2086032274199834,0.9285737489939639,0.6711421928359909,0.6101998475026356,0.7829109678795456,1.2336668512351527,0.6817804789362973,0.520057950142794,1.5756247644859689,1.2267513045284937,1.2461316733640977,0.4283335001062855,1.0624886248551642,0.888766182187636,0.6058217049433638,1.0707777620042418,0.8393844985216998,2.006194498706689,1.0958698060205667
Y1_210,0.4509528092033176,0.359534270184404,0.7187138911263623,0.3403323121308518,0.5291098836876273,0.8473301592647792,0.82124936348921,0.5763936357797302,0.6214633989839329,0.39044339553336543,0.3933588430684931,0.9205004933797696,0.8859310309839259,0.47735822132780015,0.5897090958346847,0.3455884890130992,1.0521118363953956,0.34635526787196286,0.6391867451660884,0.2896648399553696,1.585406178386321,0.34693776711246993,0.6585037470364316,0.8455864812752932,0.309121495754061,0.4734988239184227,0.8891569961209713,0.6071563443952328,0.7470016823604381,0.6044674556278161,0.5358972169913007,1.1998038642472606,0.5132703853895048,0.4393206312218896,0.7403541470853428,0.9005057827341935,0.40971134023525624,0.5162849699400187,0.5471373396265385,0.0,1.0113224098984792,0.6486387525474694,0.39920509160703443,0.6773167586730225,0.6698480651365754,0.7790637375811864,1.0389342937803006,0.6405929112949077,0.4415315590785821,0.6897614785456543,0.5110942130647419,0.3720032612948086,0.6068785800443354,1.8292465656577093,0.4721796529058875,0.7301771748775052,1.9107461897107878,0.6094078506344401,0.37156335020599307,0.6602972336403562,0.3655782337362201,0.357405996707564,0.5240016982329219,0.8616262209866122,0.350971322218728,0.6115140800783042,0.3503548549656521,0.6953067252426323,0.37774432771721433,0.2850441381848476,0.514489302120776,0.5786341289964887,1.032257090344276,0.38474154582951386,0.30605489296100075,0.3692832189116655,1.3438438450155756,0.7740376801542532,0.2833661751826075,1.688314797907406,1.040545240877347,0.8111748493585085,0.542262496014199,0.340309836364826,0.3815984922372916,0.44801059764324175,0.8297922920055965,0.3750826569071836,0.28249248489383266,1.1667822239440468,0.832960611059827,0.8464027550964838,0.26631240414519086,0.6753169733763452,0.504571310404218,0.4135027973466965,0.8406067425356806,0.4975061791762883,1.6524422659919562,0.7140143166542824
