607,345
608,346
609,346
610,347
611,347
612,347
613,347
614,347
615,347
616,347
617,347
618,347
619,347
620,347
621,348
622,349
623,350
624,350
625,351
626,351
627,352
628,352
629,353
630,354
631,354
632,355
633,355
634,356
635,356
636,357
636,358
636,359
636,360
636,361
636,362
637,363
637,364
638,365
638,366
639,367
640,368
641,369
642,369
643,370
644,370
645,371
646,371
647,371
648,371
649,371
650,371
651,371
652,371
653,371
654,372
655,372
656,372
657,372
658,372
659,372
660,372
661,372
662,372
663,372
664,372
665,372
666,372
667,372
668,372
669,372
670,372
671,372
672,372
673,372
674,372
675,372
676,372
677,371
678,371
679,371
680,371
681,371
682,371
683,371
684,372
684,373
685,374
686,375
687,376
688,376
689,377
690,378
691,378
692,379
693,379
694,380
695,380
696,380
697,380
698,380
699,380
700,380
701,380
702,379
703,379
704,379
705,379
706,379
707,379
708,380
709,380
710,381
711,381
711,382
712,383
712,384
713,385
714,386
715,387
716,387
717,388
718,388
719,389
720,389
721,389
722,390
723,391
724,392
725,393
726,394
727,395
728,396
729,397
730,398
731,399
732,399
733,400
734,400
735,401
736,401
737,401
738,401
739,401
740,401
741,400
742,400
743,399
744,399
745,398
746,397
747,396
747,395
748,394
748,393
749,392
750,391
750,390
751,389
752,388
753,388
754,387
755,386
756,386
757,385
758,384
759,383
760,382
761,381
762,380
763,379
763,378
764,377
764,376
765,375
765,374
766,373
766,372
766,371
766,370
766,369
765,368
765,367
765,366
765,365
765,364
765,363
765,362
765,361
766,360
766,359
767,358
768,357
768,356
769,355
770,354
771,354
772,353
773,353
774,353
775,353
776,353
777,352
778,352
779,352
780,352
781,352
782,352
783,352
784,353
785,353
786,354
787,355
788,356
789,356
790,357
791,357
792,358
793,358
794,358
795,359
796,359
797,359
798,359
799,359
800,359
801,359
802,359
803,360
804,360
805,361
806,361
807,362
808,362
809,362
810,362
811,363
812,363
813,364
814,364
815,365
816,365
817,366
818,366
818,367
818,368
817,369
817,370
816,371
816,372
816,373
815,374
815,375
815,376
815,377
815,378
816,379
816,380
816,381
816,382
816,383
816,384
816,385
816,386
817,387
817,388
818,389
818,390
818,391
818,392
818,393
818,394
818,395
818,396
818,397
819,398
819,399
819,400
820,401
820,402
821,403
821,404
822,405
823,406
824,407
825,408
826,409
827,410
827,411
828,412
828,413
828,414
829,415
829,416
830,417
830,418
831,419
832,420
833,421
834,422
835,423
836,424
836,425
836,426
837,427
837,428
838,429
838,430
839,431
840,432
840,433
841,434
842,435
842,436
843,437
844,438
845,439
846,440
847,441
848,442
848,443
849,444
850,445
851,446
852,447
853,448
854,449
855,450
856,451
857,452
858,452
859,453
860,454
861,455
862,455
863,456
864,456
865,457
866,457
867,458
868,458
