#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
374
%center_y
224
%area
35002.0
%aspect_ratio
1.134261
%long_half_axis
112.415965
%orientation
20.918989
%order_parameter
-0.058839
%new_orientation
145.937702
%new_order_parameter
0.172343
%area_interior
35002
%mean_brightness_interior
199.51517
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.08668
%number_filaments
19
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,984.3,643.3,48.034499,144.323592,4.170087,0.095091,0.095091,false
2,1017.1,615.5,43.981292,114.227745,3.955052,0.197979,0.197979,false
3,1226.5,522.0,46.615448,125.394796,4.292055,0.0,0.0,false
4,1220.9,513.3,48.194827,167.988522,3.748826,0.18319,0.18319,false
5,918.5,683.0,44.553339,99.039483,4.211581,0.0,0.0,false
6,1017.5,529.5,43.104524,3.990913,3.57447,0.0,0.0,false
7,924.5,562.5,48.764741,15.461218,3.328817,0.0,0.0,false
8,923.0,697.0,37.735925,122.005383,4.25497,0.0,0.0,false
9,964.0,606.5,37.054015,86.905942,3.813392,0.0,0.0,false
10,938.4,718.1,44.469249,35.837653,3.612331,0.136499,0.136499,false
11,1088.0,643.1,45.380277,75.963757,2.79604,0.090617,0.090617,false
12,984.0,717.0,46.043458,145.619655,3.010351,0.0,0.0,false
13,1064.0,532.0,34.234486,173.290163,3.362294,0.0,0.0,false
14,941.5,563.0,35.171011,75.17352,3.0404,0.0,0.0,false
15,910.5,639.5,32.280025,106.189206,3.033626,0.0,0.0,false
16,1028.0,553.8,30.07486,0.0,3.335188,0.285055,0.285055,false
17,910.5,648.5,43.566042,58.134022,1.806533,0.0,0.0,false
18,1095.0,545.5,34.539832,22.109448,1.901971,0.0,0.0,false
19,880.5,587.5,34.438351,154.179008,1.84542,0.0,0.0,false
