#FocalAdhesion's CSV 
#number,center_x,center_y,length_x,length_y,area,aspect_ratio,orientation,main_axis_start_x,main_axis_start_y,main_axis_end_x,main_axis_end_y,side_axis_start_x,side_axis_start_y,side_axis_end_x,side_axis_end_y,keep
0,568.0,435.0,82.20097323024831,79.19614262674511,4488,1.0379416282642084,5.644550340025601,535.0,460.0,601.0,411.0,544.0,404.0,591.2088204824627,467.58739085392926,1
1,616.0,448.0,5.830951894845301,4.801960383990403,28,1.2142857142856749,5.252808480655274,615.0,451.0,618.0,446.0,619.0,449.0,614.8823529411766,446.5294117647054,1
