#FocalAdhesion's CSV 
#number,center_x,center_y,length_x,length_y,area,aspect_ratio,orientation,main_axis_start_x,main_axis_start_y,main_axis_end_x,main_axis_end_y,side_axis_start_x,side_axis_start_y,side_axis_end_x,side_axis_end_y,keep
0,480.0,935.0,6.4031242374328485,6.559297999321508,33,0.9761904761904682,5.387129922608242,478.0,938.0,482.0,933.0,483.0,937.0,477.87804878048803,932.9024390243899,1
1,1143.0,1032.0,6.324555320336759,6.324555320336759,32,1.0,5.961434752782944,1140.0,1033.0,1146.0,1031.0,1144.0,1035.0,1142.0,1029.0,1
