#FocalAdhesion's CSV 
#number,center_x,center_y,length_x,length_y,area,aspect_ratio,orientation,main_axis_start_x,main_axis_start_y,main_axis_end_x,main_axis_end_y,side_axis_start_x,side_axis_start_y,side_axis_end_x,side_axis_end_y,keep
0,289.0,276.0,13.038404810405298,11.81126082824955,91,1.1038961038960997,0.5667292175235064,284.0,273.0,295.0,280.0,295.0,273.0,288.65882352941173,282.964705882353,1
1,371.0,309.0,10.63014581273465,14.863389720460827,51,0.7151898734177221,5.564355307557962,367.0,313.0,375.0,306.0,376.0,315.0,366.2123893805309,303.81415929203547,1
2,349.0,316.0,13.416407864998739,9.838699100999074,50,1.3636363636363638,1.1071487177940904,346.0,310.0,352.0,322.0,352.0,311.0,343.20000000000005,315.4000000000001,1
3,338.0,314.0,8.06225774829855,8.682431421244535,38,0.9285714285714346,1.0516502125483738,336.0,311.0,340.0,318.0,341.0,311.0,333.46153846153857,315.3076923076924,1
4,262.0,156.0,8.06225774829855,7.690153544530938,31,1.0483870967741915,1.0516502125483738,260.0,153.0,264.0,160.0,259.0,159.0,265.6769230769231,155.18461538461543,1
