#FocalAdhesion's CSV 
#number,center_x,center_y,length_x,length_y,area,aspect_ratio,orientation,main_axis_start_x,main_axis_start_y,main_axis_end_x,main_axis_end_y,side_axis_start_x,side_axis_start_y,side_axis_end_x,side_axis_end_y,keep
0,168.0,621.0,8.94427190999916,8.049844718999191,44,1.1111111111111183,5.176036589385496,166.0,625.0,170.0,617.0,172.0,622.0,164.8,618.4000000000001,1
1,716.0,499.0,10.63014581273465,10.912362073249621,34,0.9741379310344924,0.851966327173272,713.0,495.0,720.0,503.0,711.0,501.0,719.2123893805308,493.81415929203536,1
