#FocalAdhesion's CSV 
#number,center_x,center_y,length_x,length_y,area,aspect_ratio,orientation,main_axis_start_x,main_axis_start_y,main_axis_end_x,main_axis_end_y,side_axis_start_x,side_axis_start_y,side_axis_end_x,side_axis_end_y,keep
0,187.0,221.0,146.57762448614045,94.40731522640033,7584,1.552608758491112,4.801195874029898,181.0,294.0,194.0,148.0,141.0,211.0,235.03528042820574,219.37300442168907,1
1,232.0,241.0,10.295630140987,10.295630140986972,70,1.0000000000000027,5.776086802787249,228.0,244.0,237.0,239.0,235.0,246.0,230.00000000000006,237.0,1
2,231.0,171.0,9.219544457292887,7.592566023652917,44,1.2142857142857222,5.42101525251236,228.0,175.0,234.0,168.0,229.0,168.0,234.76470588235293,172.94117647058818,1
