1093,75
1094,76
1094,77
1094,78
1095,79
1095,80
1096,81
1096,82
1095,83
1094,84
1094,85
1093,86
1093,87
1092,88
1092,89
1092,90
1091,91
1091,92
1091,93
1091,94
1091,95
1091,96
1091,97
1091,98
1091,99
1090,100
1089,101
1088,102
1087,103
1086,104
1086,105
1085,106
1084,107
1084,108
1083,109
1083,110
1082,111
1082,112
1081,113
1081,114
1081,115
1080,116
1080,117
1080,118
1079,119
1079,120
1079,121
1079,122
1078,123
1078,124
1078,125
1078,126
1077,127
1077,128
1077,129
1077,130
1077,131
1076,132
1076,133
1076,134
1076,135
1075,136
1075,137
1075,138
1075,139
1075,140
1075,141
1075,142
1076,143
1076,144
1077,145
1077,146
1078,147
1079,148
1080,149
1081,150
1082,150
1083,151
1084,152
1084,153
1085,154
1085,155
1086,156
1086,157
1087,158
1088,159
1089,160
1090,161
1090,162
1090,163
1090,164
1090,165
1089,166
1089,167
1088,168
1087,169
1086,170
1085,171
1084,172
1083,172
1082,173
1081,173
1080,174
1079,175
1078,176
1077,177
1077,178
1076,179
1076,180
1075,181
1075,182
1074,183
1073,184
1073,185
1072,186
1072,187
1071,188
1071,189
1071,190
1071,191
1071,192
1070,193
1070,194
1069,195
1069,196
1068,197
1068,198
1067,199
1067,200
1067,201
1067,202
1066,203
1066,204
1065,205
1065,206
1064,207
1064,208
1064,209
1064,210
1064,211
1064,212
1064,213
1064,214
1064,215
1063,216
1063,217
1062,218
1062,219
1061,220
1061,221
1061,222
1061,223
1060,224
1060,225
1060,226
1060,227
1060,228
1060,229
1060,230
1060,231
1059,232
1059,233
1058,233
1057,233
1056,234
1055,234
1054,235
1053,235
1052,236
1051,237
1050,238
1050,239
1049,240
1049,241
1048,242
1048,243
1048,244
1047,245
1047,246
1047,247
1047,248
1047,249
1047,250
1047,251
1047,252
1047,253
1046,254
1045,255
1045,256
1044,257
1044,258
1043,259
1043,260
1042,261
1041,262
1041,263
1040,264
1040,265
1039,266
1039,267
1038,268
1038,269
1038,270
1037,271
1037,272
1037,273
1037,274
1036,275
1036,276
1035,277
1035,278
1034,279
1033,280
1032,281
1032,282
1031,283
1031,284
1030,285
1030,286
1029,287
1029,288
1029,289
1028,290
1028,291
1028,292
1027,293
1027,294
1027,295
1027,296
1026,297
1026,298
1026,299
1026,300
1026,301
1026,302
1026,303
1026,304
1026,305
1026,306
1026,307
1026,308
1026,309
1025,310
1025,311
1025,312
1025,313
1025,314
1025,315
1025,316
1025,317
1024,318
1024,319
1024,320
1023,321
1023,322
1023,323
1022,324
1022,325
1021,326
1021,327
1020,328
1020,329
1019,330
1019,331
1018,332
1018,333
1017,334
1017,335
1017,336
1016,337
1016,338
1016,339
1016,340
1016,341
1016,342
1016,343
1015,344
1015,345
1015,346
1014,347
1014,348
1013,349
1013,350
1012,351
1012,352
1011,353
1011,354
1010,355
1010,356
1010,357
1010,358
1009,359
1009,360
1008,361
1008,362
1008,363
1007,364
1007,365
1007,366
1007,367
1007,368
1006,369
1006,370
1006,371
1005,372
1005,373
1004,374
1004,375
1003,376
1003,377
1002,378
1002,379
1002,380
1002,381
1002,382
1002,383
1002,384
1001,385
1001,386
1000,387
1000,388
999,389
999,390
998,391
998,392
997,393
997,394
997,395
996,396
996,397
996,398
995,399
995,400
995,401
995,402
994,403
994,404
994,405
994,406
994,407
994,408
995,409
995,410
995,411
995,412
994,413
993,414
993,415
992,416
992,417
991,418
991,419
991,420
991,421
991,422
990,423
990,424
990,425
990,426
990,427
990,428
990,429
991,430
991,431
991,432
991,433
991,434
991,435
991,436
990,437
990,438
990,439
989,440
989,441
988,442
988,443
987,444
987,445
987,446
987,447
987,448
987,449
987,450
987,451
987,452
986,453
986,454
986,455
986,456
986,457
986,458
986,459
986,460
986,461
986,462
986,463
986,464
986,465
985,466
985,467
985,468
985,469
985,470
985,471
985,472
985,473
985,474
985,475
986,476
986,477
987,478
987,479
988,480
988,481
989,482
989,483
989,484
989,485
988,486
988,487
988,488
987,489
987,490
987,491
987,492
987,493
987,494
987,495
987,496
986,497
986,498
985,499
985,500
985,501
985,502
985,503
985,504
985,505
986,506
986,507
986,508
986,509
986,510
986,511
986,512
986,513
986,514
986,515
986,516
985,517
985,518
984,519
984,520
983,521
983,522
983,523
983,524
983,525
983,526
983,527
984,528
984,529
985,530
985,531
985,532
985,533
985,534
985,535
985,536
985,537
985,538
985,539
985,540
985,541
985,542
985,543
985,544
985,545
985,546
985,547
985,548
985,549
985,550
986,551
986,552
987,553
987,554
988,555
988,556
988,557
988,558
988,559
987,560
987,561
987,562
986,563
986,564
986,565
986,566
986,567
986,568
986,569
985,570
985,571
985,572
985,573
984,574
984,575
984,576
984,577
984,578
984,579
984,580
984,581
984,582
984,583
984,584
984,585
983,586
983,587
982,588
981,589
980,590
979,591
978,592
978,593
977,594
977,595
976,596
976,597
976,598
976,599
976,600
975,601
975,602
975,603
974,604
974,605
974,606
974,607
973,608
973,609
973,610
973,611
972,612
972,613
971,614
970,615
969,616
969,617
968,618
968,619
967,620
967,621
966,622
965,623
965,624
964,625
964,626
963,627
963,628
962,629
962,630
961,631
961,632
961,633
961,634
961,635
960,636
960,637
960,638
960,639
960,640
959,641
959,642
959,643
958,644
958,645
958,646
957,647
957,648
957,649
957,650
957,651
956,652
956,653
956,654
955,655
955,656
954,657
954,658
954,659
953,660
953,661
953,662
953,663
953,664
952,665
952,666
952,667
952,668
951,669
951,670
951,671
951,672
951,673
951,674
951,675
951,676
951,677
951,678
950,679
950,680
950,681
950,682
950,683
950,684
950,685
950,686
950,687
950,688
949,689
949,690
949,691
948,692
948,693
948,694
948,695
947,696
947,697
946,698
946,699
946,700
945,701
945,702
945,703
945,704
945,705
945,706
944,707
944,708
944,709
944,710
944,711
944,712
944,713
944,714
944,715
944,716
944,717
943,718
943,719
943,720
943,721
942,722
942,723
942,724
942,725
942,726
942,727
942,728
942,729
942,730
942,731
942,732
942,733
942,734
942,735
941,736
941,737
940,738
940,739
939,740
939,741
939,742
939,743
938,744
938,745
938,746
938,747
938,748
938,749
938,750
937,751
937,752
937,753
937,754
937,755
937,756
937,757
937,758
936,759
936,760
935,761
935,762
934,763
934,764
933,765
933,766
932,767
932,768
932,769
932,770
931,771
931,772
931,773
931,774
931,775
931,776
932,777
932,778
933,779
933,780
934,781
935,782
935,783
935,784
935,785
935,786
934,787
934,788
933,789
933,790
933,791
932,792
932,793
931,794
931,795
930,796
930,797
929,798
929,799
929,800
928,801
928,802
928,803
928,804
928,805
928,806
928,807
928,808
928,809
928,810
928,811
928,812
928,813
928,814
928,815
928,816
928,817
928,818
928,819
928,820
928,821
928,822
928,823
928,824
928,825
928,826
928,827
928,828
928,829
928,830
928,831
928,832
928,833
928,834
928,835
928,836
928,837
928,838
928,839
928,840
928,841
928,842
928,843
928,844
928,845
928,846
928,847
928,848
928,849
928,850
928,851
928,852
928,853
929,854
929,855
929,856
929,857
930,858
930,859
930,860
929,861
929,862
929,863
929,864
929,865
929,866
929,867
929,868
929,869
929,870
929,871
929,872
929,873
929,874
929,875
929,876
929,877
929,878
929,879
929,880
929,881
929,882
929,883
929,884
929,885
929,886
929,887
929,888
929,889
929,890
930,891
930,892
930,893
931,894
931,895
931,896
932,897
932,898
932,899
932,900
932,901
932,902
932,903
931,904
931,905
931,906
931,907
931,908
931,909
931,910
931,911
931,912
931,913
931,914
932,915
932,916
932,917
932,918
932,919
932,920
932,921
933,922
933,923
933,924
933,925
933,926
934,927
934,928
934,929
934,930
934,931
934,932
934,933
934,934
934,935
934,936
934,937
934,938
935,939
935,940
935,941
935,942
935,943
935,944
936,945
936,946
936,947
936,948
936,949
936,950
937,951
937,952
937,953
937,954
937,955
937,956
937,957
938,958
938,959
938,960
938,961
939,962
939,963
939,964
939,965
939,966
940,967
940,968
941,969
941,970
942,971
943,972
943,973
944,974
944,975
944,976
944,977
944,978
944,979
945,980
945,981
946,982
946,983
947,984
948,985
949,986
950,987
951,987
951,988
952,989
952,990
952,991
951,992
951,993
951,994
951,995
951,996
950,997
950,998
950,999
950,1000
950,1001
951,1002
951,1003
952,1004
952,1005
952,1006
952,1007
953,1008
953,1009
953,1010
953,1011
953,1012
953,1013
954,1014
954,1015
954,1016
954,1017
954,1018
954,1019
955,1020
955,1021
955,1022
955,1023
956,1024
956,1025
956,1026
957,1027
957,1028
957,1029
958,1030
958,1031
958,1032
959,1033
959,1034
960,1035
960,1036
961,1037
961,1038
961,1039
961,1040
962,1041
962,1042
962,1043
962,1044
962,1045
962,1046
963,1047
963,1048
963,1049
963,1050
963,1051
964,1052
964,1053
964,1054
964,1055
965,1056
965,1057
966,1058
966,1059
967,1060
967,1061
968,1062
968,1063
968,1064
968,1065
968,1066
969,1067
969,1068
969,1069
969,1070
969,1071
970,1072
970,1073
971,1074
971,1075
972,1076
972,1077
973,1078
974,1079
975,1080
976,1081
976,1082
976,1083
976,1084
977,1085
977,1086
977,1087
977,1088
977,1089
978,1090
978,1091
978,1092
979,1093
979,1094
979,1095
979,1096
979,1097
979,1098
980,1099
980,1100
981,1101
981,1102
982,1103
983,1104
984,1105
984,1106
985,1107
985,1108
985,1109
986,1110
986,1111
987,1112
987,1113
988,1114
988,1115
989,1116
989,1117
989,1118
989,1119
990,1120
990,1121
990,1122
990,1123
990,1124
991,1125
991,1126
992,1127
992,1128
993,1129
994,1130
995,1131
996,1132
997,1132
998,1133
999,1134
999,1135
999,1136
999,1137
999,1138
999,1139
999,1140
999,1141
999,1142
999,1143
999,1144
999,1145
1000,1146
1000,1147
1001,1148
1001,1149
1002,1150
1003,1151
1004,1152
1004,1153
1005,1154
1005,1155
1006,1156
1006,1157
1007,1158
1007,1159
1008,1160
1008,1161
