,x,y,z,average3,average4,average5,complete3,complete4,complete5,single3,single4,single5,ward3,ward4,ward5
114,-80.00341303018733,-93.20182500839212,181.29966238616396,0,3,1,0,0,1,2,0,0,1,0,4
100,10.196993832265552,-51.3621663348291,85.92472793199683,0,3,1,0,0,1,2,0,0,1,0,4
48,232.9505658415081,93.87064216044111,-329.46588090657866,1,0,3,1,1,0,0,1,4,0,3,3
60,16.445214477015153,133.29026159628836,278.62966957247363,2,2,2,0,3,3,2,0,0,2,2,2
74,16.192672205102884,124.78498668640167,53.48332220483743,0,3,1,0,0,1,2,0,0,1,0,4
75,91.54140484757755,124.68131366029628,-47.923610101518044,0,3,1,0,0,4,2,0,0,1,0,1
61,42.75608084809266,84.94542079852954,28.99596746702881,0,3,1,0,0,4,2,0,0,1,0,1
49,-31.468902934601736,-116.387334790443,-95.0767677906734,0,1,0,0,0,4,2,0,0,1,0,1
101,-59.976417602675,-6.505621759616159,-158.1030806132581,0,1,0,2,2,2,2,0,0,0,1,0
115,-43.23030285247733,69.06431533866854,226.43979612416328,2,2,2,0,3,3,2,0,0,2,2,2
103,-75.10153541921494,-107.90711526077992,-80.48965354109292,0,1,0,0,0,4,2,0,0,1,0,1
77,88.40795873388223,-122.43324928527461,100.07778444456699,0,3,1,0,0,1,2,0,0,1,0,1
63,-56.50541163685445,114.45659863632503,224.8371543287219,2,2,2,0,3,3,2,0,0,2,2,2
88,61.396957460778935,-66.15221692103884,9.910956819733372,0,3,1,0,0,4,2,0,0,1,0,1
89,36.04884363354355,-1.7735156104966454,-78.3868711772428,0,1,0,0,0,4,2,0,0,1,0,1
62,-107.03924502913985,102.5049625393785,102.69159920531217,0,3,1,0,0,1,2,0,0,1,0,4
76,-132.3529601831719,17.49557822132025,83.02417356233447,0,3,1,0,0,1,2,0,0,1,0,4
116,47.09228331850773,-14.985074931496325,160.58000712021817,0,3,1,0,0,1,2,0,0,1,0,4
102,-17.232514528087428,90.58669498991287,103.11114262265946,0,3,1,0,0,1,2,0,0,1,0,4
11,-107.14572899526429,-26.83181027837983,82.96022624249903,0,3,1,0,0,1,2,0,0,1,0,4
5,136.5775353354411,-59.72617522374403,-12.123382558896756,0,1,0,0,0,4,2,0,0,1,0,1
39,-44.2550162860753,70.79436072388846,86.71216867720534,0,3,1,0,0,1,2,0,0,1,0,4
38,18.883304573758213,139.31374003354722,-8.29609374455715,0,3,1,0,0,4,2,0,0,1,0,1
4,-107.14198482567706,98.53953224458444,-55.873843491767644,0,3,1,0,0,4,2,0,0,1,0,1
10,110.85747726129502,13.558905281308355,36.199081813021394,0,3,1,0,0,4,2,0,0,1,0,1
6,23.40146919074439,-76.88302160888186,-176.4219270592793,0,1,0,2,2,2,2,0,0,0,1,0
12,-79.26029133780014,-39.09491173039508,-193.96876803977176,0,1,0,2,2,2,2,0,0,0,1,0
13,9.379267510838218,161.83691438082096,287.2826852123112,2,2,2,0,3,3,2,0,0,2,2,2
7,17.292783475065573,-148.0924398952969,-331.8884832789059,1,0,3,1,1,0,0,1,4,0,3,3
3,-18.39239207111429,15.860907299849567,-158.0444202131236,0,1,0,2,2,2,2,0,0,0,1,0
17,-50.84513727122004,74.76434911586861,-148.85338882906456,0,1,0,2,2,2,2,0,0,0,1,0
16,-128.33559108271663,30.52646945940432,-80.59907276150628,0,3,1,0,0,4,2,0,0,1,0,1
2,-79.42313171466122,17.90046686434092,-98.9313182846433,0,3,1,0,0,4,2,0,0,1,0,1
28,-16.14939765582108,83.56001598033673,-35.38273117395916,0,3,1,0,0,4,2,0,0,1,0,1
14,-82.87419653733781,-88.44886747450836,-233.016882293016,0,1,0,2,2,2,2,0,0,0,1,0
0,-82.21961192119363,44.58971588933492,237.9916118316578,2,2,2,0,3,3,2,0,0,2,2,2
1,-13.370533640100275,133.41299030028097,-178.3404322405797,0,1,0,2,2,2,2,0,0,0,1,0
15,-186.17278471347078,37.168398468195626,-169.3366843881663,0,1,0,2,2,2,2,0,0,0,1,0
29,-127.52651907257051,-45.731713726847026,-3.2719993906280402,0,3,1,0,0,1,2,0,0,1,0,1
30,-86.24768126587198,113.07963079397105,81.84559805590828,0,3,1,0,0,1,2,0,0,1,0,4
24,-33.90566492379728,-91.6530612009833,93.32731827143256,0,3,1,0,0,1,2,0,0,1,0,4
18,60.04526435945489,24.237862694622,-93.47536822794159,0,1,0,0,0,4,2,0,0,1,0,1
19,82.21392282091672,-110.76165591745868,-199.91630752938875,0,1,0,2,2,2,2,0,0,0,1,0
25,-107.79679107881076,-154.19279591978528,-22.500251057697657,0,1,0,0,0,4,2,0,0,1,0,1
31,69.66681338154,35.42819750417822,105.91264331963939,0,3,1,0,0,1,2,0,0,1,0,4
27,52.84336317283045,-148.23525173615607,-134.82835701841765,0,1,0,2,2,2,2,0,0,0,1,0
33,216.18161939788982,-3.571713455034006,-56.49944721993294,0,1,0,2,2,2,2,0,0,0,1,0
32,-6.128480430304526,-117.54360977313439,45.30185473027013,0,3,1,0,0,1,2,0,0,1,0,4
26,142.06816648789044,-30.6435245342757,-43.61029506854932,0,1,0,0,0,4,2,0,0,1,0,1
22,-4.347683321671864,-61.71994831135532,139.83670108899116,0,3,1,0,0,1,2,0,0,1,0,4
36,197.9473534173791,-145.5557297943228,-234.41781311712023,1,0,3,1,1,0,0,1,4,0,3,3
37,-172.2602699846992,-45.733995579739194,20.025436697128548,0,3,1,0,0,1,2,0,0,1,0,1
23,-109.44821746126603,-46.139117412984454,-176.58893885799608,0,1,0,2,2,2,2,0,0,0,1,0
9,32.097105409376354,-54.22803384775402,-77.24553324345699,0,1,0,0,0,4,2,0,0,1,0,1
35,26.447390837427456,121.3889427842372,-263.5274627485562,0,1,0,2,2,2,2,0,1,0,1,0
21,-134.00153645644528,-47.469937977981324,77.53046712269307,0,3,1,0,0,1,2,0,0,1,0,4
20,-101.18961452619665,-105.71645094473125,-121.0461867348353,0,1,0,0,0,4,2,0,0,1,0,1
34,34.93881945783234,6.1024843898347045,27.552995747770915,0,3,1,0,0,1,2,0,0,1,0,1
8,-81.94627770741411,97.16430089379234,101.55947331396824,0,3,1,0,0,1,2,0,0,1,0,4
53,224.0775383630592,-83.6371013247723,-69.13166216979808,0,1,0,2,2,2,2,0,0,0,1,0
47,60.63465061020073,29.533968775850582,6.820313209403318,0,3,1,0,0,4,2,0,0,1,0,1
90,195.64801539920379,112.9265779077128,-148.1028893843219,0,1,0,2,2,2,2,0,1,0,1,0
84,9.111358778613324,-100.2986702785734,96.0662392453907,0,3,1,0,0,1,2,0,0,1,0,4
85,-46.8232497267952,157.80394275103828,228.85510199207758,2,2,2,0,3,3,2,0,0,2,2,2
91,65.64144663815647,-68.02117897858356,78.8028232724351,0,3,1,0,0,1,2,0,0,1,0,4
46,121.00008154739481,-6.391865580975197,-321.35150103764056,1,0,3,1,1,0,0,1,4,0,3,3
52,-113.42876082065267,91.69695073564175,99.81679914194476,0,3,1,0,0,1,2,0,0,1,0,4
44,216.4853808098525,-262.9608189706242,-164.74287390450831,1,0,3,1,1,0,0,1,4,0,3,3
50,-13.52470062707382,90.15724768469411,296.2278166847959,2,2,2,0,3,3,2,0,0,2,2,2
78,-41.91822941187663,-3.9713719265411638,14.802560516995095,0,3,1,0,0,1,2,0,0,1,0,1
87,235.90556040014258,193.193037501161,-256.4305477673399,1,0,3,1,1,0,0,1,4,0,3,3
93,-9.623278644596482,-17.593672884716952,52.5645819421395,0,3,1,0,0,1,2,0,0,1,0,4
92,65.33805735920006,-54.94240231057343,127.24327593886976,0,3,1,0,0,1,2,0,0,1,0,4
86,-21.419081994142584,4.021132346491917,111.50903623297657,0,3,1,0,0,1,2,0,0,1,0,4
79,-5.358758342639249,146.98249374718253,-456.0852594786629,1,0,4,1,1,0,1,3,3,0,3,3
51,-55.024004616773205,-27.047178192972943,152.8399283213811,0,3,1,0,0,1,2,0,0,1,0,4
45,109.46232392952571,-199.6625459514987,-73.78061453295429,0,1,0,2,2,2,2,0,0,0,1,0
109,-82.00751614127496,155.3144819079234,224.52324198453735,2,2,2,0,3,3,2,0,0,2,2,2
69,-115.17365838201133,99.15173676563923,220.82049746463574,2,2,2,0,3,3,2,0,0,2,2,2
41,152.30509903662897,113.26287658067213,-407.5922576309769,1,0,4,1,1,0,0,2,2,0,3,3
55,17.6883302138644,104.82068380434615,-11.402542237266594,0,3,1,0,0,4,2,0,0,1,0,1
82,221.75672670766292,-139.28584320869373,-298.9509602045851,1,0,3,1,1,0,0,1,4,0,3,3
96,24.615435549106824,81.34443534461455,317.0631435924786,2,2,2,0,3,3,2,0,0,2,2,2
97,305.59675916211097,-2.847409573215794,-262.6043337556052,1,0,3,1,1,0,0,1,4,0,3,3
83,-101.32938229271097,114.34760532857797,247.95207197363501,2,2,2,0,3,3,2,0,0,2,2,2
54,-70.78736444172428,-17.50268288743655,-52.90802295042933,0,3,1,0,0,4,2,0,0,1,0,1
40,31.17067772901053,-86.08086703502865,-50.34600338752471,0,1,0,0,0,4,2,0,0,1,0,1
68,54.70059447800973,2.9381226381925645,-152.78668570433845,0,1,0,2,2,2,2,0,0,0,1,0
108,85.42821938075011,4.682475016858683,171.5727310216552,0,3,1,0,0,1,2,0,0,1,0,4
56,-55.150985314748176,154.54142513392856,-33.50301290743353,0,3,1,0,0,4,2,0,0,1,0,1
42,14.34726523657207,87.62439895041886,16.126462592923573,0,3,1,0,0,4,2,0,0,1,0,1
95,153.32885720770278,50.18224407564814,54.67780250283699,0,3,1,0,0,1,2,0,0,1,0,1
81,-137.04163697713327,13.80541463114554,63.01062413618861,0,3,1,0,0,1,2,0,0,1,0,4
80,-32.2516103635077,122.04470225718153,235.65148950839796,2,2,2,0,3,3,2,0,0,2,2,2
94,-59.216277169509056,25.708190261484816,98.69524776991622,0,3,1,0,0,1,2,0,0,1,0,4
43,13.135673728171467,-55.705596453976106,-92.27890530489263,0,1,0,0,0,4,2,0,0,1,0,1
57,-65.29334045468137,-66.72124709951328,71.34558795141646,0,3,1,0,0,1,2,0,0,1,0,4
