#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
350
%center_y
626
%area
74231.0
%aspect_ratio
1.883964
%long_half_axis
210.986184
%orientation
75.28592
%order_parameter
0.406266
%new_orientation
56.979408
%new_order_parameter
0.506135
%area_interior
83426
%mean_brightness_interior
150.259451
%area_boundary
-9195.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.546577
%number_filaments
92
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,660.9,673.8,730.181239,81.93808,3.739432,0.052234,0.118302,false
2,617.3,1068.1,503.249296,47.757157,3.744242,-0.049189,0.105108,false
3,761.4,918.6,424.615336,39.573678,3.746548,-0.071183,0.14225,false
4,538.0,1134.8,379.918205,52.071989,3.186473,-0.011813,0.04954,false
5,732.0,1171.7,247.298811,138.170578,4.310705,0.137531,0.137531,false
6,862.8,780.6,228.516516,31.924419,5.102961,0.121308,0.121308,false
7,965.2,798.6,273.056527,41.7603,3.804817,-0.135715,0.176201,false
8,675.0,772.7,167.685207,94.451174,3.008825,-0.0238,0.077947,false
9,656.5,959.4,171.094874,47.862405,3.79256,0.003417,0.234394,false
10,645.9,509.0,126.485251,87.72755,3.843311,0.075595,0.075595,false
11,646.1,605.7,128.485634,100.784298,3.229403,0.031716,0.094586,false
12,810.1,871.0,96.674588,36.158185,4.029806,-0.044177,0.044177,false
13,967.0,713.4,128.377793,29.966742,3.249297,0.019392,0.101581,false
14,613.5,1049.7,144.773288,48.925908,2.558248,-0.041818,0.041818,false
15,678.6,1075.2,92.716313,98.130102,3.590967,0.200527,0.200527,false
16,732.0,1019.6,96.285853,56.475527,3.557523,0.101333,0.101333,false
17,627.6,985.1,167.09113,56.5006,2.800887,0.043754,0.139221,false
18,656.5,714.7,97.74537,100.619655,3.067383,-0.04608,0.04608,false
19,711.9,935.7,140.574065,39.49105,2.711691,0.117014,0.117014,false
20,703.1,919.5,110.133309,43.15239,3.068494,-0.125151,0.125151,false
21,684.0,786.0,104.785495,103.24052,3.133336,0.0,0.0,false
22,901.8,761.9,72.470903,32.592581,3.840759,0.11152,0.11152,false
23,671.4,293.3,65.619043,111.476791,3.872712,-0.066714,0.177638,false
24,806.5,810.1,95.078288,36.869898,3.605731,0.067354,0.067354,false
25,670.4,453.4,83.290082,87.240892,3.250999,-0.09422,0.09422,false
26,579.4,1070.6,101.011186,53.471145,2.711277,-0.086681,0.086681,false
27,1020.3,683.6,61.124515,55.00798,4.566969,0.116566,0.116566,false
28,661.9,975.1,98.590637,47.882963,2.765523,0.071014,0.071014,false
29,717.9,811.8,71.362992,145.86406,3.935885,-0.08672,0.08672,false
30,600.5,1011.5,93.005376,53.746162,2.520807,0.0,0.0,false
31,690.0,967.5,68.767725,40.872408,3.896429,0.0,0.0,false
32,650.3,930.0,92.314437,53.378673,2.669754,-0.066294,0.066294,false
33,688.1,349.8,82.205499,58.438188,3.242052,-0.09362,0.09362,false
34,1030.0,721.4,68.924648,40.872408,4.171589,0.125367,0.125367,false
35,681.1,317.0,50.040241,90.0,3.842252,-0.092139,0.092139,false
36,812.6,830.5,72.415209,42.754257,3.269524,0.127682,0.127682,false
37,996.0,808.0,44.339547,166.908107,3.68801,0.240638,0.240638,false
38,683.5,376.0,50.803543,100.203974,4.322568,0.0,0.0,false
39,775.5,852.0,68.622154,46.77147,3.189713,0.0,0.0,false
40,963.5,720.5,48.270074,13.172553,3.898542,0.0,0.0,false
41,660.9,433.1,64.63001,48.144957,3.852696,0.141766,0.141766,false
42,595.9,1032.3,74.543529,43.363423,2.776501,-0.130215,0.130215,false
43,610.5,1102.8,43.365681,173.367485,3.551323,0.192915,0.192915,false
44,995.4,773.0,64.67446,45.629599,3.45271,0.178229,0.178229,false
45,644.0,276.0,35.777088,116.565051,5.070331,0.0,0.0,false
46,644.6,1050.4,92.239308,48.521453,2.087054,0.080515,0.080515,false
47,614.0,1127.0,30.594117,78.690068,4.87566,0.0,0.0,false
48,663.6,656.7,65.577297,97.016502,2.487342,-0.091152,0.091152,false
49,951.3,745.6,35.903603,67.011283,4.829346,0.281568,0.281568,false
50,713.1,926.1,68.365667,34.854456,2.572196,0.100833,0.100833,false
51,947.5,831.5,32.893768,70.463345,5.084589,0.0,0.0,false
52,647.3,1070.7,63.098946,46.930587,3.096477,0.142199,0.142199,false
53,688.8,878.4,45.210569,92.544804,3.308203,0.217899,0.217899,false
54,715.5,942.0,50.606324,60.395549,2.83621,0.0,0.0,false
55,745.0,851.0,52.497714,48.094058,3.609412,-0.173048,0.173048,false
56,735.7,842.3,56.02631,41.378515,2.895312,0.089386,0.089386,false
