#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
260
%center_y
315
%area
17455.0
%aspect_ratio
1.018952
%long_half_axis
75.242263
%orientation
77.296126
%order_parameter
-0.091478
%new_orientation
169.250069
%new_order_parameter
0.091691
%area_interior
17455
%mean_brightness_interior
193.613004
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.030592
%number_filaments
115
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,538.0,582.5,31.38471,120.650668,7.783613,0.0,0.0,false
2,651.5,579.5,23.706539,62.354025,8.284497,0.0,0.0,false
3,620.5,489.5,21.023796,154.653824,7.891761,0.0,0.0,false
4,647.5,587.5,49.658836,64.983107,6.367933,0.0,0.0,false
5,539.5,583.5,41.880783,123.310631,6.067586,0.0,0.0,false
6,578.5,615.0,32.572995,162.121303,5.959642,0.0,0.0,false
7,648.0,526.0,30.066593,93.814075,6.260584,0.0,0.0,false
8,657.5,561.0,28.017851,87.954592,5.711733,0.0,0.0,false
9,655.5,577.0,28.442925,79.875328,6.158308,0.0,0.0,false
10,623.0,615.0,29.732137,19.653824,6.173969,0.0,0.0,false
11,611.0,488.0,28.071338,175.914383,6.246188,0.0,0.0,false
12,657.5,556.5,27.018512,92.121096,5.89825,0.0,0.0,false
13,645.0,592.5,27.294688,81.573031,6.424536,0.0,0.0,false
14,562.0,607.5,31.064449,146.821488,5.629138,0.0,0.0,false
15,531.5,539.0,27.513633,70.906508,5.507588,0.0,0.0,false
16,622.5,491.5,28.178006,152.525568,5.910651,0.0,0.0,false
17,547.5,515.5,33.970576,42.614056,5.431209,0.0,0.0,false
18,627.0,492.5,29.410882,144.688787,6.171673,0.0,0.0,false
19,634.5,498.0,31.827661,136.27303,5.899266,0.0,0.0,false
20,646.5,525.0,22.203603,82.234834,5.941526,0.0,0.0,false
21,641.5,604.0,29.0,43.602819,6.072973,0.0,0.0,false
22,648.5,517.5,20.248457,110.224859,6.079689,0.0,0.0,false
23,561.5,503.5,23.021729,34.380345,5.311409,0.0,0.0,false
24,657.0,552.5,35.057096,93.270488,4.560314,0.0,0.0,false
25,568.5,499.5,38.078866,29.931512,4.51629,0.0,0.0,false
26,657.0,547.0,30.265492,97.594643,4.669882,0.0,0.0,false
27,575.0,495.5,29.068884,26.565051,4.417397,0.0,0.0,false
28,652.5,581.0,24.020824,92.385944,4.7,0.0,0.0,false
29,652.5,573.0,23.086793,107.650124,4.628571,0.0,0.0,false
30,606.5,488.0,20.615528,22.833654,4.533333,0.0,0.0,false
31,648.5,536.5,20.248457,147.094757,4.572848,0.0,0.0,false
32,580.5,615.0,47.127487,162.718502,4.414736,0.0,0.0,false
33,577.5,495.0,50.089919,26.053495,4.214057,0.0,0.0,false
34,540.0,582.5,48.548944,122.380678,4.12063,0.0,0.0,false
35,621.0,615.5,42.059482,18.004162,4.469231,0.0,0.0,false
36,531.5,541.0,35.735137,72.07208,4.085791,0.0,0.0,false
37,590.5,488.5,32.893768,19.536655,4.106751,0.0,0.0,false
38,538.0,580.5,30.675723,109.025606,4.281141,0.0,0.0,false
39,645.5,589.0,24.186773,97.125016,4.290689,0.0,0.0,false
40,603.5,489.5,26.41969,29.475889,4.247435,0.0,0.0,false
41,614.0,616.0,25.059928,28.61046,4.027544,0.0,0.0,false
42,534.5,573.5,21.023796,92.726311,4.293835,0.0,0.0,false
43,598.0,492.5,21.095023,31.429566,4.04687,0.0,0.0,false
44,621.0,491.0,21.260292,131.185925,4.445121,0.0,0.0,false
45,656.5,552.5,47.095647,93.652223,4.269005,0.0,0.0,false
46,537.5,527.5,43.011626,54.462322,4.064812,0.0,0.0,false
47,623.0,494.5,26.925824,121.328693,3.793385,0.0,0.0,false
48,649.0,583.5,27.658633,49.398705,4.213466,0.0,0.0,false
49,647.5,589.5,28.319605,47.862405,4.623686,0.0,0.0,false
50,580.5,497.0,21.095023,174.559668,4.020394,0.0,0.0,false
51,647.0,533.5,20.615528,165.963757,4.409828,0.0,0.0,false
52,644.5,595.5,20.248457,20.224859,4.314546,0.0,0.0,false
53,654.5,571.5,59.682493,81.326826,2.420761,0.0,0.0,false
54,564.5,504.0,71.281134,34.13594,2.273106,0.0,0.0,false
55,535.5,569.5,61.983869,107.850318,2.211878,0.0,0.0,false
56,567.0,502.0,69.339743,33.231711,2.349447,0.0,0.0,false
57,652.5,530.5,59.481089,106.606981,2.519651,0.0,0.0,false
58,581.5,493.5,59.615434,22.693795,2.392748,0.0,0.0,false
59,649.0,529.0,54.918121,100.491477,2.51152,0.0,0.0,false
60,644.5,591.0,62.26556,60.140984,2.515909,0.0,0.0,false
61,565.5,607.5,57.706152,152.102729,2.448347,0.0,0.0,false
62,650.0,532.0,50.358713,96.842773,2.412234,0.0,0.0,false
63,622.0,614.0,53.141321,19.798876,2.550972,0.0,0.0,false
64,553.5,511.5,63.890531,39.920392,2.446748,0.0,0.0,false
65,543.5,587.5,61.400326,127.056528,2.509829,0.0,0.0,false
66,646.5,587.0,49.729267,74.845932,2.500291,0.0,0.0,false
