#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
417
%center_y
426
%area
25555.0
%aspect_ratio
1.507071
%long_half_axis
110.720965
%orientation
53.79385
%order_parameter
0.242027
%new_orientation
54.528081
%new_order_parameter
0.242107
%area_interior
25555
%mean_brightness_interior
206.185286
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.026022
%number_filaments
119
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,557.5,540.5,41.012193,88.602819,5.920611,0.0,0.0,false
2,699.5,532.0,45.486262,56.659293,5.814006,0.0,0.0,false
3,558.0,533.0,32.249031,82.874984,6.106714,0.0,0.0,false
4,690.5,545.0,37.802116,52.52382,5.910347,0.0,0.0,false
5,595.5,457.5,33.615473,59.620874,5.776407,0.0,0.0,false
6,684.5,552.0,37.536649,48.2397,5.780784,0.0,0.0,false
7,557.0,551.0,28.071338,94.085617,5.939723,0.0,0.0,false
8,651.0,580.5,31.064449,33.178512,5.15631,0.0,0.0,false
9,561.5,518.0,27.513633,70.906508,6.155911,0.0,0.0,false
10,620.5,429.5,31.400637,37.234834,5.411939,0.0,0.0,false
11,588.0,471.0,24.166092,65.556045,5.614796,0.0,0.0,false
12,576.0,490.5,25.238859,56.309932,5.748632,0.0,0.0,false
13,715.5,457.5,20.248457,110.224859,5.731323,0.0,0.0,false
14,700.5,530.5,50.774009,57.875002,4.556922,0.0,0.0,false
15,662.5,572.5,51.400389,37.092837,4.30424,0.0,0.0,false
16,623.5,428.0,42.43819,34.438989,4.250014,0.0,0.0,false
17,557.0,555.5,29.274562,97.853313,4.691017,0.0,0.0,false
18,563.0,576.5,25.079872,113.498566,4.313636,0.0,0.0,false
19,646.5,415.0,21.84033,15.945396,4.477811,0.0,0.0,false
20,679.5,416.5,21.023796,154.653824,3.977778,0.0,0.0,false
21,617.5,594.5,20.248457,20.224859,4.366667,0.0,0.0,false
22,599.0,453.5,23.345235,46.735705,4.362491,0.0,0.0,false
23,702.5,527.5,56.938563,59.381395,4.313413,0.0,0.0,false
24,706.0,522.5,51.0,61.927513,4.205596,0.0,0.0,false
25,657.0,576.0,53.254108,34.286877,4.098202,0.0,0.0,false
26,628.0,591.5,37.107951,14.036243,4.297769,0.0,0.0,false
27,714.0,506.5,37.696154,68.198591,4.349935,0.0,0.0,false
28,647.5,415.0,32.572995,17.878697,4.157735,0.0,0.0,false
29,596.0,601.0,30.265492,172.405357,4.366526,0.0,0.0,false
30,673.5,414.5,28.460499,161.565051,3.974215,0.0,0.0,false
31,716.0,464.0,26.305893,98.746162,4.373395,0.0,0.0,false
32,715.0,455.5,26.925824,111.801409,4.45,0.0,0.0,false
33,564.0,579.0,26.832816,116.565051,4.311044,0.0,0.0,false
34,585.5,599.0,25.079872,156.501434,4.281157,0.0,0.0,false
35,720.5,484.0,22.022716,87.397438,3.812647,0.0,0.0,false
36,565.5,515.0,22.022716,87.397438,3.85771,0.0,0.0,false
37,616.0,596.0,24.413111,34.99202,4.210796,0.0,0.0,false
38,621.0,592.5,20.024984,2.862405,4.31865,0.0,0.0,false
39,600.0,452.5,27.586228,43.531199,3.918242,0.0,0.0,false
40,688.5,421.5,23.021729,145.619655,3.814529,0.0,0.0,false
41,564.0,576.5,20.808652,125.217593,4.102916,0.0,0.0,false
42,610.5,597.0,40.804412,17.102729,4.111986,0.0,0.0,false
43,716.0,472.5,33.060551,86.531771,3.732651,0.0,0.0,false
44,714.5,455.0,32.695565,113.428693,4.231815,0.0,0.0,false
45,713.5,453.0,32.695565,113.428693,4.214003,0.0,0.0,false
46,705.0,438.5,36.400549,127.184706,3.673161,0.0,0.0,false
47,619.0,593.5,33.837849,34.159695,3.983431,0.0,0.0,false
48,599.5,454.0,37.536649,48.2397,3.985457,0.0,0.0,false
49,582.5,597.0,30.413813,152.592425,3.902434,0.0,0.0,false
50,579.5,486.0,34.71311,48.503532,3.951115,0.0,0.0,false
51,715.0,503.0,22.36068,79.695154,3.959294,0.0,0.0,false
52,576.0,492.0,23.4094,70.016893,4.18544,0.0,0.0,false
53,712.0,454.5,26.400758,127.303948,3.477091,0.0,0.0,false
54,558.0,541.0,20.880613,106.699244,4.195209,0.0,0.0,false
55,594.0,594.5,26.172505,133.451842,3.486973,0.0,0.0,false
56,588.5,594.5,20.248457,110.224859,3.796864,0.0,0.0,false
57,691.0,425.5,20.808652,125.217593,3.603664,0.0,0.0,false
58,563.5,514.5,21.400935,52.594643,4.278312,0.0,0.0,false
59,565.5,577.0,21.931712,133.15239,3.520377,0.0,0.0,false
60,622.5,592.5,70.837843,18.946505,2.571125,0.0,0.0,false
61,630.0,590.5,72.090221,23.720396,2.412016,0.0,0.0,false
62,620.0,593.0,68.963759,16.858399,2.518219,0.0,0.0,false
63,559.0,544.0,62.0,90.0,2.462295,0.0,0.0,false
64,559.0,546.5,61.032778,91.877877,2.439837,0.0,0.0,false
65,558.5,549.0,60.207973,94.763642,2.467657,0.0,0.0,false
66,624.5,429.0,65.734314,33.20657,2.281037,0.0,0.0,false
67,623.0,429.0,63.245553,34.695154,2.522028,0.0,0.0,false
68,619.5,433.5,66.70832,40.135486,2.253297,0.0,0.0,false
69,586.5,591.5,56.797887,153.886087,2.334835,0.0,0.0,false
70,595.0,462.0,55.461698,64.358994,2.256406,0.0,0.0,false
71,717.5,468.0,48.836462,100.619655,2.369206,0.0,0.0,false
72,611.5,595.0,48.466483,21.801409,2.433371,0.0,0.0,false
73,715.0,472.0,44.0,90.0,2.281395,0.0,0.0,false
74,713.5,454.5,47.010637,113.83874,2.397308,0.0,0.0,false
75,673.5,415.5,38.600518,163.442929,2.251545,0.0,0.0,false
76,693.0,540.0,40.249224,63.434949,2.295537,0.0,0.0,false
77,598.0,599.5,36.013886,1.59114,2.569802,0.0,0.0,false
78,575.0,503.0,36.055513,86.82017,2.005886,0.0,0.0,false
79,599.5,599.5,35.128336,4.899092,2.561387,0.0,0.0,false
80,566.5,512.5,35.693137,78.690068,2.301264,0.0,0.0,false
81,713.0,458.0,39.446166,120.465545,2.092945,0.0,0.0,false
82,596.0,600.0,34.058773,176.633539,2.558568,0.0,0.0,false
83,626.0,591.0,34.058773,3.366461,2.529178,0.0,0.0,false
84,578.5,488.0,43.185646,47.815557,2.323159,0.0,0.0,false
85,563.0,572.0,35.777088,116.565051,2.264434,0.0,0.0,false
86,709.0,510.0,30.066593,86.185925,2.303374,0.0,0.0,false
87,619.5,593.0,36.400549,37.184706,2.344647,0.0,0.0,false
88,576.5,493.0,29.410882,72.181111,2.371764,0.0,0.0,false
89,691.0,426.5,37.48333,133.919076,2.036575,0.0,0.0,false
90,573.5,581.0,28.160256,163.495639,2.130275,0.0,0.0,false
91,565.0,527.5,36.124784,48.366461,1.983624,0.0,0.0,false
92,695.5,434.0,26.248809,162.255328,1.942043,0.0,0.0,false
93,674.0,561.5,30.805844,54.246113,2.09041,0.0,0.0,false
94,708.0,503.0,26.0,22.619865,2.417307,0.0,0.0,false
95,586.0,598.0,27.784888,149.743563,2.284837,0.0,0.0,false
96,599.5,454.5,29.832868,39.559668,2.091724,0.0,0.0,false
97,589.5,596.5,23.537205,102.264774,2.290266,0.0,0.0,false
98,570.5,580.0,25.079872,156.501434,2.242515,0.0,0.0,false
99,708.0,502.0,22.803509,15.255119,2.41089,0.0,0.0,false
100,702.0,437.0,26.07681,147.528808,2.322412,0.0,0.0,false
101,672.0,414.5,22.022716,177.397438,2.123381,0.0,0.0,false
102,655.0,414.5,23.769729,22.249024,1.869783,0.0,0.0,false
103,581.5,592.0,24.596748,116.565051,2.311987,0.0,0.0,false
104,563.0,547.5,23.769729,157.750976,2.23886,0.0,0.0,false
105,693.5,432.5,21.213203,171.869898,2.093236,0.0,0.0,false
106,613.5,591.0,21.84033,164.054604,2.235174,0.0,0.0,false
107,574.5,502.5,21.587033,103.392498,2.162206,0.0,0.0,false
108,612.5,595.0,20.024984,87.137595,2.143983,0.0,0.0,false
109,582.0,593.0,20.099751,5.710593,2.382764,0.0,0.0,false
110,579.5,591.0,20.615528,104.036243,2.23871,0.0,0.0,false
111,563.0,549.0,20.099751,174.289407,2.349648,0.0,0.0,false
112,565.0,526.5,23.853721,33.023868,2.09642,0.0,0.0,false
113,714.0,499.5,24.839485,49.899092,2.316956,0.0,0.0,false
114,594.0,595.5,20.615528,112.833654,2.080773,0.0,0.0,false
115,565.5,512.0,23.600847,36.384352,2.178748,0.0,0.0,false
116,713.5,500.0,22.022716,39.47246,2.360321,0.0,0.0,false
117,606.5,597.0,23.345235,43.264295,2.23125,0.0,0.0,false
118,709.5,498.0,20.615528,50.906141,1.649209,0.0,0.0,false
119,583.0,588.5,21.931712,136.84761,2.168228,0.0,0.0,false
%orientation_field_1_center_x
623
%orientation_field_1_center_y
519
%orientation_field_1_area
0.212992
%orientation_field_1_aspect_ratio
1.127129
%orientation_field_1_long_half_axis
55.470702
%orientation_field_1_alignment
86.504632
%orientation_field_1_orientation_mean
45.510324
%orientation_field_1_orientation_sigma
10.216349
%orientation_field_1_number_of_filaments
36
%orientation_field_1_mass
4605.989874
%orientation_field_1_filaments
699.5,532.0,45.486262,56.659293,5.814006
690.5,545.0,37.802116,52.52382,5.910347
684.5,552.0,37.536649,48.2397,5.780784
651.0,580.5,31.064449,33.178512,5.15631
620.5,429.5,31.400637,37.234834,5.411939
576.0,490.5,25.238859,56.309932,5.748632
700.5,530.5,50.774009,57.875002,4.556922
623.5,428.0,42.43819,34.438989,4.250014
646.5,415.0,21.84033,15.945396,4.477811
599.0,453.5,23.345235,46.735705,4.362491
702.5,527.5,56.938563,59.381395,4.313413
706.0,522.5,51.0,61.927513,4.205596
657.0,576.0,53.254108,34.286877,4.098202
647.5,415.0,32.572995,17.878697,4.157735
616.0,596.0,24.413111,34.99202,4.210796
600.0,452.5,27.586228,43.531199,3.918242
619.0,593.5,33.837849,34.159695,3.983431
599.5,454.0,37.536649,48.2397,3.985457
579.5,486.0,34.71311,48.503532,3.951115
563.5,514.5,21.400935,52.594643,4.278312
624.5,429.0,65.734314,33.20657,2.281037
623.0,429.0,63.245553,34.695154,2.522028
619.5,433.5,66.70832,40.135486,2.253297
693.0,540.0,40.249224,63.434949,2.295537
578.5,488.0,43.185646,47.815557,2.323159
619.5,593.0,36.400549,37.184706,2.344647
565.0,527.5,36.124784,48.366461,1.983624
674.0,561.5,30.805844,54.246113,2.09041
599.5,454.5,29.832868,39.559668,2.091724
655.0,414.5,23.769729,22.249024,1.869783
565.0,526.5,23.853721,33.023868,2.09642
714.0,499.5,24.839485,49.899092,2.316956
565.5,512.0,23.600847,36.384352,2.178748
713.5,500.0,22.022716,39.47246,2.360321
606.5,597.0,23.345235,43.264295,2.23125
709.5,498.0,20.615528,50.906141,1.649209
%orientation_field_2_center_x
579
%orientation_field_2_center_y
545
%orientation_field_2_area
0.174643
%orientation_field_2_aspect_ratio
2.826753
%orientation_field_2_long_half_axis
45.188444
%orientation_field_2_alignment
92.313076
%orientation_field_2_orientation_mean
88.454545
%orientation_field_2_orientation_sigma
17.2474
%orientation_field_2_number_of_filaments
26
%orientation_field_2_mass
2801.309327
%orientation_field_2_filaments
557.5,540.5,41.012193,88.602819,5.920611
558.0,533.0,32.249031,82.874984,6.106714
595.5,457.5,33.615473,59.620874,5.776407
557.0,551.0,28.071338,94.085617,5.939723
588.0,471.0,24.166092,65.556045,5.614796
557.0,555.5,29.274562,97.853313,4.691017
563.0,576.5,25.079872,113.498566,4.313636
564.0,579.0,26.832816,116.565051,4.311044
565.5,515.0,22.022716,87.397438,3.85771
564.0,576.5,20.808652,125.217593,4.102916
558.0,541.0,20.880613,106.699244,4.195209
588.5,594.5,20.248457,110.224859,3.796864
559.0,544.0,62.0,90.0,2.462295
559.0,546.5,61.032778,91.877877,2.439837
558.5,549.0,60.207973,94.763642,2.467657
595.0,462.0,55.461698,64.358994,2.256406
575.0,503.0,36.055513,86.82017,2.005886
566.5,512.5,35.693137,78.690068,2.301264
563.0,572.0,35.777088,116.565051,2.264434
576.5,493.0,29.410882,72.181111,2.371764
589.5,596.5,23.537205,102.264774,2.290266
581.5,592.0,24.596748,116.565051,2.311987
574.5,502.5,21.587033,103.392498,2.162206
612.5,595.0,20.024984,87.137595,2.143983
579.5,591.0,20.615528,104.036243,2.23871
594.0,595.5,20.615528,112.833654,2.080773
%orientation_field_3_center_x
704
%orientation_field_3_center_y
442
%orientation_field_3_area
0.031853
%orientation_field_3_aspect_ratio
6.175486
%orientation_field_3_long_half_axis
21.742258
%orientation_field_3_alignment
125.17579
%orientation_field_3_orientation_mean
123.654321
%orientation_field_3_orientation_sigma
4.789805
%orientation_field_3_number_of_filaments
10
%orientation_field_3_mass
1083.096705
%orientation_field_3_filaments
715.5,457.5,20.248457,110.224859,5.731323
715.0,455.5,26.925824,111.801409,4.45
714.5,455.0,32.695565,113.428693,4.231815
713.5,453.0,32.695565,113.428693,4.214003
705.0,438.5,36.400549,127.184706,3.673161
712.0,454.5,26.400758,127.303948,3.477091
691.0,425.5,20.808652,125.217593,3.603664
713.5,454.5,47.010637,113.83874,2.397308
713.0,458.0,39.446166,120.465545,2.092945
691.0,426.5,37.48333,133.919076,2.036575
%orientation_field_4_center_x
624
%orientation_field_4_center_y
592
%orientation_field_4_area
0.029309
%orientation_field_4_aspect_ratio
8.468445
%orientation_field_4_long_half_axis
23.13659
%orientation_field_4_alignment
20.111023
%orientation_field_4_orientation_mean
21.48
%orientation_field_4_orientation_sigma
1.472956
%orientation_field_4_number_of_filaments
7
%orientation_field_4_mass
1062.305339
%orientation_field_4_filaments
617.5,594.5,20.248457,20.224859,4.366667
628.0,591.5,37.107951,14.036243,4.297769
610.5,597.0,40.804412,17.102729,4.111986
622.5,592.5,70.837843,18.946505,2.571125
630.0,590.5,72.090221,23.720396,2.412016
620.0,593.0,68.963759,16.858399,2.518219
611.5,595.0,48.466483,21.801409,2.433371
%orientation_field_5_center_x
621
%orientation_field_5_center_y
589
%orientation_field_5_area
0.047545
%orientation_field_5_aspect_ratio
5.553666
%orientation_field_5_long_half_axis
32.56037
%orientation_field_5_alignment
18.929267
%orientation_field_5_orientation_mean
16.616162
%orientation_field_5_orientation_sigma
14.528764
%orientation_field_5_number_of_filaments
8
%orientation_field_5_mass
842.576734
%orientation_field_5_filaments
662.5,572.5,51.400389,37.092837,4.30424
596.0,601.0,30.265492,172.405357,4.366526
621.0,592.5,20.024984,2.862405,4.31865
598.0,599.5,36.013886,1.59114,2.569802
599.5,599.5,35.128336,4.899092,2.561387
596.0,600.0,34.058773,176.633539,2.558568
626.0,591.0,34.058773,3.366461,2.529178
582.0,593.0,20.099751,5.710593,2.382764
%orientation_field_6_center_x
715
%orientation_field_6_center_y
486
%orientation_field_6_area
0.03557
%orientation_field_6_aspect_ratio
5.239505
%orientation_field_6_long_half_axis
21.276392
%orientation_field_6_alignment
85.112967
%orientation_field_6_orientation_mean
87.974684
%orientation_field_6_orientation_sigma
2.819349
%orientation_field_6_number_of_filaments
7
%orientation_field_6_mass
695.286535
%orientation_field_6_filaments
716.0,464.0,26.305893,98.746162,4.373395
720.5,484.0,22.022716,87.397438,3.812647
