#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
324
%center_y
366
%area
17104.0
%aspect_ratio
1.255573
%long_half_axis
82.678938
%orientation
73.073017
%order_parameter
0.259977
%new_orientation
82.138938
%new_order_parameter
0.273561
%area_interior
17104
%mean_brightness_interior
195.007015
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.053671
%number_filaments
101
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,627.5,496.5,23.706539,152.354025,7.261211,0.0,0.0,false
2,638.0,502.5,22.203603,144.162347,7.444173,0.0,0.0,false
3,561.0,542.0,44.045431,92.602562,6.165129,0.0,0.0,false
4,625.5,496.5,43.382024,154.025606,5.979839,0.0,0.0,false
5,551.5,602.5,33.734256,101.976132,6.102485,0.0,0.0,false
6,609.0,490.0,32.557641,169.380345,6.070585,0.0,0.0,false
7,638.5,503.5,38.600518,143.426969,6.215005,0.0,0.0,false
8,549.5,593.5,31.016125,88.15239,6.14251,0.0,0.0,false
9,580.0,629.0,30.594117,168.690068,5.884402,0.0,0.0,false
10,663.0,532.5,32.202484,115.769328,5.71464,0.0,0.0,false
11,586.5,630.5,25.179357,173.157227,5.90444,0.0,0.0,false
12,550.5,585.5,25.495098,78.690068,6.341941,0.0,0.0,false
13,595.0,630.5,22.022716,2.602562,5.990197,0.0,0.0,false
14,571.0,627.0,20.880613,163.300756,5.818707,0.0,0.0,false
15,566.0,624.5,21.931712,155.772255,5.891387,0.0,0.0,false
16,665.0,566.0,21.633308,56.309932,6.187383,0.0,0.0,false
17,646.0,599.0,58.0,46.397181,3.881981,0.0,0.0,false
18,597.5,630.5,27.166155,6.340192,4.695805,0.0,0.0,false
19,578.5,496.0,32.449961,33.690068,4.397038,0.0,0.0,false
20,621.5,621.5,30.232433,34.215702,4.057686,0.0,0.0,false
21,663.0,534.5,21.377558,100.784298,4.647649,0.0,0.0,false
22,570.0,502.5,26.248809,40.364537,4.368726,0.0,0.0,false
23,636.0,503.0,24.083189,131.633539,4.5402,0.0,0.0,false
24,552.5,583.0,20.124612,63.434949,4.641176,0.0,0.0,false
25,561.0,538.5,57.0,90.0,4.566071,0.0,0.0,false
26,662.0,532.0,46.518813,115.463345,4.236585,0.0,0.0,false
27,561.0,553.5,33.24154,83.088773,4.287539,0.0,0.0,false
28,668.0,565.0,32.984845,75.963757,4.354239,0.0,0.0,false
29,662.5,539.5,29.017236,91.974934,3.6948,0.0,0.0,false
30,566.5,506.5,24.698178,58.24052,4.060796,0.0,0.0,false
31,583.5,492.5,36.249138,24.443955,4.021372,0.0,0.0,false
32,559.5,569.0,33.837849,71.029592,3.978546,0.0,0.0,false
33,664.0,566.0,32.249031,60.255119,4.200584,0.0,0.0,false
34,596.0,497.5,35.0,36.869898,2.946554,0.0,0.0,false
35,550.5,581.5,27.892651,75.465545,4.469404,0.0,0.0,false
36,637.0,505.0,26.07681,122.471192,3.904042,0.0,0.0,false
37,557.5,564.0,26.627054,55.713123,3.576661,0.0,0.0,false
38,561.5,541.0,20.615528,75.963757,4.313099,0.0,0.0,false
39,585.5,493.0,20.518285,43.025066,3.793422,0.0,0.0,false
40,560.0,556.0,62.289646,84.47246,2.376504,0.0,0.0,false
41,554.0,582.0,62.641839,73.300756,2.418291,0.0,0.0,false
42,631.5,501.0,66.370174,149.184294,2.567886,0.0,0.0,false
43,644.5,599.5,72.18033,47.245743,2.361478,0.0,0.0,false
44,557.0,576.5,56.648036,69.325575,2.338781,0.0,0.0,false
45,645.5,599.0,70.092796,47.89127,2.427442,0.0,0.0,false
46,638.0,505.5,66.219333,141.74558,2.402525,0.0,0.0,false
47,639.5,506.5,65.436993,141.203448,2.429229,0.0,0.0,false
48,576.0,626.5,51.662365,165.425784,2.496491,0.0,0.0,false
49,551.5,590.5,47.265209,83.927544,2.486573,0.0,0.0,false
50,551.0,593.0,46.043458,87.510447,2.620265,0.0,0.0,false
51,578.0,498.0,51.107729,30.579227,2.336453,0.0,0.0,false
52,649.5,514.5,58.051701,132.207298,2.343655,0.0,0.0,false
53,605.0,490.0,42.047592,177.273689,2.563134,0.0,0.0,false
54,661.0,536.0,40.792156,101.309932,2.182549,0.0,0.0,false
55,553.5,607.5,42.544095,113.552264,2.493884,0.0,0.0,false
56,570.0,525.0,46.043458,55.619655,1.913429,0.0,0.0,false
57,595.0,498.5,45.486262,33.340707,2.205624,0.0,0.0,false
58,561.5,528.0,38.639358,100.437475,2.325252,0.0,0.0,false
59,666.0,571.5,39.560081,69.274441,2.472785,0.0,0.0,false
60,663.5,576.5,41.593269,62.818889,2.302131,0.0,0.0,false
61,593.5,499.5,47.010637,38.088773,2.149947,0.0,0.0,false
62,669.5,549.5,35.128336,94.899092,2.334224,0.0,0.0,false
63,662.5,538.5,35.014283,91.636577,2.566022,0.0,0.0,false
64,664.5,565.5,38.910153,64.093492,2.446417,0.0,0.0,false
65,662.5,578.5,39.824616,61.504361,2.331675,0.0,0.0,false
66,554.0,609.5,39.357337,117.216112,2.51537,0.0,0.0,false
67,669.5,553.0,34.014703,91.684684,2.302427,0.0,0.0,false
68,610.5,584.5,35.468296,68.498566,1.829354,0.0,0.0,false
69,566.0,510.0,35.777088,63.434949,2.196959,0.0,0.0,false
70,614.5,492.5,31.016125,178.15239,2.363601,0.0,0.0,false
71,562.5,618.0,41.773197,137.910838,2.306373,0.0,0.0,false
72,665.5,555.5,29.832868,103.570434,2.289176,0.0,0.0,false
73,636.5,505.5,35.805028,125.909723,2.269673,0.0,0.0,false
74,629.5,610.5,32.649655,62.650124,1.934882,0.0,0.0,false
75,611.0,583.5,30.083218,74.577839,2.26743,0.0,0.0,false
76,610.0,586.0,28.284271,81.869898,2.3434,0.0,0.0,false
77,559.0,618.5,36.124784,131.633539,2.481524,0.0,0.0,false
78,562.0,535.5,28.160256,106.504361,2.28029,0.0,0.0,false
79,661.5,575.0,26.172505,83.418055,2.403715,0.0,0.0,false
80,636.5,603.0,26.925824,74.931512,2.037541,0.0,0.0,false
81,666.0,542.5,25.70992,76.504267,2.317556,0.0,0.0,false
82,640.5,591.5,26.570661,70.201124,1.60898,0.0,0.0,false
83,572.5,582.5,27.313001,66.250506,1.579981,0.0,0.0,false
84,551.5,595.5,26.570661,109.798876,2.200336,0.0,0.0,false
85,656.0,583.0,24.33105,80.537678,2.126927,0.0,0.0,false
86,638.0,506.0,26.832816,116.565051,2.402576,0.0,0.0,false
87,609.0,491.5,24.515301,11.768289,2.295435,0.0,0.0,false
88,571.0,625.5,24.020824,177.614056,2.217471,0.0,0.0,false
89,573.5,518.0,24.596748,63.434949,1.889715,0.0,0.0,false
90,566.0,621.0,24.166092,114.443955,1.974668,0.0,0.0,false
91,556.0,578.0,22.36068,100.304846,2.050499,0.0,0.0,false
92,574.5,500.0,22.472205,20.854458,2.531883,0.0,0.0,false
93,575.0,505.5,21.377558,100.784298,2.163016,0.0,0.0,false
94,647.0,512.5,21.18962,160.709954,2.44798,0.0,0.0,false
