#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
467
%center_y
773
%area
257969.0
%aspect_ratio
1.958499
%long_half_axis
401.024125
%orientation
109.565657
%order_parameter
0.825043
%new_orientation
107.529736
%new_order_parameter
0.827131
%area_interior
257969
%mean_brightness_interior
152.486577
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.197651
%number_filaments
318
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,1103.1,791.5,521.148507,104.686688,4.09242,0.055751,0.087263,false
2,952.3,760.5,410.98006,101.831038,3.900871,-0.001385,0.101496,false
3,968.0,1049.8,362.148724,111.505921,4.973327,-0.03438,0.08915,false
4,774.9,796.8,361.434906,119.843667,3.198977,-0.054909,0.08979,false
5,1040.8,870.9,277.329026,100.416028,4.511285,0.022611,0.079669,false
6,986.7,1008.2,294.988862,103.94193,3.955559,-0.018267,0.056215,false
7,1214.5,921.4,352.416837,106.843809,3.290099,0.129336,0.129336,false
8,981.0,771.0,278.038338,98.071756,3.787101,0.012925,0.052945,false
9,1109.6,768.7,269.481209,109.108986,3.231236,0.027709,0.068888,false
10,951.5,876.8,313.87531,108.26115,3.406946,-0.046813,0.118702,false
11,928.2,861.2,296.800722,103.661154,3.125379,-0.003899,0.08316,false
12,1101.0,867.5,252.977959,107.502809,3.435425,0.049525,0.088461,false
13,838.4,807.7,272.731809,107.96914,3.552799,0.009267,0.101315,false
14,1013.9,1036.4,215.692652,101.518659,3.788019,-0.044174,0.044174,false
15,800.9,809.1,314.373904,113.12652,2.734418,0.037734,0.095456,false
16,1132.2,777.7,215.377531,104.553573,3.488736,0.058706,0.082661,false
17,800.0,751.6,272.521388,114.304549,3.051924,4.54E-4,0.122802,false
18,999.7,528.5,186.723717,99.563284,4.17433,0.023433,0.023433,false
19,1026.3,1141.9,217.006545,101.983969,3.492821,-0.033971,0.033971,false
20,950.4,1099.0,193.364368,98.63342,3.649264,0.06181,0.090556,false
21,1035.8,1068.2,218.61544,97.386043,3.628048,0.001368,0.155965,false
22,849.8,804.9,270.695014,112.864508,2.799327,-0.03204,0.03204,false
23,1183.6,864.6,139.771217,99.93639,4.459287,0.091827,0.091827,false
24,833.6,698.4,204.062415,113.420094,3.151589,-0.005541,0.117009,false
25,1032.1,733.4,202.356894,98.530766,3.209472,0.022164,0.022164,false
26,975.3,990.6,167.761178,102.528808,3.446194,0.139885,0.139885,false
27,1146.3,720.1,144.94544,106.05422,3.8205,-0.056873,0.096534,false
28,812.9,675.8,191.185088,112.80454,3.017968,-0.025603,0.079567,false
29,1223.2,1061.6,165.936134,113.470993,3.340742,0.04134,0.04134,false
30,1102.0,717.8,201.048447,109.519282,2.882783,-0.020827,0.094263,false
31,1079.9,982.9,185.898033,104.111534,3.671709,0.090329,0.090329,false
32,916.7,506.0,203.317968,108.970408,3.119493,0.015018,0.082584,false
33,970.6,535.7,171.836983,89.329904,3.80735,0.025598,0.109681,false
34,916.7,784.0,219.733867,108.931721,2.865558,0.069643,0.069643,false
35,918.0,333.2,158.303168,98.027238,3.620824,0.059773,0.153724,false
36,943.7,505.4,155.81734,98.494376,3.397292,0.02756,0.02756,false
