#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
386
%center_y
580
%area
154414.0
%aspect_ratio
1.168087
%long_half_axis
239.610582
%orientation
117.019254
%order_parameter
-0.286499
%new_orientation
58.347574
%new_order_parameter
0.623743
%area_interior
154414
%mean_brightness_interior
158.884945
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.178669
%number_filaments
170
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,843.6,911.2,381.416964,51.71605,3.77927,0.010096,0.039648,false
2,980.2,937.0,353.342078,56.445064,3.102406,0.031595,0.076666,false
3,732.1,682.7,280.780105,107.452832,3.050328,0.088622,0.130334,false
4,697.7,635.3,235.896187,108.666914,3.526308,0.08993,0.08993,false
5,750.5,623.1,229.964599,107.715793,3.694404,0.106802,0.106802,false
6,751.9,704.6,277.202523,97.690501,3.027929,-0.013759,0.070266,false
7,1081.7,669.0,247.619731,37.197566,3.331498,0.072616,0.12584,false
8,939.2,974.9,268.738005,55.183142,3.056872,-0.015203,0.095139,false
9,1042.7,882.2,243.373357,62.27442,3.119509,-0.018833,0.085645,false
10,1072.3,774.0,225.259071,43.540551,3.712596,0.131323,0.131323,false
11,835.3,963.0,175.167913,51.493525,3.468475,0.022235,0.022235,false
12,815.2,919.2,192.442425,50.920621,3.654554,-0.056166,0.056166,false
13,772.7,827.7,143.518277,87.997467,3.486755,0.077665,0.077665,false
14,1065.4,1023.6,168.940118,41.347777,3.770525,-0.140553,0.140553,false
15,1045.6,926.8,161.095038,68.066115,3.201664,-0.064519,0.064519,false
16,737.6,1040.7,165.974082,50.150082,3.274052,-0.059703,0.059703,false
17,1043.1,683.1,171.165911,44.526492,3.355962,-0.028039,0.028039,false
18,1214.2,583.7,144.515219,30.827662,3.846605,6.57E-4,0.077692,false
19,881.9,917.1,220.323603,50.161098,2.46197,-0.001807,0.070494,false
20,918.7,658.5,166.077993,51.124186,2.818844,0.057434,0.057434,false
21,805.1,649.7,137.736051,121.469507,3.408831,0.185352,0.185352,false
22,797.4,890.3,162.429314,54.544526,2.773277,0.037377,0.092739,false
23,997.3,680.6,144.932901,54.55429,3.104891,-0.017828,0.067572,false
24,973.2,591.5,145.460359,57.075289,2.896792,-0.019106,0.072878,false
25,919.8,797.5,184.965692,48.289243,2.870657,-0.022049,0.022049,false
26,948.3,1028.8,142.313108,43.575026,3.304261,-0.025628,0.069414,false
27,1149.0,975.3,119.488121,169.35078,3.490826,0.089464,0.089464,false
28,913.2,957.3,123.099521,49.955449,3.397824,0.077743,0.077743,false
29,969.9,644.0,151.603115,64.112974,2.653053,0.077734,0.077734,false
30,896.2,674.9,145.714981,48.664184,3.145955,0.142662,0.142662,false
31,1106.0,923.9,128.335376,125.960517,3.589131,0.252054,0.252054,false
32,880.9,812.2,195.566578,52.30576,2.251368,-0.07203,0.104913,false
33,953.9,930.2,118.920197,53.226722,3.63021,-0.090816,0.090816,false
34,822.1,890.6,142.718371,55.304846,2.756739,0.013663,0.117893,false
35,1090.6,449.3,121.529852,39.986886,3.927141,-0.054575,0.054575,false
36,998.2,627.4,110.796814,70.416006,3.379616,-0.109428,0.109428,false
37,937.6,748.7,167.794943,58.031157,2.753397,0.121773,0.121773,false
38,896.3,777.4,125.811272,53.403371,3.213716,-0.024507,0.024507,false
39,975.6,606.8,113.132887,53.637131,3.072355,-0.066476,0.066476,false
40,798.1,902.8,124.983251,55.159056,2.68624,0.111894,0.111894,false
41,1132.5,716.6,117.130852,27.666757,3.03305,0.138284,0.138284,false
42,778.0,971.7,157.670274,50.147885,2.497973,0.019604,0.019604,false
43,849.5,1111.1,104.181648,47.726311,3.439393,-0.073395,0.073395,false
44,947.0,800.0,124.125416,42.682938,3.509849,0.202628,0.202628,false
45,1020.5,534.4,114.713222,56.032473,2.821128,0.063176,0.063176,false
46,967.6,852.2,107.030834,148.392498,3.399446,0.067,0.067,false
47,777.1,886.8,91.7347,64.83213,3.210288,-0.036868,0.036868,false
48,1116.3,953.7,107.787792,157.011283,3.379485,-0.073537,0.073537,false
49,1017.6,946.1,116.580442,76.083123,2.972737,0.052557,0.052557,false
50,1009.1,678.8,99.272236,54.865807,3.249129,-0.078542,0.078542,false
51,793.1,687.8,111.211379,111.705437,2.919549,-0.00203,0.182389,false
52,754.1,680.3,104.927177,103.24052,3.066557,-0.049748,0.133335,false
53,781.1,844.1,116.358983,76.561812,2.731253,0.055505,0.055505,false
54,1054.6,719.4,98.01765,48.317781,3.379684,0.090138,0.090138,false
55,1012.9,1024.8,97.913646,68.416031,2.768468,0.043361,0.043361,false
56,1037.6,868.2,122.40225,66.370622,2.706618,-0.017628,0.116101,false
57,1201.8,1002.9,75.721926,145.25682,3.556067,0.127825,0.127825,false
58,978.8,950.0,115.864808,56.996899,2.593592,0.059695,0.059695,false
59,1022.0,1048.0,104.859017,61.476881,2.775664,0.059956,0.059956,false
60,1021.8,819.3,90.039059,48.154843,2.963819,0.012455,0.142166,false
61,1081.0,846.1,69.985594,81.753679,3.854382,0.142458,0.142458,false
62,1014.3,1045.9,77.556119,64.759471,2.89065,0.099703,0.099703,false
63,773.8,697.0,87.519607,118.033852,2.817234,0.106404,0.106404,false
64,1067.1,927.4,82.335599,76.639782,3.240679,0.074667,0.074667,false
65,867.1,959.4,95.328076,39.882685,3.397126,0.078848,0.078848,false
66,897.4,760.7,112.112692,55.597335,2.676252,0.143678,0.143678,false
67,908.2,898.2,147.325571,47.202598,2.280786,-0.042666,0.054679,false
68,794.3,656.3,80.612209,111.139825,2.913798,0.102401,0.102401,false
69,1159.9,348.0,62.217132,89.075955,3.944958,0.169148,0.169148,false
70,826.5,738.5,65.192024,4.398705,3.574567,0.0,0.0,false
71,1071.1,982.6,70.353291,54.272602,2.912346,0.103435,0.103435,false
72,1002.7,856.4,78.506647,122.471192,3.129311,0.125076,0.125076,false
73,1117.0,425.0,61.773781,60.945396,4.006911,0.0,0.0,false
74,1237.5,979.8,61.799151,13.134022,4.023504,0.144634,0.144634,false
75,794.0,830.0,67.052218,72.645975,2.755349,0.0,0.0,false
76,912.3,994.9,74.43453,70.346176,2.684227,0.001761,0.164584,false
77,705.5,1087.9,81.704495,47.489553,3.048919,0.126445,0.126445,false
78,983.1,873.7,68.751806,47.950779,3.932578,0.078558,0.078558,false
79,1113.1,985.2,59.615832,16.606981,3.54624,0.139961,0.139961,false
80,980.5,797.0,82.200973,53.408912,2.849201,0.0,0.0,false
81,809.3,720.1,52.942597,15.350136,4.390422,-0.103232,0.103232,false
82,912.3,792.5,60.93352,53.695503,2.955643,0.125402,0.125402,false
83,965.3,736.3,76.43565,45.0,2.945988,-0.072188,0.072188,false
84,960.0,645.7,106.988745,62.715793,1.519018,0.047095,0.047095,false
85,1004.1,647.9,72.020099,51.215636,2.802895,0.119545,0.119545,false
86,957.5,790.5,66.287254,56.070203,3.005421,0.0,0.0,false
87,1000.1,976.8,74.214487,73.523119,2.448699,0.105743,0.105743,false
88,1142.5,391.0,53.075418,42.70939,4.080153,0.0,0.0,false
89,882.9,875.3,66.854769,21.16126,3.043121,-0.18396,0.18396,false
90,1023.5,515.5,53.535035,57.200469,3.23854,0.0,0.0,false
91,824.0,936.0,40.496913,32.905243,5.088753,0.0,0.0,false
92,936.8,752.4,58.875578,107.818889,3.058187,-0.083243,0.083243,false
93,902.0,989.0,46.647615,59.036243,3.136217,0.0,0.0,false
94,976.9,775.4,47.525152,145.304846,3.188308,-0.1576,0.1576,false
95,956.8,827.5,54.438418,167.242468,3.169216,0.125924,0.125924,false
96,1088.2,649.1,86.329486,45.0,2.20137,0.058606,0.058606,false
97,1085.0,913.0,49.477268,104.036243,3.013419,0.0,0.0,false
98,1171.0,606.5,38.118237,175.486012,4.204921,0.0,0.0,false
99,1051.6,622.3,42.227201,13.706961,3.948399,0.131667,0.131667,false
100,1107.0,777.0,38.832976,55.491477,4.601885,0.0,0.0,false
101,971.3,975.6,71.914107,51.215636,2.510317,0.081431,0.081431,false
102,996.2,1025.5,51.369961,96.709837,3.102523,0.099406,0.099406,false
103,811.8,762.0,60.268445,125.537678,2.799073,-0.085307,0.085307,false
104,971.9,1027.1,48.317349,48.366461,3.551166,0.195837,0.195837,false
105,997.0,815.3,53.345235,50.332159,3.343369,0.119868,0.119868,false
106,927.4,800.8,81.520087,48.483271,2.577786,0.081982,0.081982,false
107,863.0,767.5,43.046487,59.264512,3.41823,0.0,0.0,false
108,926.0,668.5,57.628118,51.340192,2.679064,0.0,0.0,false
109,995.5,810.0,36.674242,101.003541,3.838191,0.0,0.0,false
110,913.5,849.8,74.314208,55.451633,2.700811,0.12742,0.12742,false
111,948.4,760.9,45.610059,109.230672,3.546055,-0.138207,0.138207,false
112,813.5,817.4,49.108598,69.717441,2.924479,0.125102,0.125102,false
113,1074.6,901.2,54.454851,96.340192,2.732421,0.145873,0.145873,false
114,801.5,726.5,39.319207,172.69424,4.250222,0.0,0.0,false
115,987.2,623.8,73.919922,61.699244,1.964606,-0.081196,0.081196,false
116,994.6,798.2,50.400935,49.028264,3.393421,-0.122963,0.122963,false
117,850.6,768.4,33.28011,68.83874,3.827516,0.200554,0.200554,false
118,835.5,910.5,50.774009,57.875002,2.501288,0.0,0.0,false
119,1038.9,678.0,75.197632,45.0,2.148528,-0.131516,0.131516,false
120,1012.2,1095.0,32.069157,90.0,4.483338,-0.246989,0.246989,false
121,881.5,1017.5,31.400637,80.837653,4.112223,0.0,0.0,false
122,902.3,733.8,38.171156,66.801409,2.891737,0.234254,0.234254,false
123,1097.6,990.2,58.850238,41.552613,2.613014,0.088265,0.088265,false
124,1056.0,844.0,57.306195,60.751174,2.18768,0.0,0.0,false
125,930.0,895.0,37.735925,57.994617,3.70908,0.0,0.0,false
126,883.5,975.0,63.600314,36.689723,2.484793,0.0,0.0,false
127,1089.0,454.0,45.607017,52.125016,2.994268,0.0,0.0,false
128,940.0,832.0,51.92302,164.357754,2.615701,0.0,0.0,false
129,1087.5,741.0,58.180753,24.362453,1.850403,0.0,0.0,false
130,1243.5,1006.0,37.107951,75.963757,3.123395,0.0,0.0,false
131,1060.0,700.0,58.412327,51.952957,2.222433,0.0,0.0,false
132,1085.0,697.6,37.3798,97.696052,2.760117,0.171571,0.171571,false
