#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
440
%center_y
616
%area
166679.0
%aspect_ratio
1.549328
%long_half_axis
286.70627
%orientation
147.421846
%order_parameter
-0.171589
%new_orientation
93.895259
%new_order_parameter
0.585112
%area_interior
166679
%mean_brightness_interior
145.296408
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.223237
%number_filaments
223
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,706.3,842.8,443.475337,78.901101,4.142572,0.100141,0.112986,false
2,773.1,646.6,354.673553,77.893902,4.066986,0.035008,0.075052,false
3,1090.8,1041.6,320.961867,108.954232,4.545441,0.109657,0.146635,false
4,983.1,875.7,267.25209,102.785215,4.91447,0.01504,0.084707,false
5,883.6,782.8,313.195549,93.12881,3.716519,-0.047372,0.047372,false
6,1013.1,833.7,284.651571,107.860094,3.79727,0.026377,0.069501,false
7,932.9,876.6,267.265481,93.227547,3.660434,0.051079,0.051079,false
8,793.9,751.1,329.332043,75.709675,2.90875,0.039342,0.064333,false
9,1006.2,883.4,289.200175,101.193082,3.111055,0.014924,0.080793,false
10,1154.5,999.1,209.734511,116.565051,4.044378,0.103544,0.103544,false
11,910.0,830.7,251.592019,96.869992,3.046743,0.01298,0.138082,false
12,722.1,704.2,180.334354,81.060435,4.21438,-0.009379,0.07819,false
13,1172.8,974.8,166.318004,94.236395,4.121987,0.21996,0.21996,false
14,1234.7,794.2,142.001582,168.85101,5.085923,0.202861,0.202861,false
15,1036.8,966.4,218.578138,102.443334,3.643519,0.023395,0.067615,false
16,1137.8,909.5,169.936213,114.443955,4.24626,0.078938,0.078938,false
17,1051.1,913.3,181.355037,96.654425,3.839715,-0.023767,0.044142,false
18,1242.6,767.3,171.853026,178.325162,3.679422,0.08532,0.135112,false
19,813.9,667.6,189.339172,72.718502,3.389163,0.056459,0.093326,false
20,706.0,922.2,171.572172,70.504139,3.405157,0.048929,0.116455,false
21,895.4,808.8,165.950028,95.194429,3.572879,-0.043776,0.043776,false
22,1032.5,887.1,238.223908,101.640572,3.675296,0.032419,0.066056,false
23,969.3,870.0,191.926073,102.073831,3.397077,-0.053192,0.053192,false
24,785.9,656.7,146.881143,77.386373,3.730119,0.015806,0.119054,false
25,713.4,588.8,154.915141,84.436791,3.471412,-0.032777,0.095629,false
26,867.9,814.1,184.399237,92.17868,2.916822,-0.028522,0.066546,false
27,1163.8,980.0,162.8162,93.532295,3.88096,-0.011057,0.131372,false
28,762.9,831.8,142.738215,84.732303,4.030724,-0.119819,0.119819,false
29,797.5,829.6,162.435908,73.909184,3.38402,-0.027551,0.027551,false
30,879.8,662.1,165.349079,104.372779,3.628836,-0.060777,0.106425,false
31,737.6,826.1,132.387119,69.646771,3.881668,-0.027114,0.083792,false
32,1083.8,753.2,179.418342,153.722143,3.044615,0.086708,0.086708,false
33,1081.4,853.1,139.757645,131.224534,4.035833,-0.002971,0.077607,false
34,634.8,1032.4,139.924153,61.587339,3.277646,0.09204,0.214522,false
35,957.8,863.0,169.760894,99.851327,2.838625,-0.049773,0.10969,false
36,907.0,659.8,97.539363,94.714755,4.197113,0.077192,0.077192,false
37,962.5,734.9,108.317551,103.907778,3.338966,0.055276,0.055276,false
38,1171.2,1031.8,117.448659,122.057376,3.962343,0.127541,0.127541,false
39,880.1,801.8,149.165323,6.934349,2.977001,0.005625,0.047773,false
40,1091.6,947.4,119.235951,87.594029,3.756202,-0.025172,0.115556,false
41,776.8,449.1,116.747092,93.945186,3.446782,0.122059,0.122059,false
42,844.2,613.1,120.20304,77.005383,2.97362,0.044014,0.044014,false
43,942.2,797.1,118.530381,93.878525,3.115225,0.003119,0.134263,false
44,912.0,761.3,115.469693,94.474897,3.257987,-0.044891,0.044891,false
45,1006.7,738.7,118.977734,110.725559,2.99011,-0.030673,0.173608,false
46,828.0,750.0,111.803399,79.695154,3.255667,0.0,0.0,false
47,707.1,484.6,87.360646,101.309932,5.581557,0.188415,0.188415,false
48,987.0,855.1,106.153986,101.41584,3.679993,-0.059356,0.059356,false
49,928.9,916.0,130.324529,93.082181,2.636663,0.010948,0.142512,false
50,1075.2,760.0,130.193648,149.489763,3.512555,0.020108,0.101346,false
51,854.9,741.0,120.188166,87.137595,3.194998,-0.012594,0.059184,false
52,1184.0,842.6,95.158578,94.258846,3.839313,0.223707,0.223707,false
53,964.8,1030.4,102.437049,124.624155,3.587369,0.106515,0.106515,false
54,1023.9,820.3,136.255581,104.036243,2.691694,0.047809,0.047809,false
55,707.0,940.4,106.66768,80.803344,3.489551,0.031194,0.165359,false
56,796.6,878.2,127.25558,65.256462,2.926045,-0.100855,0.100855,false
57,1093.8,855.8,106.05003,76.357085,3.693225,0.038041,0.038041,false
58,1070.8,1007.1,94.265551,87.563352,3.950026,-0.075312,0.075312,false
59,1031.4,749.8,122.421735,138.327404,3.743327,0.110543,0.110543,false
60,751.4,276.1,82.862805,104.036243,4.347279,0.189443,0.189443,false
61,929.1,698.4,99.419129,91.735705,3.282326,0.1015,0.1015,false
62,840.3,747.9,108.408559,88.40886,2.814034,-0.031333,0.173944,false
63,853.6,811.7,93.561795,6.137256,3.473309,-0.031326,0.031326,false
64,1227.4,784.9,91.455359,13.276397,3.93156,-0.020073,0.020073,false
65,953.9,796.8,127.781461,95.844566,2.44,-0.03854,0.03854,false
66,1150.4,777.0,108.989204,6.340192,2.948095,0.085779,0.085779,false
67,1168.9,873.3,111.800398,96.740056,2.752376,0.163136,0.163136,false
68,942.8,705.9,86.361805,94.653352,3.158751,0.059855,0.059855,false
69,1136.8,761.3,80.691009,176.423666,3.445648,0.214764,0.214764,false
70,719.3,621.6,89.289646,86.143199,2.897177,0.061906,0.061906,false
71,844.8,865.2,79.32801,100.175511,3.611926,0.07071,0.07071,false
72,863.5,573.0,82.798875,82.359593,3.354049,0.091724,0.129592,false
73,967.6,719.3,106.433475,99.196656,2.709213,-0.042574,0.042574,false
74,668.3,981.1,121.701589,71.714648,2.465962,0.117853,0.117853,false
75,1190.0,1196.5,68.796802,147.464933,3.563221,0.0,0.0,false
76,861.0,633.5,69.46222,83.38654,3.437525,0.0,0.0,false
77,1028.5,853.5,73.824115,8.569142,3.766817,0.0,0.0,false
78,882.5,966.0,58.215118,94.92711,3.955408,0.0,0.0,false
79,1140.0,887.3,75.479698,100.713123,3.251091,0.103738,0.103738,false
80,796.0,808.0,123.223374,76.865978,2.098863,0.0,0.0,false
81,921.1,755.3,73.913514,98.569142,3.128153,-0.076916,0.076916,false
82,1074.5,890.0,84.291162,94.763642,3.075043,0.0,0.0,false
83,857.5,868.3,91.956374,105.255119,2.97412,0.196072,0.196072,false
84,826.5,901.0,61.131007,3.751729,3.920203,0.0,0.0,false
85,898.7,881.7,89.65,99.039483,2.487038,0.141781,0.141781,false
86,865.0,665.5,63.285069,84.559668,3.987524,0.0,0.0,false
87,1106.1,810.9,66.16827,1.735705,4.324001,0.112657,0.112657,false
88,1100.0,1000.1,81.178313,77.164391,3.097474,-0.088264,0.088264,false
89,582.2,1066.9,53.870176,9.637538,3.98286,0.137,0.137,false
90,710.0,710.9,62.160948,88.15239,3.666764,-0.118646,0.118646,false
91,1139.5,938.8,64.578555,113.78203,3.610015,0.101426,0.101426,false
92,1021.0,1118.3,77.227705,108.904576,2.94547,0.108601,0.108601,false
93,1202.9,1119.6,61.197976,100.388858,3.57984,0.150672,0.150672,false
94,969.1,538.6,92.054778,142.507347,2.539629,-0.051361,0.051361,false
95,759.3,786.0,79.499064,70.880274,2.850364,0.088703,0.088703,false
96,891.2,645.1,65.051701,80.247575,3.597415,0.16791,0.16791,false
