#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
471
%center_y
366
%area
151310.0
%aspect_ratio
1.330631
%long_half_axis
253.155692
%orientation
25.582667
%order_parameter
-0.525787
%new_orientation
131.35584
%new_order_parameter
0.616963
%area_interior
151310
%mean_brightness_interior
179.898783
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.114513
%number_filaments
141
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,737.3,841.7,375.03012,176.155258,5.558264,0.043048,0.074336,false
2,773.4,840.5,221.009667,168.690068,4.333919,0.056307,0.127795,false
3,1186.7,684.2,310.044451,123.638589,3.519143,0.042705,0.070778,false
4,1045.6,957.0,222.57029,85.063976,4.204539,-0.072286,0.137836,false
5,1171.8,570.4,185.815252,130.088212,4.185055,0.193683,0.193683,false
6,1032.1,474.3,199.665117,110.253252,3.808468,0.016861,0.07203,false
7,1036.0,884.2,149.68963,110.01596,4.492059,0.079434,0.079434,false
8,839.1,602.0,124.708771,120.884945,4.693115,0.020509,0.020509,false
9,913.3,895.8,119.905933,6.766175,4.223424,0.184195,0.184195,false
10,1164.5,672.4,196.845634,125.06361,2.79762,0.024876,0.024876,false
11,1117.1,507.4,145.316216,117.979474,3.869956,0.045294,0.117328,false
12,1241.7,798.9,130.489683,126.253838,3.621043,0.09371,0.09371,false
13,1227.7,647.9,150.317716,134.728458,3.493882,0.105483,0.105483,false
14,1108.7,560.9,117.29628,127.359593,4.387836,0.087483,0.087483,false
15,811.6,814.8,128.86569,152.241459,3.785959,-0.022588,0.022588,false
16,861.5,823.5,97.362071,156.336859,4.340546,0.018318,0.149998,false
17,863.1,688.1,111.557591,116.104854,3.650763,0.062832,0.062832,false
18,1038.4,527.2,106.937481,110.304474,3.861864,0.108897,0.108897,false
19,1233.1,721.8,114.226183,113.860175,3.229662,-0.096682,0.096682,false
20,983.0,884.3,94.390858,177.563352,4.450791,0.076072,0.165661,false
21,975.4,518.8,141.881489,110.74608,2.967313,-0.12893,0.12893,false
22,1096.5,974.5,86.127812,164.511499,3.895462,0.0,0.0,false
23,874.3,865.1,82.892436,162.439728,3.926945,0.044532,0.044532,false
24,860.3,818.4,86.966113,169.339652,4.512518,0.152555,0.152555,false
25,808.4,727.3,136.201039,154.191285,2.862561,0.070338,0.161909,false
26,810.3,666.1,67.131534,68.039436,5.605909,0.156282,0.156282,false
27,1139.2,668.2,124.099208,126.129444,3.22894,-0.044051,0.156504,false
28,996.5,522.3,83.423586,114.102235,3.756899,0.095219,0.095219,false
29,719.9,544.5,78.306519,170.417055,4.026181,0.115703,0.115703,false
30,1128.4,562.2,101.950581,121.349581,3.072052,0.047564,0.047564,false
31,1004.6,860.5,83.778296,131.121475,4.524724,0.092551,0.092551,false
32,1189.2,780.1,76.014937,147.35536,4.284605,-0.022801,0.022801,false
33,1122.4,536.0,80.297271,120.718904,3.356019,0.042889,0.042889,false
34,1205.7,691.9,89.062293,119.744881,3.125557,0.12225,0.12225,false
35,882.8,755.0,99.443885,136.636577,4.10255,-0.047903,0.177836,false
36,788.0,827.1,78.103016,1.468801,4.116571,-0.072584,0.072584,false
37,792.3,585.6,96.231289,132.878904,3.824136,0.158246,0.158246,false
38,969.8,902.1,73.833693,155.879017,3.50515,0.217141,0.217141,false
39,1157.8,714.0,116.670255,126.280253,2.472584,-0.032907,0.032907,false
40,858.5,808.5,93.648278,149.875682,3.976448,0.0,0.0,false
41,1189.3,720.5,152.09098,128.305771,2.657072,0.058734,0.058734,false
42,843.4,674.9,70.362446,107.402704,3.736947,0.131477,0.131477,false
43,1067.3,831.0,56.147344,90.0,4.703791,-0.150283,0.150283,false
44,816.5,646.0,54.083269,93.17983,5.5015,0.0,0.0,false
45,1110.4,768.9,73.444192,113.40469,3.626333,0.172192,0.172192,false
46,1230.0,730.0,71.470274,107.92792,3.47384,0.0,0.0,false
47,894.8,598.7,62.649358,109.592282,3.81372,-0.050756,0.050756,false
48,1141.5,715.1,91.025542,121.938449,2.821375,-0.122264,0.122264,false
49,1253.0,656.7,74.915362,142.057847,3.193439,0.110283,0.110283,false
50,847.3,758.5,85.035439,147.994617,2.966563,-0.091469,0.091469,false
51,1021.5,534.5,67.601775,119.219247,3.184498,0.0,0.0,false
52,918.8,810.7,95.966263,143.488944,3.012278,-0.006235,0.146618,false
53,1049.7,1007.2,66.434149,78.690068,3.626681,0.117401,0.117401,false
