#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
387
%center_y
556
%area
132286.0
%aspect_ratio
1.33117
%long_half_axis
236.754785
%orientation
104.563032
%order_parameter
0.452218
%new_orientation
100.193845
%new_order_parameter
0.457529
%area_interior
132286
%mean_brightness_interior
152.293326
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.217037
%number_filaments
190
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,560.1,679.7,497.488731,108.434949,4.737999,0.088473,0.088473,false
2,835.6,1136.8,421.515485,105.458422,4.297837,-0.026105,0.084173,false
3,815.1,726.3,328.285373,141.996766,4.998624,0.171202,0.171202,false
4,639.4,955.1,213.634725,71.479151,4.155299,0.129524,0.129524,false
5,702.8,590.6,205.042171,75.284928,3.717455,-0.004965,0.075641,false
6,760.3,804.1,167.934803,107.027207,3.870569,0.068195,0.068195,false
7,601.5,891.5,165.366455,89.652757,3.82919,0.047771,0.139274,false
8,629.2,882.1,178.762556,84.863622,3.694451,0.016277,0.016277,false
9,756.6,973.2,167.610921,111.801409,4.327284,0.106049,0.106049,false
10,619.1,1034.5,210.824553,66.370622,3.531215,-0.050847,0.106151,false
11,656.2,999.9,169.532255,71.029592,4.169214,-0.031765,0.142029,false
12,1051.8,773.9,138.470975,12.528808,4.274286,-0.008802,0.077067,false
13,774.2,777.4,163.124156,112.782406,3.680688,0.029203,0.195216,false
14,918.0,887.7,123.380049,90.946951,4.43196,0.254235,0.254235,false
15,635.3,622.1,127.736661,22.306205,3.894325,0.165196,0.165196,false
16,743.0,406.1,115.894793,66.540976,4.547606,-0.081303,0.20057,false
17,834.3,883.4,102.844555,104.715072,4.783178,0.124072,0.124072,false
18,920.3,963.9,115.200141,107.801872,3.77658,0.146199,0.146199,false
19,649.9,716.0,112.408249,85.405747,3.937829,0.04621,0.04621,false
20,643.6,893.9,116.305549,87.531882,3.9507,-0.066826,0.066826,false
21,812.6,988.2,113.913184,98.630802,3.953599,0.12365,0.12365,false
22,547.2,623.3,124.586456,124.840944,3.50141,0.07175,0.07175,false
23,961.0,1031.6,107.284241,117.284207,3.646932,-0.122191,0.171534,false
24,842.7,799.4,156.408724,122.868679,2.744281,0.167511,0.167511,false
25,826.9,830.1,113.260876,111.801409,2.921741,0.078948,0.155032,false
26,663.8,724.5,111.004285,141.259036,3.585325,-0.151254,0.151254,false
27,672.5,650.0,82.492424,83.736509,3.845751,0.0,0.0,false
28,758.8,900.7,94.875425,105.945396,3.402394,0.085692,0.085692,false
29,460.3,1299.7,66.557729,68.83874,5.240824,-0.101659,0.101659,false
30,609.6,1026.8,107.145429,77.005383,3.008753,0.113887,0.113887,false
31,868.5,789.8,105.81437,146.611486,3.938065,-0.096555,0.096555,false
32,556.3,1221.0,88.602327,57.925999,3.853443,-0.076081,0.076081,false
33,715.2,577.2,114.934571,77.417038,2.635064,0.023137,0.118796,false
34,659.0,739.5,83.09633,87.240892,3.780032,0.0,0.0,false
35,615.5,847.5,97.416631,95.300927,3.154379,0.0,0.0,false
36,879.9,1288.7,79.958302,98.637131,3.803703,-0.053751,0.053751,false
37,726.5,715.5,67.186308,94.267893,4.431025,0.0,0.0,false
38,844.8,832.1,105.650499,115.836754,2.91669,0.071617,0.071617,false
39,640.3,834.7,69.709703,84.207204,3.606099,0.224243,0.224243,false
40,878.8,785.2,88.957873,153.145579,3.574225,-0.175656,0.175656,false
41,773.0,979.3,93.381853,114.087452,3.5147,0.01698,0.177963,false
42,783.2,942.7,93.847274,101.070203,3.019349,0.067687,0.067687,false
43,698.8,993.3,80.23735,25.924902,3.981774,-0.039235,0.268735,false
44,882.5,855.9,89.781975,111.682292,3.339628,0.129704,0.129704,false
45,551.4,1174.8,65.85892,73.217356,3.834544,0.076564,0.076564,false
46,672.7,627.1,99.2525,70.463345,2.784905,-0.152983,0.152983,false
47,750.8,827.6,80.75782,147.692666,3.744802,0.122967,0.122967,false
48,590.6,638.3,69.655353,168.366366,3.800124,0.225519,0.225519,false
49,994.2,1118.5,80.783411,106.630954,3.997562,0.216164,0.216164,false
50,667.4,905.9,54.336309,84.709919,4.537879,0.141637,0.141637,false
51,716.0,602.1,101.862799,79.796026,3.049499,0.089948,0.203219,false
52,576.2,688.6,99.034149,115.787328,2.880845,0.072972,0.072972,false
