#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
663
%center_y
468
%area
401549.0
%aspect_ratio
1.17766
%long_half_axis
387.975498
%orientation
121.588807
%order_parameter
-0.082033
%new_orientation
172.341061
%new_order_parameter
0.411305
%area_interior
401549
%mean_brightness_interior
189.444737
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.162829
%number_filaments
477
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,676.5,415.5,1095.000457,0.052325,3.546965,0.0,0.0,false
2,418.5,1275.5,577.046244,0.0,3.727718,-0.009177,0.009177,false
3,1366.5,950.0,654.000765,90.087608,3.20587,0.0,0.0,false
4,948.3,1114.2,416.469495,163.060914,4.352896,-0.069551,0.10537,false
5,132.0,974.0,596.008645,90.096134,3.171448,9.85E-4,9.85E-4,false
6,1159.0,1275.5,410.00122,179.860254,3.627875,0.0,0.0,false
7,878.0,1200.0,354.752743,179.837228,4.102732,-0.039415,0.06464,false
8,1010.0,1044.3,270.568475,178.514887,3.92357,-0.029681,0.029681,false
9,910.6,1233.3,276.969214,13.181146,3.954244,0.048493,0.068976,false
10,980.2,1062.7,304.117313,167.614739,3.579296,0.025708,0.088117,false
11,1143.9,986.0,341.985304,14.402216,3.240807,0.015007,0.015007,false
12,1008.7,1183.7,274.460438,170.224779,3.906766,0.071182,0.117759,false
13,1018.0,1057.5,271.077558,177.233212,3.656537,0.066908,0.066908,false
14,987.0,1103.1,262.975485,166.282654,3.89665,-0.031464,0.094741,false
15,1086.4,1012.4,190.080317,5.139757,4.264698,0.019458,0.106681,false
16,1042.3,559.4,268.709882,14.450298,3.474347,-0.019908,0.019908,false
17,1069.1,1033.3,194.445074,2.656147,3.982354,-0.059572,0.100809,false
18,901.2,1119.2,202.753778,160.669877,4.16058,-0.028733,0.109952,false
19,1017.9,1092.8,212.228346,163.274865,3.513465,0.004557,0.067731,false
20,696.3,1199.1,200.196966,172.803765,3.932135,0.050487,0.050487,false
21,131.5,546.5,253.001976,90.226464,3.185743,0.0,0.0,false
22,1177.7,1175.3,222.655503,151.82141,3.744386,0.002888,0.119915,false
23,915.3,1139.0,183.658145,167.403427,4.174237,0.046778,0.108291,false
24,857.6,1188.4,164.791649,175.467738,3.639543,0.045176,0.045176,false
25,1182.2,982.5,190.494555,14.912034,3.080648,0.027398,0.027398,false
26,646.8,1173.2,150.662278,168.840056,3.941371,0.08487,0.149762,false
27,843.0,1060.6,149.541126,164.845932,4.233716,-0.054264,0.054264,false
28,605.2,1056.0,162.656408,157.870063,3.669055,-0.108548,0.113316,false
29,922.3,1217.3,175.266743,12.60016,3.266986,0.117284,0.117284,false
30,1079.2,1135.9,118.165567,164.787417,4.762109,0.024244,0.024244,false
31,1140.1,1158.0,168.052151,166.87709,3.731816,0.073246,0.073246,false
32,825.6,1070.6,169.323536,164.566576,3.433423,0.046756,0.046756,false
33,1009.4,1194.5,118.380264,8.267173,4.279238,-0.078421,0.078421,false
34,743.8,1218.5,165.495136,161.235137,3.632595,-0.082024,0.082024,false
35,1368.0,517.5,207.009662,90.0,2.735342,-0.005348,0.005348,false
36,623.7,1075.6,135.579197,150.945396,3.854172,0.184956,0.184956,false
37,1012.3,1078.1,180.743024,167.195734,2.674024,0.029898,0.079063,false
38,692.5,1219.4,131.962514,156.744285,3.409116,0.049751,0.148564,false
39,689.2,1125.1,104.264363,101.633634,5.044524,0.004132,0.117078,false
40,807.0,1099.0,101.98039,168.690068,4.294817,0.0,0.0,false
41,971.3,1162.8,92.694389,166.263732,4.176788,0.038618,0.038618,false
42,964.0,1152.0,115.117331,172.010673,3.625566,0.0,0.0,false
43,710.2,1144.1,136.730908,134.403191,3.838356,-0.096322,0.164229,false
44,920.2,1247.6,107.91477,27.758541,3.331401,0.129881,0.129881,false
45,761.4,1147.3,85.481497,169.875328,4.822817,0.080851,0.080851,false
46,843.6,1210.8,111.339844,176.905942,3.78566,0.062182,0.062182,false
47,935.7,1172.3,103.482529,170.537678,3.983732,0.042411,0.042411,false
48,1056.6,1064.6,127.367176,173.157227,4.094384,0.18482,0.18482,false
49,740.7,1170.7,113.5337,156.602236,3.991819,0.072886,0.072886,false
50,1201.6,984.2,118.345273,15.212583,2.868762,-0.032752,0.100944,false
51,1295.0,415.0,136.0,0.0,2.879623,0.0,0.0,false
52,582.5,906.7,131.047059,112.211831,3.187301,0.15944,0.15944,false
53,795.4,1138.8,76.843234,104.400021,4.714308,-0.208097,0.208097,false
54,715.0,1078.5,82.298278,177.904747,4.632692,0.119246,0.119246,false
55,833.6,1264.7,77.404545,21.250506,4.28484,0.096353,0.096353,false
56,895.9,1060.8,106.980469,164.791961,3.194588,0.097885,0.097885,false
57,991.5,1233.4,93.284861,48.930176,3.991334,-0.135181,0.135181,false
58,672.3,1058.8,129.077359,165.640663,2.829577,-0.031045,0.031045,false
59,942.5,1246.3,111.608793,29.104732,3.254728,-0.055236,0.224071,false
60,1036.6,1089.7,137.523695,163.940013,2.65753,0.127689,0.127689,false
61,1228.0,880.5,126.051577,148.95829,2.886241,0.0,0.0,false
62,877.5,1147.8,87.290491,175.399904,3.894311,0.023252,0.023252,false
63,842.5,1152.5,79.30952,174.936383,4.304002,0.0,0.0,false
64,771.2,1215.3,75.90777,171.656108,3.824697,-0.079853,0.079853,false
65,955.6,1251.4,99.366477,35.134193,3.608927,0.141257,0.141257,false
66,596.4,1040.6,123.140054,154.476575,2.900128,0.076342,0.122345,false
67,1113.1,1167.4,91.549448,162.159796,3.120503,0.128221,0.128221,false
68,315.2,679.8,105.082676,161.565051,2.93117,0.153059,0.153059,false
69,708.0,1112.5,62.169124,101.129189,4.274006,0.0,0.0,false
70,766.8,1118.3,76.956675,128.659808,4.271336,0.10322,0.10322,false
71,688.1,1232.4,105.591758,141.934349,3.149827,0.06188,0.06188,false
72,655.0,1165.0,76.279274,176.235965,3.574467,0.015979,0.170835,false
73,818.0,1059.0,77.96151,159.70243,3.700939,0.089501,0.089501,false
74,994.6,1096.9,108.551343,166.092222,2.68995,0.092196,0.092196,false
75,869.7,1226.0,61.14197,169.611142,5.051795,0.132971,0.132971,false
76,728.5,1112.0,54.744863,80.537678,4.647835,0.0,0.0,false
77,798.5,1268.5,67.720012,16.294047,3.585588,0.0,0.0,false
78,834.6,1039.2,79.319814,166.138972,3.992234,-0.027425,0.027425,false
79,568.6,1148.6,91.057345,163.967661,3.047864,0.170852,0.170852,false
80,1083.6,1089.1,84.774104,162.847578,2.926912,0.012894,0.012894,false
81,649.9,1047.8,84.670294,165.635418,2.95564,0.062374,0.062374,false
82,761.9,1269.4,64.53035,172.874984,4.404223,-0.077014,0.077014,false
83,365.3,691.5,101.693994,147.875002,2.824482,-0.002702,0.132768,false
84,1089.0,570.5,80.777472,15.068488,3.190611,0.0,0.0,false
85,799.0,1246.0,80.710678,7.125016,3.190254,0.0,0.201463,false
86,879.5,1262.6,53.411246,30.411081,4.30523,-0.115522,0.115522,false
87,764.0,1064.5,58.5235,16.886791,4.060257,0.0,0.0,false
88,1130.9,1164.3,82.973073,164.623749,2.797283,-0.012221,0.012221,false
89,1129.9,1114.5,65.192752,162.121303,3.61963,0.09556,0.09556,false
90,848.7,1147.3,67.577491,86.583412,3.916175,0.243644,0.243644,false
91,898.0,1214.0,61.188234,11.309932,3.575511,0.0,0.0,false
92,538.0,1051.0,50.159745,175.426079,4.48568,0.0,0.0,false
93,915.0,1114.5,82.710338,165.291696,2.85995,0.0,0.0,false
94,680.3,1245.3,58.235327,118.767649,3.644123,0.152154,0.152154,false
95,818.6,1166.3,51.737855,171.085073,4.116848,0.203704,0.203704,false
96,1283.8,1248.7,76.115051,134.464541,4.080765,0.235064,0.235064,false
97,248.1,647.7,79.914862,157.9321,3.026657,0.081584,0.155226,false
98,717.0,1239.3,65.99113,149.931417,3.158297,-0.142929,0.142929,false
99,866.0,1126.0,49.477268,75.963757,5.709568,0.0,0.0,false
100,769.2,1137.8,46.513836,161.17529,4.867818,0.084425,0.084425,false
101,787.2,1170.2,81.497198,137.489553,4.363314,0.071491,0.071491,false
102,1062.5,776.2,74.134089,155.170653,3.260972,0.147857,0.147857,false
103,537.8,1136.9,85.482563,154.334809,2.935482,0.064663,0.064663,false
104,769.1,1251.6,77.233918,43.42345,4.174095,0.092971,0.092971,false
105,689.2,1101.4,70.762799,118.739795,3.612106,0.062161,0.062161,false
