#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
793
%center_y
1040
%area
385272.0
%aspect_ratio
3.010769
%long_half_axis
607.641609
%orientation
116.43331
%order_parameter
0.150926
%new_orientation
107.529398
%new_order_parameter
0.158522
%area_interior
435810
%mean_brightness_interior
120.889929
%area_boundary
-50538.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.254181
%number_filaments
3521
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,966.0,764.3,1082.382447,117.857585,4.444263,-0.033188,0.085432,false
2,127.5,591.0,1170.063832,89.951029,3.57284,-0.001367,0.011041,false
3,1371.0,564.5,1117.080089,89.948706,3.599443,-0.007185,0.007947,false
4,126.7,1366.5,637.054072,90.089946,3.618722,7.55E-4,0.018298,false
5,896.6,934.9,423.454182,110.06418,5.114901,0.022767,0.071892,false
6,1257.0,1253.1,527.044407,114.660778,3.455362,-0.003442,0.090729,false
7,1119.8,982.8,491.059689,112.06204,3.534483,0.008437,0.068282,false
8,452.8,107.2,316.699348,154.671356,5.068927,0.060856,0.170928,false
9,777.2,484.5,404.59499,132.990446,3.948594,0.016486,0.064443,false
10,603.1,248.6,206.154556,113.051301,5.811905,0.102648,0.173112,false
11,936.0,669.3,298.109252,121.531023,4.005471,-0.085572,0.168766,false
12,1372.5,1295.0,338.001479,90.169514,3.161434,0.0,0.0,false
13,1051.3,1063.0,271.992706,111.173965,4.134357,-0.028039,0.103812,false
14,1101.3,1109.3,184.48938,100.388858,4.686146,-0.084627,0.165824,false
15,1145.4,1426.6,227.528266,90.252403,3.807492,-0.003528,0.134229,false
16,1082.9,835.2,176.338696,110.289201,3.857422,0.058034,0.058034,false
17,1109.2,995.4,229.199801,121.049657,3.785409,0.035162,0.035162,false
18,646.5,457.2,329.136453,137.960936,3.132796,0.001845,0.059343,false
19,771.8,639.3,220.020965,123.034871,4.040071,0.097977,0.097977,false
20,1111.2,909.6,180.553417,102.94651,4.400861,-0.154965,0.154965,false
21,304.9,108.0,262.084431,159.057349,3.131563,-0.031001,0.125571,false
22,1372.5,1587.0,196.032179,90.0,3.026983,-0.018806,0.018806,false
23,1036.0,957.6,230.46057,111.986682,3.147445,0.050814,0.050814,false
24,615.9,455.4,293.942733,136.242364,3.000059,0.0,0.050981,false
25,1114.2,1100.0,140.301969,92.045408,4.036809,-0.048175,0.048175,false
26,1056.6,846.4,127.003511,122.436531,4.768203,0.065526,0.065526,false
27,1152.4,1402.1,128.486828,92.683775,3.721542,0.069365,0.187014,false
28,880.8,615.5,261.818521,124.179241,2.024918,-0.082708,0.082708,false
29,949.2,785.4,111.597124,112.184013,4.590759,-0.068425,0.135182,false
30,996.9,1110.0,98.259457,87.079278,4.792572,0.012915,0.197672,false
31,1139.7,1591.5,90.381012,77.195734,4.584442,-0.069909,0.069909,false
32,1066.1,890.5,110.481106,113.540039,4.296551,-0.032434,0.173452,false
33,1013.8,828.3,143.621467,117.460225,3.023506,0.098328,0.098328,false
