#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
374
%center_y
389
%area
274136.0
%aspect_ratio
1.337209
%long_half_axis
341.592042
%orientation
82.741964
%order_parameter
0.254514
%new_orientation
66.427728
%new_order_parameter
0.302207
%area_interior
284421
%mean_brightness_interior
152.953737
%area_boundary
-10285.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.088218
%number_filaments
364
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,726.7,755.2,342.024224,74.031323,4.537179,-0.065169,0.083195,false
2,608.5,746.4,423.841465,80.264626,3.583758,-0.077403,0.107938,false
3,596.5,716.3,404.864917,68.514557,3.637026,-0.03447,0.120093,false
4,570.2,825.9,288.240965,69.234166,4.351674,0.031879,0.072812,false
5,935.4,777.8,268.691826,61.320964,5.123586,0.072191,0.0846,false
6,910.9,857.6,394.707195,49.798251,3.855214,-0.051489,0.097915,false
7,565.2,821.0,292.343772,79.307788,4.415799,0.0373,0.101071,false
8,690.1,747.7,312.661997,85.006256,3.729203,0.079755,0.079755,false
9,737.3,530.6,277.590776,157.812246,4.306435,-0.067615,0.067615,false
10,713.8,846.0,274.594788,87.909841,3.584047,0.013871,0.079753,false
11,589.4,831.0,244.367415,76.987802,3.428951,-0.002093,0.052509,false
12,658.5,785.8,201.581763,96.842773,3.750843,0.008788,0.056251,false
13,835.5,814.5,211.345501,92.713409,3.614468,-0.004594,0.035995,false
14,767.1,869.9,222.876529,85.621031,3.423257,0.036478,0.087723,false
15,662.5,653.1,248.170699,63.124686,3.592053,0.005759,0.055324,false
16,756.1,724.8,203.707454,67.46675,3.291392,0.012141,0.054464,false
17,671.8,761.5,179.478837,93.516547,3.678011,0.039389,0.039389,false
18,802.3,797.5,211.153442,77.412307,3.375697,0.015271,0.015271,false
19,713.3,695.8,202.649112,82.91007,3.313869,0.017902,0.017902,false
20,905.1,915.2,227.839773,43.567904,3.597881,0.032497,0.13413,false
21,894.9,662.6,203.446508,137.210319,3.594173,0.109215,0.109215,false
22,851.5,799.7,156.839037,94.033411,3.866806,0.097463,0.097463,false
23,645.3,871.6,190.073625,99.114175,3.379698,0.045006,0.089858,false
24,726.1,696.2,169.74587,81.869898,3.938619,-0.001465,0.032503,false
25,766.6,603.0,156.398648,161.333086,4.02326,0.072037,0.072037,false
26,879.3,833.7,148.625758,78.690068,3.904912,0.098676,0.098676,false
27,914.8,790.6,103.721339,86.666149,6.366568,0.119923,0.119923,false
28,649.6,807.4,160.74672,99.69738,3.229382,0.057704,0.057704,false
29,742.9,550.5,159.115229,153.75865,3.602264,0.084855,0.084855,false
30,908.7,609.2,162.352476,143.271399,3.928542,0.031176,0.031176,false
31,529.5,885.0,126.414441,86.82017,4.840962,-0.042928,0.10172,false
32,778.0,480.0,162.66652,165.023164,3.800229,0.062023,0.089592,false
33,937.8,851.2,142.21686,54.743641,4.663596,0.042324,0.042324,false
34,573.3,743.5,163.436979,68.329552,3.321364,0.09876,0.09876,false
35,857.9,606.1,183.06969,153.434949,3.333341,-0.099565,0.134051,false
36,892.8,679.1,178.742492,132.70939,3.555115,0.126506,0.126506,false
37,796.1,1036.6,196.51616,42.70939,3.099864,-0.09905,0.144024,false
38,684.8,698.5,167.574723,85.52212,3.244779,0.132072,0.211712,false
39,685.6,553.2,146.978818,162.926034,4.01182,0.054352,0.115042,false
40,765.1,517.7,157.35485,155.556045,2.941899,-0.028653,0.107468,false
41,978.5,719.1,155.467175,60.300846,3.363332,0.021493,0.021493,false
42,798.5,701.5,135.358783,72.36821,3.312908,0.0,0.0,false
43,537.0,1014.5,164.481737,5.990595,3.041569,-0.123761,0.123761,false
44,931.7,615.0,136.017501,135.299975,4.810464,0.115945,0.115945,false
45,537.2,680.0,138.580621,82.104235,3.599656,0.052023,0.052023,false
46,737.8,677.2,127.620376,76.836768,3.602555,-0.070053,0.070053,false
47,968.2,698.2,185.129869,60.101098,3.012108,-0.057089,0.092655,false
48,597.8,671.9,147.759184,57.075289,3.688906,0.171786,0.171786,false
49,531.3,842.1,134.901127,76.272903,3.481601,0.022981,0.022981,false
50,701.7,498.8,132.429865,156.345787,3.58729,0.054414,0.176288,false
51,777.2,1074.0,163.062036,36.518394,3.20674,-0.036684,0.036684,false
52,641.1,902.6,145.489381,95.591558,3.437312,-0.13872,0.13872,false
53,822.8,1023.2,195.354279,38.751628,2.709942,-0.025437,0.085273,false
54,810.1,1064.2,180.015735,39.805571,2.890601,0.050699,0.050699,false
55,719.5,489.5,111.615411,157.340648,3.58442,0.0,0.0,false
56,815.5,957.3,155.490729,50.290081,3.575909,0.1444,0.1444,false
57,811.4,779.2,146.592389,101.848266,3.048818,-0.10623,0.10623,false
58,847.9,508.7,108.615639,167.757669,3.601532,0.059688,0.168441,false
59,677.1,968.4,142.729001,93.224523,3.173682,-0.076129,0.076129,false
60,601.2,636.6,132.410769,63.434949,3.374879,0.084032,0.127979,false
61,761.4,445.8,105.617873,0.545658,4.387397,0.118864,0.118864,false
62,794.1,1021.6,145.260048,47.80637,3.288103,0.101498,0.101498,false
63,914.2,658.2,134.280432,135.90938,3.55551,0.089071,0.089071,false
64,565.3,643.8,142.785875,66.854217,3.092449,0.012156,0.118166,false
65,732.0,1017.0,98.830691,68.629378,3.865931,0.022604,0.074198,false
66,595.5,904.3,116.699238,85.563526,3.38113,0.082018,0.082018,false
67,760.7,611.2,121.440992,155.989201,3.612915,0.163788,0.163788,false
68,921.2,915.5,129.661636,32.708651,3.49901,-0.0445,0.122468,false
69,621.8,938.2,121.124,97.594643,3.062329,0.034152,0.034152,false
70,585.0,994.0,114.280386,177.990446,3.474455,-0.070673,0.070673,false
71,855.6,680.5,161.664684,132.990446,3.033511,-0.021082,0.103213,false
72,698.4,1017.3,100.932706,83.722702,3.48049,0.128745,0.128745,false
73,772.7,724.7,175.720038,68.985904,2.413553,0.016882,0.016882,false
74,681.5,528.6,117.967942,151.039943,3.905548,0.036729,0.207296,false
75,929.7,795.8,106.672644,85.146904,4.200006,-0.046103,0.190974,false
76,882.6,682.8,140.865516,134.712084,2.684973,-0.033308,0.080261,false
77,594.9,635.1,94.852071,75.963757,4.047102,0.034267,0.034267,false
78,533.8,747.3,141.281405,74.389011,2.881769,0.039812,0.039812,false
79,748.5,765.0,118.595953,70.801153,2.75757,0.0,0.0,false
80,999.4,752.1,82.355438,69.362453,4.17234,-0.065402,0.065402,false
81,656.2,996.2,99.746971,100.407711,3.58285,0.076598,0.082613,false
82,651.7,880.5,89.652478,100.304846,3.710422,0.088127,0.088127,false
83,575.7,510.9,70.169098,93.270488,4.904625,0.078554,0.078554,false
84,725.0,480.5,108.521905,160.062008,3.510906,0.0,0.066039,false
85,748.2,478.3,108.222611,160.559965,3.234258,0.04863,0.04863,false
86,882.0,915.0,114.017543,37.874984,3.784419,0.0,0.0,false
87,684.2,1003.5,85.025383,90.0,3.56598,0.034208,0.034208,false
88,881.2,1082.3,117.697967,47.070031,3.357302,-0.082114,0.082114,false
89,588.6,1006.1,104.608571,170.087249,3.005348,-0.038646,0.038646,false
90,585.7,971.2,90.041988,157.724102,4.338467,-0.116075,0.116075,false
91,566.9,707.7,95.880592,79.748801,3.337553,0.104597,0.104597,false
92,808.0,465.0,80.399005,174.289407,3.664314,0.0,0.0,false
