#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
276
%center_y
285
%area
123139.0
%aspect_ratio
1.583493
%long_half_axis
249.132822
%orientation
30.775372
%order_parameter
-0.04349
%new_orientation
96.007007
%new_order_parameter
0.067015
%area_interior
123139
%mean_brightness_interior
212.483778
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.128342
%number_filaments
161
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,749.5,1107.3,537.004606,0.0,3.5523,9.83E-4,9.83E-4,false
2,482.5,843.5,523.000956,89.890448,3.65731,0.0,0.0,false
3,1015.1,843.0,524.003878,90.0,3.389525,-8.48E-4,8.48E-4,false
4,749.5,583.0,527.0,0.0,3.025599,0.0,0.0,false
5,695.7,946.2,242.452131,20.640469,1.979662,-0.126043,0.126043,false
6,855.1,698.8,134.900892,87.863089,2.977859,-0.115246,0.115246,false
7,815.7,652.4,58.042421,68.749494,3.510017,0.12244,0.12244,false
8,568.9,911.3,44.679409,109.653824,2.950128,0.193313,0.193313,false
9,550.0,883.0,34.0,118.072487,3.609235,0.0,0.0,false
10,536.8,845.6,36.94324,112.380135,3.079035,0.379941,0.379941,false
11,511.0,1033.5,37.215588,96.170175,2.972169,0.0,0.0,false
12,957.0,689.0,74.027022,141.581945,1.949819,0.0,0.0,false
13,615.9,680.9,48.454176,82.874984,2.119264,0.139712,0.139712,false
14,985.1,862.8,45.499482,129.644175,2.841409,-0.155464,0.155464,false
15,986.0,746.5,33.24154,68.83874,2.989778,0.0,0.0,false
16,512.5,1031.5,33.734256,78.023868,3.167118,0.0,0.0,false
17,690.0,762.0,31.048349,165.068583,3.070906,0.0,0.0,false
18,735.0,625.0,48.373546,29.744881,2.009488,0.0,0.0,false
19,957.5,926.5,44.204072,37.647621,2.875009,0.0,0.0,false
20,570.0,743.5,48.754487,25.51387,1.926793,0.0,0.0,false
21,573.0,1026.0,42.514452,46.909152,2.982941,0.16759,0.16759,false
22,965.0,844.0,30.265492,97.594643,2.949012,0.0,0.0,false
23,759.4,626.8,40.512755,50.013114,2.987933,0.18902,0.18902,false
24,675.3,850.3,35.171483,70.016893,2.821508,0.198852,0.198852,false
25,964.5,719.0,47.507894,130.732107,2.599992,0.0,0.0,false
26,693.0,653.0,47.707442,56.976132,2.032329,0.0,0.0,false
27,948.5,674.0,40.112342,85.710847,2.066927,0.0,0.0,false
28,635.5,691.5,32.280025,16.189206,3.102326,0.0,0.0,false
29,513.5,1016.0,33.837849,108.970408,2.979439,0.0,0.0,false
30,634.5,657.0,53.413481,128.157227,1.886628,0.0,0.0,false
31,988.0,1039.0,39.446166,149.534455,2.984927,0.0,0.0,false
32,539.0,774.5,34.481879,150.461218,2.842499,0.0,0.0,false
33,537.5,780.0,42.059482,28.393019,1.995266,0.0,0.0,false
34,985.5,646.0,49.162994,175.333142,1.971332,0.0,0.0,false
35,794.0,713.5,37.589892,61.38954,2.520346,0.0,0.0,false
36,701.5,626.0,30.149627,95.710593,2.703981,0.0,0.0,false
37,954.1,624.1,53.916207,138.012788,1.823235,-0.13215,0.13215,false
38,717.5,627.0,43.600459,36.607075,1.961406,0.0,0.0,false
39,543.0,680.1,40.528394,98.530766,2.108737,-0.184953,0.184953,false
40,606.2,648.3,43.199587,166.607502,1.942111,0.091325,0.091325,false
41,983.5,1082.0,39.204592,5.856014,2.040301,0.0,0.0,false
42,537.8,774.2,34.543916,106.858399,2.086106,0.202677,0.202677,false
43,931.5,613.7,43.937019,11.821488,1.907628,-0.046299,0.046299,false
44,523.0,804.5,33.54102,26.565051,2.878483,0.0,0.0,false
45,556.3,1039.0,34.257936,20.556045,2.543621,0.234021,0.234021,false
46,889.5,605.0,32.140317,84.644175,2.977804,0.0,0.0,false
47,832.8,628.5,31.155464,14.931417,2.847607,0.435572,0.435572,false
48,857.7,631.0,33.600073,153.434949,2.704955,-0.225042,0.225042,false
49,517.0,756.0,40.447497,171.469234,1.925917,0.0,0.0,false
50,915.5,648.0,35.171011,104.82648,2.156826,0.0,0.0,false
51,653.5,624.0,36.364649,114.443955,1.965281,-0.258547,0.258547,false
52,993.5,1047.5,37.656341,79.286877,2.038514,0.0,0.0,false
53,750.8,757.5,37.942527,21.801409,1.922666,0.659337,0.659337,false
54,602.5,713.0,36.400549,15.945396,1.817701,0.0,0.0,false
55,882.6,797.6,49.713773,138.270488,1.622529,0.17593,0.17593,false
56,606.5,610.0,43.185646,5.314546,1.875358,0.0,0.0,false
57,543.5,687.0,31.256999,172.647621,1.993441,0.0,0.0,false
58,667.5,829.0,32.695565,66.571307,1.976273,0.0,0.0,false
59,520.5,592.5,45.54119,171.158185,1.917073,0.0,0.0,false
60,876.0,618.5,39.204592,127.746805,1.961503,0.0,0.0,false
61,535.5,640.8,48.432436,60.255119,1.818396,0.16033,0.16033,false
62,991.5,700.5,37.336309,159.623565,1.944928,0.0,0.0,false
63,542.5,778.5,34.205263,74.744881,2.062327,0.0,0.0,false
64,960.0,600.0,38.418745,141.340192,1.991727,0.0,0.0,false
65,551.5,694.0,34.132096,95.042451,1.94347,0.0,0.0,false
66,959.0,1087.0,42.520583,131.185925,1.905913,0.0,0.0,false
67,608.5,620.5,37.121422,94.635463,2.114408,0.0,0.0,false
68,518.0,684.0,36.055513,86.82017,2.129895,0.0,0.0,false
69,573.5,708.5,31.016125,88.15239,2.100466,0.0,0.0,false
70,918.0,594.5,38.639358,10.437475,2.028168,0.0,0.0,false
71,933.0,939.0,35.44009,73.61046,1.944166,0.0,0.0,false
72,642.5,601.5,47.265209,6.072456,1.937906,0.0,0.0,false
73,901.4,592.2,39.135944,22.619865,1.982392,-0.246258,0.246258,false
74,958.7,607.7,47.67096,140.964487,1.836036,0.132089,0.132089,false
75,592.5,669.0,49.203658,37.568592,1.825008,0.0,0.0,false
76,676.5,607.5,33.015148,91.735705,2.124293,0.0,0.0,false
77,989.9,681.5,48.062453,144.323592,1.736863,0.129435,0.129435,false
78,649.0,767.0,30.265492,7.594643,2.003817,0.0,0.0,false
79,589.0,716.0,31.048349,104.931417,1.936496,0.0,0.0,false
80,958.0,624.0,34.928498,156.370622,2.184365,0.0,0.0,false
81,979.0,612.0,42.047592,154.653824,1.947462,0.0,0.0,false
82,656.0,607.0,43.680659,105.945396,1.789431,0.0,0.0,false
83,493.0,1090.0,34.0,118.072487,1.857545,0.0,0.0,false
84,959.0,1087.0,37.576588,64.798876,1.935385,0.0,0.0,false
85,646.0,666.0,34.058773,3.366461,1.997522,0.0,0.0,false
86,593.0,719.5,39.051248,39.805571,1.81901,0.0,0.0,false
87,739.5,610.5,43.011626,144.462322,1.928039,0.0,0.0,false
88,551.5,708.5,38.600518,53.426969,1.923101,0.0,0.0,false
89,799.0,691.0,34.985711,120.963757,1.784755,0.0,0.0,false
90,898.5,609.5,46.754679,131.531771,1.795454,0.0,0.0,false
91,667.0,681.0,30.594117,11.309932,1.834407,0.0,0.0,false
92,790.0,607.0,34.928498,156.370622,1.90267,0.0,0.0,false
93,975.0,1077.0,36.055513,70.559965,1.935811,0.0,0.0,false
94,993.5,692.0,49.203658,37.568592,1.819197,0.0,0.0,false
95,983.0,1033.0,37.20215,53.746162,1.981917,0.0,0.0,false
96,595.0,671.0,40.0,143.130102,2.010642,0.0,0.0,false
97,574.5,699.0,44.418465,58.815025,1.821899,0.0,0.0,false
98,680.5,605.0,38.013156,63.434949,1.987895,0.0,0.0,false
