#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
504
%center_y
420
%area
296221.0
%aspect_ratio
1.270176
%long_half_axis
346.070783
%orientation
144.126084
%order_parameter
-0.042587
%new_orientation
22.6018
%new_order_parameter
0.093962
%area_interior
296221
%mean_brightness_interior
185.335357
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.342072
%number_filaments
529
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,284.5,845.0,804.000622,90.071263,3.254996,0.0,0.0,false
2,548.6,1245.4,519.177285,0.331186,3.807611,-0.011962,0.016875,false
3,1214.0,780.0,672.052595,89.829477,3.019686,-0.004483,0.004483,false
4,973.9,1184.6,266.234453,14.820352,4.327267,-0.019653,0.035447,false
5,540.0,445.5,400.046646,0.0,3.003362,0.013353,0.013353,false
6,1076.3,1167.3,185.852641,19.422709,4.867506,0.127551,0.127551,false
7,1078.5,445.5,265.100943,0.432413,3.085444,0.041831,0.041831,false
8,1156.9,1122.9,109.407896,20.924502,5.035527,0.089699,0.089699,false
9,980.6,1187.5,115.266054,89.501788,5.318655,0.046456,0.121876,false
10,907.0,1059.2,148.687985,86.520082,3.759952,-0.036061,0.108766,false
11,843.0,445.0,204.0,0.0,2.925185,0.0,0.0,false
12,888.2,1088.3,134.538897,88.264295,3.864838,0.202394,0.202394,false
13,900.5,972.9,205.083354,111.279604,3.079038,-0.065801,0.065801,false
14,988.0,1025.5,85.375641,95.376705,5.370076,0.0,0.0,false
15,756.8,1218.9,115.909698,174.042869,4.341546,0.083528,0.083528,false
16,770.4,1191.2,115.65692,164.396053,4.153033,0.091458,0.091458,false
17,1113.9,1184.9,156.712522,32.471192,3.959455,-0.042831,0.042831,false
18,964.2,1205.1,115.958054,7.495858,4.479568,0.149272,0.149272,false
19,915.1,1184.7,124.698667,12.127091,3.51884,0.138869,0.138869,false
20,1051.4,1121.3,109.746,159.075498,3.815311,0.108203,0.108203,false
21,1213.0,1192.5,109.018385,90.0,3.881795,0.019325,0.019325,false
22,967.4,1033.0,94.169655,88.172032,3.926118,0.019794,0.125423,false
23,1122.4,1216.2,136.693637,28.442929,3.54618,-0.002645,0.095363,false
24,992.6,604.2,117.413834,40.120726,3.673995,0.172872,0.172872,false
25,1102.1,1123.0,102.579337,176.600286,3.824322,0.231746,0.231746,false
26,1109.6,1202.9,138.369456,31.035109,3.532119,0.030928,0.136872,false
27,1170.0,1168.5,119.753914,41.275942,3.567822,0.0,0.0,false
28,1109.5,967.0,86.400231,142.997473,5.236607,0.0,0.0,false
29,904.0,1113.3,127.840693,66.682292,3.019229,0.168529,0.168529,false
30,1012.3,792.2,122.564132,147.349198,3.54171,0.05807,0.05807,false
31,599.7,644.3,100.872063,87.70939,3.787103,0.151082,0.151082,false
32,1167.3,1206.4,107.585558,46.507436,4.228313,0.046977,0.046977,false
33,951.4,844.9,155.141784,125.450866,2.865175,0.134693,0.134693,false
34,689.1,1200.6,74.359011,177.678469,4.786047,-0.139395,0.139395,false
35,1037.7,1097.7,115.808255,132.540956,3.458853,0.009423,0.173833,false
36,861.4,992.1,69.379364,112.109448,4.932466,-0.155308,0.155308,false
37,1000.6,1193.1,91.577653,75.352625,4.229011,0.181534,0.181534,false
38,677.9,978.6,121.655486,140.744158,3.176165,0.186482,0.186482,false
39,1105.6,999.7,122.147605,153.645594,3.088116,0.040212,0.143079,false
40,830.8,1197.3,77.596967,28.551392,4.252412,-0.108647,0.108647,false
41,934.0,1115.2,79.739695,94.34324,3.808687,0.175441,0.175441,false
42,1180.2,1131.3,80.598825,24.325575,3.633334,0.212196,0.212196,false
43,905.0,1244.7,72.06478,0.795724,4.271235,-0.073558,0.073558,false
44,1136.6,1219.1,96.880567,30.555964,3.990833,0.156584,0.156584,false
45,1149.6,1017.5,89.755034,150.572544,3.588645,0.085541,0.085541,false
46,909.2,1148.8,105.449096,50.403791,3.699335,0.101292,0.188044,false
47,735.5,1063.5,101.242284,106.645038,3.002834,0.0,0.0,false
48,986.1,906.0,116.79961,164.054604,3.018582,0.101787,0.101787,false
49,883.0,953.0,104.403065,106.699244,3.014224,0.0,0.0,false
50,939.5,1085.5,75.353795,50.389312,3.460209,-0.086035,0.086035,false
51,1029.8,745.2,84.661,96.115504,3.227896,-0.140427,0.140427,false
52,888.6,1155.7,114.939373,45.0,2.829469,-0.049684,0.132573,false
53,723.0,1045.5,85.070559,107.795989,2.943836,0.0,0.0,false
54,1038.3,1217.5,84.687933,40.67494,3.872549,0.133795,0.133795,false
55,753.7,643.0,94.93445,138.012788,2.980264,0.187427,0.187427,false
56,978.6,1164.0,65.309582,178.237609,3.624544,-0.1622,0.1622,false
57,1073.0,1156.0,64.899923,146.309932,4.218261,0.0,0.0,false
58,987.2,1231.3,51.175826,40.236358,6.442974,0.139226,0.139226,false
59,959.5,1016.5,59.211577,89.028978,3.778435,0.164383,0.164383,false
60,849.1,1179.9,79.372051,47.045408,3.762634,-0.089767,0.089767,false
61,664.5,1222.7,51.092843,178.876697,4.119144,0.150693,0.150693,false
62,960.7,1126.2,64.801674,55.080598,4.171282,0.143158,0.143158,false
63,1066.4,1236.0,60.972389,23.198591,3.415522,0.073472,0.073472,false
64,1195.5,1195.8,56.563558,64.798876,4.440423,0.179895,0.179895,false
65,1048.0,1149.6,45.265492,84.920392,5.093791,0.16778,0.16778,false
66,325.0,750.4,76.05977,179.246152,3.410738,0.058002,0.058002,false
67,1039.5,679.5,61.465437,68.025492,3.478467,0.0,0.0,false
68,937.7,1067.2,54.495098,45.744059,4.828832,-0.083989,0.083989,false
69,564.0,987.5,81.884064,28.442929,3.090673,0.0,0.0,false
70,1073.5,982.5,51.478151,172.184706,4.111702,0.0,0.0,false
71,1138.5,1199.0,43.185646,5.314546,4.816122,0.0,0.0,false
72,1192.0,1229.5,43.600459,126.607075,5.247389,0.0,0.0,false
73,966.5,1132.5,45.099889,176.185925,4.208634,0.0,0.0,false
74,862.0,1228.5,62.681736,33.943587,3.739944,0.0,0.0,false
75,1034.3,1134.5,45.154759,86.185925,4.111938,0.130798,0.130798,false
76,982.5,1136.5,55.443665,39.143986,4.31653,0.0,0.0,false
77,1191.0,1175.5,36.674242,168.996459,4.90901,0.0,0.0,false
78,986.0,1108.5,50.089919,3.43363,3.95539,0.0,0.0,false
79,1096.0,1175.0,49.193496,26.565051,3.465433,0.0,0.0,false
80,980.0,1241.0,35.44009,16.38954,5.166435,0.0,0.0,false
81,666.0,1180.5,46.141088,150.101098,4.627002,0.0,0.0,false
82,1102.0,836.0,52.153619,175.601295,3.762979,0.0,0.0,false
83,700.0,963.0,75.49272,133.919076,3.229686,0.249478,0.249478,false
84,1087.5,1245.5,61.142246,1.877877,3.11178,0.114837,0.114837,false
85,898.4,1098.5,67.186552,90.855097,2.840916,0.12628,0.12628,false
86,1117.5,978.0,59.774577,17.525568,3.12654,0.0,0.0,false
87,964.7,1108.5,50.508004,146.309932,4.263728,0.08257,0.08257,false
88,477.3,837.2,77.895767,38.198685,2.804574,0.124977,0.124977,false
89,970.6,1076.6,54.324904,22.782406,3.741055,0.139442,0.139442,false
90,973.0,989.5,38.639358,169.562525,5.212862,0.0,0.0,false
91,469.5,912.0,53.150729,4.316028,3.05571,0.0,0.0,false
92,943.6,1155.9,55.46352,7.253195,3.363214,0.068906,0.068906,false
93,1112.5,825.4,59.072061,178.058514,3.280235,-0.1016,0.1016,false
94,948.0,1227.5,58.955619,40.179234,3.741059,0.104259,0.104259,false
95,1129.4,550.1,59.553092,77.366638,3.229134,0.15328,0.15328,false
96,1018.5,1092.0,65.215029,144.360191,2.789284,0.0,0.0,false
97,1154.5,1189.0,47.169906,4.864514,3.821181,0.0,0.0,false
98,1148.4,522.0,52.088264,88.898294,3.387727,0.136276,0.136276,false
99,1137.5,1159.5,43.011626,1.33222,3.845636,0.0,0.0,false
100,890.6,1224.5,49.702535,43.363423,4.112799,0.198977,0.198977,false
101,1156.0,1243.5,36.124784,4.763642,5.517531,0.0,0.0,false
102,1023.0,1238.0,40.249224,26.565051,4.036598,0.0,0.0,false
103,774.0,1234.5,32.388269,171.119341,4.925976,0.0,0.0,false
104,1096.1,484.0,51.701939,165.425784,3.164022,0.105341,0.105341,false
105,630.5,1192.2,37.057398,0.0,4.078135,0.177432,0.177432,false
106,861.0,1183.0,41.182521,60.945396,3.951955,0.0,0.0,false
107,330.3,750.4,48.515443,24.443955,4.154794,0.209055,0.209055,false
108,984.6,1176.1,48.225471,110.695451,4.328695,-0.18012,0.18012,false
109,513.6,958.0,46.186127,90.0,3.320906,0.230697,0.230697,false
110,1202.5,1173.0,38.639358,79.562525,4.220025,0.0,0.0,false
111,693.0,1219.0,43.266615,33.690068,3.760111,0.0,0.0,false
112,691.8,1186.2,52.015243,15.642246,3.129695,-0.155017,0.155017,false
113,1034.7,912.3,60.368212,158.552264,3.082411,0.162162,0.162162,false
114,389.7,840.5,73.948684,50.492325,3.122526,0.067722,0.067722,false
