#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
427
%center_y
288
%area
243455.0
%aspect_ratio
1.523338
%long_half_axis
343.583698
%orientation
170.902024
%order_parameter
0.225339
%new_orientation
166.790638
%new_order_parameter
0.227679
%area_interior
268837
%mean_brightness_interior
212.302863
%area_boundary
-25382.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.11117
%number_filaments
219
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,749.5,1129.5,937.007428,0.0,3.6129,9.08E-4,9.08E-4,false
2,749.5,560.7,935.044839,0.0,3.675331,-0.00428,0.005493,false
3,283.5,881.5,491.042639,89.766617,3.574397,-0.009457,0.009457,false
4,1215.4,844.5,565.005166,90.0,3.154799,-0.001048,0.001048,false
5,670.0,1046.5,173.503186,9.299242,3.514962,-0.012417,0.07627,false
6,922.4,645.8,275.11792,147.743521,2.983064,0.137876,0.137876,false
7,457.4,871.5,174.722274,168.754517,2.998022,0.053368,0.053368,false
8,693.8,713.6,253.213491,147.847705,2.553226,0.13141,0.13141,false
9,889.3,635.2,143.715785,159.163325,4.043098,0.064263,0.064263,false
10,942.7,792.4,118.995192,173.233825,3.186847,-0.027532,0.082965,false
11,738.5,596.0,79.378838,160.880274,4.133377,0.0,0.0,false
12,986.6,712.8,119.165523,122.210928,2.802958,0.174372,0.174372,false
13,410.7,704.0,92.737503,142.016502,3.424377,0.064464,0.064464,false
14,570.0,977.8,80.684739,169.249033,2.958549,0.152968,0.152968,false
15,431.0,984.5,99.824847,10.97224,2.896296,0.0,0.0,false
16,1011.6,876.4,61.726151,166.865978,3.608071,0.116849,0.116849,false
17,847.5,997.0,63.600314,163.55962,3.185211,0.0,0.0,false
18,1210.4,816.7,65.984563,99.605204,3.635757,0.07593,0.07593,false
19,347.9,848.2,62.153319,1.84761,3.906486,0.11535,0.11535,false
20,1004.0,913.0,78.166462,179.265479,3.102922,0.09383,0.09383,false
21,1019.6,784.4,65.13577,80.247575,3.28566,0.139086,0.139086,false
22,283.5,598.5,71.007042,89.193071,3.077183,0.0,0.0,false
23,418.0,688.4,78.908579,140.659482,2.933068,-0.04642,0.04642,false
24,1000.2,825.8,70.62964,4.085617,2.792141,0.201416,0.201416,false
25,507.1,723.7,66.371464,3.468229,2.911523,0.150331,0.150331,false
26,1183.0,819.0,58.240879,164.054604,3.288883,0.0,0.0,false
27,1165.8,846.1,46.466994,76.263732,3.889509,0.193097,0.193097,false
28,1167.5,937.0,64.288413,105.333285,3.150379,0.0,0.0,false
29,312.0,847.0,52.801515,155.376435,3.503298,0.0,0.0,false
30,1071.2,864.7,64.975013,24.590117,3.136046,0.11759,0.11759,false
31,1175.0,824.5,41.484937,15.376251,4.088877,0.0,0.0,false
32,435.2,764.6,61.646849,125.753887,2.770827,0.062915,0.062915,false
33,404.4,980.2,57.016077,18.434949,2.983833,0.120813,0.120813,false
34,789.0,607.0,48.6621,170.537678,3.217727,0.0,0.0,false
35,1159.7,832.3,58.158784,68.749494,2.943437,0.177297,0.177297,false
36,1061.6,636.4,51.371836,95.599339,3.33426,0.175207,0.175207,false
37,1152.5,908.5,53.907328,130.486012,2.841563,0.0,0.0,false
