#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
515
%center_y
289
%area
142619.0
%aspect_ratio
2.245244
%long_half_axis
319.260749
%orientation
157.739678
%order_parameter
0.0219
%new_orientation
13.343738
%new_order_parameter
0.067983
%area_interior
142619
%mean_brightness_interior
199.985626
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.285866
%number_filaments
331
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,1167.5,845.5,691.030128,90.0,3.721025,0.004995,0.004995,false
2,776.0,502.5,776.000644,0.073835,3.082806,0.0,0.0,false
3,331.6,845.5,689.004162,90.0,3.094269,6.92E-4,6.92E-4,false
4,538.5,1188.1,409.004994,0.0,3.176202,0.001399,0.001399,false
5,1017.0,1188.6,290.133619,0.0,3.86946,0.039976,0.039976,false
6,579.2,732.7,197.702406,178.818811,3.289984,0.162003,0.162003,false
7,1064.1,661.8,156.480772,36.943166,2.831214,-0.004956,0.051133,false
8,800.5,1188.1,134.920849,173.565261,3.324439,0.135929,0.135929,false
9,1100.3,617.8,161.689497,36.940896,2.971078,-0.092565,0.092565,false
10,1074.7,1028.4,117.948255,99.38151,3.746064,0.188634,0.188634,false
11,1080.9,942.8,132.812332,121.038263,3.227255,0.094496,0.144082,false
12,722.3,700.6,102.466265,167.592581,2.852231,0.044638,0.044638,false
13,639.5,685.4,69.268386,178.339718,3.866867,-0.139397,0.139397,false
14,1022.7,667.7,73.017007,20.924502,3.61562,-0.132505,0.132505,false
15,880.0,665.0,75.894664,18.434949,3.721954,0.0,0.0,false
16,876.7,1157.5,56.217343,111.99113,4.224055,0.154997,0.154997,false
17,523.0,578.7,69.512751,120.256437,3.049579,0.082621,0.082621,false
18,498.4,573.7,56.646773,112.9321,3.949153,0.169728,0.169728,false
19,859.5,1177.8,32.622777,162.121303,5.902462,0.565094,0.565094,false
20,1049.6,861.8,41.300683,104.036243,4.230739,0.198955,0.198955,false
21,596.7,674.5,63.727482,157.864508,2.800347,0.072439,0.072439,false
22,699.6,520.4,85.457368,17.795989,2.069839,0.213947,0.213947,false
23,856.7,1165.4,41.349198,83.047043,4.24541,0.133351,0.133351,false
24,544.4,630.0,44.555672,112.520566,3.778207,0.256468,0.256468,false
25,452.6,791.2,48.721014,70.820992,3.474424,0.063828,0.063828,false
26,1034.5,834.5,60.876925,132.336999,3.279494,0.0,0.0,false
27,522.4,1028.0,56.165306,145.175511,3.310318,0.157498,0.157498,false
28,435.5,675.5,48.764741,164.538782,3.228107,0.0,0.0,false
29,1020.0,745.0,46.173586,162.349876,3.797188,0.0,0.0,false
30,556.8,1075.1,75.27372,54.196656,3.030711,0.0668,0.0668,false
31,1117.2,1047.0,52.364229,96.581945,2.925219,0.10002,0.10002,false
32,759.3,695.2,48.165592,167.988522,3.072606,0.170694,0.170694,false
33,1118.0,1002.5,53.712196,114.179107,3.060281,0.0,0.0,false
34,446.0,734.0,45.628933,33.340707,3.467034,0.19865,0.19865,false
35,463.3,727.1,48.345564,84.053137,3.124981,0.163555,0.163555,false
36,933.5,654.0,33.060551,3.468229,3.536943,0.0,0.0,false
37,360.0,502.2,48.046841,0.0,3.20647,0.111688,0.111688,false
38,419.5,777.5,45.099889,3.814075,3.108012,0.0,0.0,false
39,430.0,705.0,48.083261,16.927513,3.151436,0.0,0.0,false
40,863.0,1152.0,39.446166,59.534455,3.930621,0.0,0.0,false
41,392.0,711.5,71.281134,55.86406,1.944916,0.0,0.0,false
42,496.0,1029.0,44.407207,35.837653,3.427065,0.0,0.0,false
43,453.0,985.8,51.729267,165.425784,3.042507,0.29295,0.29295,false
44,407.0,713.1,44.533605,112.520566,3.107606,-0.212476,0.212476,false
45,406.7,775.6,32.778421,66.571307,3.846994,-0.255827,0.255827,false
46,504.5,1013.5,46.840154,106.113418,3.148226,0.0,0.0,false
47,406.5,610.0,49.244289,102.907409,2.816616,0.0,0.0,false
48,1057.8,1109.2,55.98826,47.174744,3.021656,0.122218,0.122218,false
49,1147.0,596.6,49.059568,50.792796,2.794199,0.065144,0.065144,false
50,559.5,1108.0,50.009999,11.534621,2.748848,0.0,0.0,false
51,1004.0,920.5,71.449283,136.701355,1.872386,0.0,0.0,false
52,1007.4,514.8,36.785054,162.552812,3.164772,0.501153,0.501153,false
53,365.7,882.3,63.690647,171.869898,1.987306,0.072134,0.072134,false
54,486.5,685.5,34.205263,164.744881,3.782377,0.0,0.0,false
55,622.5,521.0,34.539832,112.109448,3.826635,0.0,0.0,false
56,522.0,1024.0,58.309519,30.963757,2.026014,0.0,0.0,false
57,485.7,1046.3,35.803509,107.92792,3.058756,-0.205699,0.205699,false
58,628.5,527.3,39.679158,73.855661,3.05488,0.242726,0.242726,false
59,841.5,674.6,40.030075,148.29857,3.118673,0.168046,0.168046,false
60,1122.0,1091.0,36.221541,83.659808,3.250646,0.0,0.0,false
61,560.0,1056.0,41.231056,112.833654,2.578377,0.0,0.0,false
