#FocalAdhesion's CSV 
#number,center_x,center_y,length_x,length_y,area,aspect_ratio,orientation,main_axis_start_x,main_axis_start_y,main_axis_end_x,main_axis_end_y,side_axis_start_x,side_axis_start_y,side_axis_end_x,side_axis_end_y,keep
0,385.0,251.0,206.52602741543257,89.48993127545599,9338,2.307813007250298,6.09813479917393,284.0,270.0,487.0,232.0,356.0,211.0,372.46580545330926,298.96206597425737,1
1,521.0,241.0,50.0,42.71999999999999,1356,1.170411985018727,0.28379410920832787,497.0,234.0,545.0,248.0,527.0,265.0,538.9615999999999,223.98879999999997,1
2,278.0,248.0,25.238858928247925,16.086305690531614,127,1.5689655172413823,5.3003915839322575,271.0,259.0,285.0,238.0,286.0,251.0,272.61538461538464,242.0769230769231,1
