#FocalAdhesion's CSV 
#number,center_x,center_y,length_x,length_y,area,aspect_ratio,orientation,main_axis_start_x,main_axis_start_y,main_axis_end_x,main_axis_end_y,side_axis_start_x,side_axis_start_y,side_axis_end_x,side_axis_end_y,keep
0,375.0,505.0,86.02325267042627,66.95863991643986,4522,1.2847222222222232,5.332638466367511,350.0,540.0,400.0,470.0,404.0,522.0,349.51351351351343,483.08108108108127,1
1,90.0,663.0,44.654227123532216,31.307226438664955,983,1.4263233190271845,5.688971603379152,72.0,676.0,109.0,651.0,97.0,678.0,79.47241725175519,652.0591775325979,1
