#FocalAdhesion's CSV 
#number,center_x,center_y,length_x,length_y,area,aspect_ratio,orientation,main_axis_start_x,main_axis_start_y,main_axis_end_x,main_axis_end_y,side_axis_start_x,side_axis_start_y,side_axis_end_x,side_axis_end_y,keep
0,502.0,297.0,24.20743687382041,16.771705410872077,214,1.4433497536945885,0.9025069079643125,495.0,288.0,510.0,307.0,512.0,296.0,498.8361774744028,306.39249146757675,1
1,395.0,557.0,20.024984394500787,10.486899558217392,99,1.9095238095238056,4.762347376106632,395.0,567.0,396.0,547.0,401.0,552.0,390.5261845386534,551.4763092269313,1
